proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control
P02679,2.1316905,1.1386254,1.6738511,1.3398996,1.2962827,1.1479196,0.9451031,1.2581078,1.340059,0.96295,0.9584929,0.9391816,1.1560583,1.1735104,1.2441112,0.8351737
P02686,2.765488,3.12173,2.894054,3.674699,2.814517,3.295409,2.753871,2.840723,2.619182,2.778785,3.07817,2.901473,2.567933,2.596503,3.024404,2.652973
P02689,0.45099818,1.03332757,0.52205248,1.96714636,0.38679532,1.37076674,0.25547359,1.11004169,0.61375436,0.53383994,0.77316585,0.77679862,0.15847449,0.03353514,0.70711021,0.26576438
P02724,-0.4745513,-0.2120448,-0.3876622,-0.4228263,-0.4544556,-0.8314406,-0.4699282,-0.6988539,-0.7823316,-0.9353549,-0.954273,-0.6287422,-0.9191216,-0.8698621,-0.2146992,-0.5576002
P02730,1.00601907,0.71205521,0.96834415,0.91024865,0.69748403,0.24658391,0.83843242,0.3658062,0.6494408,0.04237354,0.20801348,0.22532548,0.53424195,0.71065974,1.07260683,0.38824706
P02743,0.20316134,-0.6683112,-0.22145584,-0.43946292,-0.09904068,-1.24915007,-0.5405178,-0.71425422,-0.21271987,-1.61547001,-0.56477007,-0.71249982,-0.31565106,-0.33014103,0.06651445,-0.78583962
P02746,-0.7032798,-0.6886862,-0.3875289,-0.5091979,-0.7917544,-0.7734649,-0.8471537,-0.8752132,-1.0132462,-1.213758,-0.4426453,-1.0102091,-0.6006982,-0.8063548,-0.6424335,-0.6356491
P02747,-0.4660475,-0.2047663,-0.6026675,-0.5323179,-0.4950165,-1.6444816,-1.0516411,-0.399893,-0.4461578,-0.8511226,-0.4909715,-0.7387534,-0.6425647,-0.30145,-0.727171,-0.2016961
P02748,-0.7536602,-1.8429375,-1.0207079,-1.7298973,-0.9914081,-1.0103031,-1.0905136,-1.2249783,-1.1882257,-1.2339794,-1.3196613,-1.2528407,-0.8199422,-1.1113875,-0.7104075,-1.1244158
P02750,-0.7600965,-1.3135999,-0.5400813,-0.2268247,-1.2831699,-0.8293212,-0.7614804,-1.3835616,-0.9210756,-0.9546027,-1.3924319,-0.8174901,-0.8241989,-0.6385426,-0.9785529,-0.8393045
P02751,0.83940114,0.06590878,0.5611573,0.10534204,0.3251059,-0.21129032,0.76880168,-0.20844555,0.14032978,-0.14606821,0.27860603,0.04070159,0.48535352,0.26776386,0.81034808,-0.08072356
P02763,1.1723727,0.8471045,0.918098,0.5529428,0.7385943,0.9454021,0.3615856,1.0401192,0.6392611,0.6847103,0.5942815,0.5264265,0.9562077,1.0429421,0.8119236,0.4594545
P02765,-0.3538757,-0.7016249,-0.4767218,-0.2878623,-0.588168,-0.596265,-0.6094328,-1.0812646,-1.1700958,-0.8355779,-1.3206715,-0.4995852,-0.9587364,-0.3490306,-0.2305463,-1.2990094
P02766,0.51011596,-0.11461084,0.42160657,-0.79066737,0.42575733,-0.03124846,0.81217062,-0.03297678,0.06787818,-0.15130418,0.36845755,-0.38340574,0.83557773,0.10970988,0.56957744,-0.99267863
P02768,2.641245,2.330512,2.569852,2.431618,2.193614,2.517148,2.207669,2.199025,2.415403,2.27968,2.37564,2.58401,2.263469,2.702369,2.513104,2.428801
P02774,0.4258504,-0.3848597,0.5583046,-0.4617884,0.1336243,-0.4338587,0.2331136,-0.4682757,0.1281723,-0.3657141,-0.3620615,-0.4211523,0.3961183,-0.1471615,0.3191605,-0.915406
P02786,-0.2442075,-0.27545537,-0.24997211,-0.04651421,-0.18732106,-0.49012273,-0.23708798,-0.42673924,-0.37948885,-0.4371772,-0.10078996,-0.53405831,-0.30656276,-0.83601318,-0.08221669,-0.71722552
P02787,1.3785809,1.4765969,1.2982037,1.618512,0.7736565,1.6685703,1.0183857,1.4174163,1.0648793,1.3604406,1.2356753,1.4973501,0.9130664,1.3891341,1.2439923,1.153492
P02790,0.61307227,0.03023736,0.48134453,0.19877921,0.15908323,-0.35483332,0.02805701,-0.27285859,0.23330247,-0.1477765,-0.23586369,0.29967936,0.18178647,0.17491255,0.36799665,0.05320843
P02792,1.489362,1.688318,1.712324,1.489904,1.391897,1.837454,1.567823,1.483685,1.73991,1.572994,2.007095,1.557827,1.95611,1.367051,1.498053,1.459455
P02794,1.876274,2.132405,2.087287,2.30489,1.834093,2.309709,1.828411,2.044606,1.845284,2.016756,2.282432,2.132014,1.938993,1.890231,2.005482,1.957531
P03886,0.1728976,0.08726203,0.05803016,-0.31384241,0.30138874,-0.11147786,0.2698426,0.07273434,0.16531271,0.06863919,0.24252218,0.16711023,0.04650163,-0.06435665,0.24698861,0.21364972
P03897,-0.071069529,0.100308917,0.006825094,-0.571027961,-0.453312522,-0.335911125,-0.289761111,0.011460649,-0.870244426,-0.055276031,-0.406416132,0.025778577,-0.687998686,0.030626838,-0.402518737,-0.059460935
P03905,-0.6054877,-0.5045487,-0.6436999,-0.7012465,-0.5659618,-0.5088084,-0.7269754,-0.5457522,-0.4615863,-0.4671613,-0.4750398,-0.6926729,-0.560436,-0.6250041,-0.42527,-0.2913005
P03915,0.509331,0.5958584,0.3617269,0.4470293,0.4936316,0.4194713,0.4389379,0.6541097,0.7111066,0.630775,0.4358918,0.5790365,0.328403,0.4730208,0.4863747,0.6171451
P03923,-0.4268985,-0.4999752,-0.5830447,-0.7332181,-0.453462,-0.9473291,-0.4921153,-0.7223209,-0.4130134,-0.6096496,-0.5436196,-0.4460555,-0.5908165,-0.6936635,-0.2180371,-0.6253297
P03928,0.08114206,0.16720673,0.21027006,0.3415371,0.05076421,-0.32456422,-0.01123121,0.11706329,-0.60670816,0.33582744,-0.08856849,0.43293862,0.14630428,0.20753047,0.15695079,0.2316755
P04003,-0.2228137,-0.4038105,-0.0249662,-0.6943562,-0.5964277,-1.034508,-0.3819566,-1.0548091,-0.5857828,-1.1259761,-0.4111271,-0.5670393,-0.1783834,-0.1139483,-0.2942112,-0.9254098
P04004,-0.02559166,-0.5431549,-0.63298826,-1.27452888,-0.33414696,-0.65293459,-0.57687405,-1.35945628,-0.23449024,-1.36551496,-0.43185575,-0.61368387,-0.42389141,-0.53115404,-0.17274898,-0.68263101
P04040,0.8937524,0.5996627,1.0749312,0.7111741,0.7508539,0.5899248,0.8622652,0.3265554,0.7136407,0.3608411,0.5470864,0.5117277,0.7248146,0.7725358,1.0068416,0.5309876
P04062,-1.2462678,-0.8101112,-1.2720763,-1.2417291,-1.2312052,-0.7276704,-1.0595667,-0.568574,-0.4484653,-0.6792683,-0.5713189,-0.3687392,-0.6567408,-1.6668145,-0.7262506,-0.5933837
P04066,-1.1077463,-1.1048342,-1.0098058,-1.0672594,-1.0205442,-0.9598999,-1.1588603,-0.9791706,-1.0397381,-1.1681719,-0.8902383,-1.0236719,-1.0085897,-1.1433521,-1.2785248,-1.1176217
P04075,2.43216,2.425574,2.385674,2.587199,2.375549,2.437819,2.435955,2.452163,2.583591,2.463531,2.385214,2.460479,2.296194,2.438693,2.397966,2.397285
P04080,1.0305421,1.0839795,0.9019529,1.3612095,0.9485822,1.262151,0.6898026,1.0706874,1.2440342,0.9703793,1.2784109,1.0058145,1.3461883,0.9099233,1.0703753,0.825135
P04083,0.821695,0.6150672,1.1281859,0.4985308,0.6446517,0.709022,1.0268405,0.2959549,0.6381187,0.3762958,0.9104822,0.463937,1.2448145,0.5612423,0.7121538,0.5079131
P04114,0.11637169,-0.30475752,0.19026336,-0.08089611,-0.24391223,-1.70190898,0.28812797,-0.20302958,-0.4740146,-0.65858762,-0.26357452,-1.16380726,-0.20517673,0.15846016,0.27223492,-0.81230428
P04156,0.6049793,0.896098,0.6175898,0.7855267,0.5430483,1.0230504,0.3316249,0.9148094,0.7129536,0.9316424,0.5426387,0.8704442,0.3416317,0.8086645,0.7220685,0.8000926
P04179,1.270398,1.440581,1.21631,1.63002,1.214734,1.223299,1.31336,1.403489,1.429324,1.342725,1.483704,1.385275,1.419486,1.140782,1.305504,1.365822
P04181,0.136466946,0.309677337,-0.032478756,0.049939105,0.084762595,0.058237344,0.301954661,0.147714803,-0.055702017,0.01869481,0.273486487,-0.003649176,0.259456037,0.076524226,0.050099175,0.125648576
P04216,1.446959,1.757928,1.424435,1.601961,1.24998,1.213341,1.436212,1.616501,1.166418,1.620248,1.294496,1.817053,1.172836,1.670007,1.411865,1.81366
P04217,-0.5047347,-1.7408446,-0.846338,-1.5310871,-1.003668,-1.0605816,-0.9508656,-1.1683848,-0.7956474,-1.4984923,-1.1175054,-1.069106,-0.7910415,-0.7265311,-1.0677141,-1.1880417
P04233,-1.1946419,-0.8101028,-0.8520786,-1.1725613,-1.0660436,-0.7438167,-0.9168021,-1.3714806,-1.2137174,-1.0601568,-0.7739249,-1.2571235,-0.6447812,-1.1729317,-1.0474436,-0.9582176
P04264,1.1406811,1.220985,1.3111105,1.2244257,1.0506223,1.2420359,1.1097634,1.1302696,1.0622042,1.087324,0.8863836,1.2100434,1.1565196,1.0975802,1.1810349,1.2288625
P04271,1.03333334,0.07908414,1.17407018,0.36664596,0.81933072,1.45498029,1.14513955,0.85400054,0.80224903,0.72332799,0.87169713,1.01544506,1.35820865,0.73089285,1.06903285,0.94308033
P04275,-0.36123242,-0.37033871,-0.22189242,-0.15075123,-0.42708139,-0.74721613,-0.24072495,-0.62030518,-0.84352276,-0.40279082,-0.58178921,-0.34708394,-0.01801853,-0.40724009,-0.45485876,-0.48722951
P04350,2.970519,3.069638,2.977157,3.024926,2.971881,3.009915,3.015219,2.962869,2.936806,2.968947,2.981771,2.980479,2.729646,2.884624,3.007992,2.961198
P04406,2.808637,2.843994,2.666025,2.720747,2.605048,2.716777,2.637383,2.678964,2.558382,2.573079,2.714448,2.619728,2.604817,2.488849,2.606694,2.58098
P04424,-0.056902146,-0.430013816,-0.169459684,-0.462425767,-0.250904856,-0.061903244,-0.128871646,-0.289531003,-0.132438921,-0.02704335,-0.181554967,-0.283299075,-0.260508553,-0.228850662,0.002979854,-0.425297725
P04439,0.160454128,-0.693296683,0.018804491,-0.185696659,-0.039166869,-0.340411338,-0.171711434,-0.023468701,-0.032223471,-0.319483202,0.162287037,0.050255889,0.129928385,0.165804434,0.06226765,-0.009195097
P04632,0.8237961,0.9388967,1.0425684,1.1212396,0.7867534,0.9833702,0.8996204,0.9136903,0.9612568,0.833571,0.890943,0.9019069,0.9597637,0.9221,0.8514733,0.8286125
P04792,1.607842,1.4441362,1.7577638,1.3654857,1.3326458,1.1056343,1.6694151,1.2816625,1.404863,0.7288086,1.7498145,1.0375389,1.7067336,1.3416529,1.5955738,1.1442792
P04843,0.4311593,0.6599025,0.4517231,0.7088204,0.3985871,0.24861,0.5411284,0.3031833,0.4297571,0.3683079,0.4432287,0.2981023,0.7023174,0.2188723,0.5236777,0.276876
P04844,0.3614747,0.2610769,0.3256303,0.3532771,0.3716685,0.2082793,0.488056,0.254106,0.5032746,0.2933501,0.4546379,0.2704539,0.6122248,0.2985783,0.3551227,0.3462645
P04899,1.377512,1.666793,1.456841,1.556883,1.340261,1.705142,1.169786,1.604011,1.372453,1.695333,1.351939,1.696415,1.16997,1.664267,1.292953,1.604413
P05023,2.095567,2.290775,1.997635,2.266568,2.097551,2.04654,2.054719,2.1909,2.016972,2.094482,2.124403,2.155721,1.948474,2.11286,2.115679,2.100865
P05026,2.027493,2.280308,1.922375,2.366618,2.090796,2.140205,2.017971,2.203885,2.001369,2.160638,1.913462,2.211901,1.928288,2.107795,2.076288,2.106921
P05060,-0.06373668,-0.65055772,-0.47461926,-0.16523976,-0.06328559,-0.18102851,-0.29100557,-0.2127718,-0.22539764,-0.23964845,-0.85538668,-0.32638144,-0.58375471,-0.23659874,-0.01104501,-0.27032012
P05067,0.5657743,0.5889774,0.7969488,0.7487912,0.4797346,0.715993,0.6278598,0.4032767,0.7403233,0.5731079,0.4353068,0.6094964,0.5717004,0.3204346,0.6234518,0.3505415
P05090,0.8728853,1.2391107,1.0651367,1.429366,0.7342337,1.2741376,0.6286248,1.146574,1.2186997,1.0019295,1.0807332,1.2471705,0.7396119,1.1571277,1.1021057,0.9102615
P05091,1.665727,1.794509,1.765701,1.870994,1.662917,1.623475,1.788089,1.753295,1.643284,1.704585,1.847,1.78748,1.830252,1.763555,1.707769,1.649416
P05109,0.20295429,0.36010606,0.24888544,0.13957186,0.11025783,0.07489696,-0.17994461,0.49900818,-0.4147078,0.10194705,0.24080436,0.37011197,0.27608326,-0.04595344,0.36774825,0.38816403
P05129,0.9934696,1.1099601,1.0863394,0.9071266,1.0286245,1.125423,0.8717921,1.2259237,0.9279597,1.2628673,0.9174351,1.2324272,0.7729345,1.1418518,0.956955,1.2181009
P05141,1.1057406,1.3951638,1.0226148,1.1088182,1.0234265,0.8930804,1.0904735,1.2796133,0.5350706,1.0540194,1.0662189,1.1816074,1.0071571,1.0850208,1.0373885,1.1445485
P05155,0.2633295,0.14753419,0.0288714,-0.12649868,-0.03631344,-0.14979834,0.08575479,-0.39257348,0.10463185,-0.28593024,0.03222151,-0.17364395,0.14882989,-0.18223908,0.10958079,-0.46555967
P05165,0.7121298,0.8806552,0.6941918,0.9387346,0.7317558,0.494226,0.6545521,0.8309763,0.7443339,0.5999555,0.6313622,0.8528695,0.8216498,0.780468,0.7180055,0.735634
P05166,0.7127705,0.5799821,0.6838738,0.462722,0.5319066,0.587624,0.6717209,0.706386,0.650522,0.6258974,0.6422926,0.6734161,0.6604346,0.6255263,0.6478783,0.7652501
P05186,-1.1157901,-0.9468069,-1.2984384,-0.3946617,-0.8585201,-0.8064281,-1.0188116,-1.0155084,-2.2807377,-1.1906874,-2.2331931,-1.2697416,-1.1639878,-1.0104823,-1.3514436,-1.2021804
P05198,0.3379239,0.5572284,0.3489017,0.4990447,0.3640235,0.608314,0.3867595,0.4635846,0.405271,0.5366437,0.4452678,0.3839217,0.3963086,0.2138425,0.4059164,0.3530471
P05230,-0.20110971,-0.33952638,-0.09271558,0.33252671,-0.65315108,0.22203106,-0.23620119,-0.39520607,-0.23857964,-0.2713311,-0.120855,-0.22354069,-0.15619922,-0.41877014,-0.28004659,-0.53210147
P05362,-0.46703697,-1.15107071,0.06785368,-1.61734297,-0.90116411,-0.76991459,-0.3413523,-1.47503847,-0.4095712,-0.78168248,-0.1526339,-1.15500481,-0.01292658,-0.8443193,-0.69364834,-0.97260273
P05386,0.4428883,0.4454708,0.6616208,0.1227505,0.393499,0.302227,0.6201646,0.5461402,0.3654135,0.3409058,0.4172009,0.5784383,0.3717956,0.3987049,0.2980471,0.7552383
P05387,0.9090387,1.0004267,0.8400176,1.0887055,0.8319371,0.872249,0.8122974,0.8119149,0.6368095,0.6628614,0.9027112,0.7561228,1.0171206,0.8255946,0.8223239,0.9019467
P05388,0.5506539,0.9292868,0.7951675,0.8581879,0.6982516,0.9198371,0.8620674,0.8950308,0.807989,0.8365543,0.8562723,0.8155405,0.7820376,0.7901197,0.7973679,0.8456233
P05413,1.1306466,1.095998,0.9922441,1.2587103,1.0764022,1.213731,1.0644034,1.273435,1.3440846,1.2480654,1.2395811,1.2621089,0.9820159,1.2316382,1.1549842,1.2488856
P05452,-0.9202065,-1.1430123,-1.3680524,-1.4313413,-0.9896498,-1.0226167,-0.6652899,-1.100102,-0.9382638,-1.357192,-1.1442436,-0.8560348,-0.8123563,-0.9631491,-1.4122596,-1.2482343
P05455,0.13185684,0.1068925,0.33009547,0.12934385,0.12478718,0.27478832,0.17264241,0.26770622,0.10586918,0.13316449,-0.06766433,0.21319573,0.25518558,0.22112212,0.10281054,0.26553868
P05556,0.15552638,0.09302441,0.29981629,-0.0124379,-0.03843432,-0.23687836,0.11618601,-0.4067016,-0.05209989,-0.38211502,0.34925114,-0.31729236,0.36492212,-0.18000566,0.23231899,-0.44390333
P05771,1.1187437,1.1912961,0.9452374,1.0908169,1.0739068,1.1222109,0.8328766,1.1944956,1.1157299,1.1462608,0.7746572,1.2276845,0.985322,1.1670098,0.8797833,1.0756998
P05937,0.6234549,0.6872052,0.5978688,0.4105555,0.8075416,0.9667601,0.6295816,0.6340698,0.8470447,0.8886812,0.3212469,0.7022099,0.7232338,0.6295782,0.644239,0.8211548
P06241,-0.21648694,0.030883363,-0.109781359,0.061257908,-0.075050533,0.17817959,-0.075082531,-0.445690807,-0.15331907,0.001801857,-0.402735302,-0.072830118,0.036599813,-0.186255038,-0.04261013,-0.034111375
P06307,-0.44417759,-0.42860439,-0.162261003,-0.230399753,-0.040775823,-0.64419147,-0.335474062,-0.597589987,-0.798719367,-0.704328874,-1.522136597,-0.479004918,-0.39417192,-0.007587883,-0.28971659,-0.118950108
P06310,0.12077303,-0.80364457,-0.14071979,-0.29736622,-0.33941204,-0.27548372,-0.54308897,-0.55204503,0.04241095,-0.40093112,-0.78596083,-0.48330508,-0.22713981,-0.84593741,-0.01576637,-0.83983834
P06396,1.774241,1.927178,1.906798,2.274822,1.776948,2.180668,1.822322,1.730864,1.595794,1.720124,1.946305,1.610668,1.843106,1.611233,1.862428,1.589159
P06454,-1.36251034,-0.22875565,-0.74002865,0.33324125,-1.42211936,0.30050049,-0.87488637,-1.57776034,-1.03666707,-0.08738885,-1.11839318,-1.50451283,-1.24491459,-2.73005205,-0.8915733,-1.16017835
P06576,2.576898,2.70747,2.500957,2.639415,2.606432,2.450891,2.56314,2.628549,2.668136,2.505895,2.597428,2.57954,2.51421,2.493599,2.607496,2.518928
P06702,0.13213394,-0.02567024,0.13654216,0.21942609,0.26000881,-0.25622352,0.02573685,0.21381493,-0.36289555,0.01255219,-0.03271544,0.16773519,0.33027135,-0.27083602,0.06865701,0.30234735
P06727,0.169185571,-0.152981185,0.063988594,0.026453915,-0.000319133,-0.21882235,-0.313148681,0.395613774,0.351425101,0.461135821,0.629853528,-0.742873032,-0.048041636,0.084232268,0.296773229,0.17706412
P06730,-0.44031015,-0.17428193,-0.3886871,-0.27484066,-1.4263134,0.13012615,-1.60553957,0.09019221,-1.27241345,0.07778295,-2.16041116,0.02334258,-0.96516574,-0.14703676,-1.40114377,-0.06046296
P06733,2.494313,2.550324,2.540544,2.571647,2.50369,2.653543,2.495126,2.546401,2.567551,2.565446,2.581295,2.4599,2.57341,2.461979,2.485883,2.466895
P06737,-1.0635278,-1.3173857,-0.6197232,-0.8614761,-0.8780851,-1.2459707,-0.7273375,-1.1686057,-0.856913,-1.2649651,-1.0270372,-1.2310582,-0.5413224,-1.3325128,-1.0647982,-1.0414179
P06744,2.057323,1.981946,2.014348,2.165148,2.04215,2.051981,2.006452,2.106226,2.122232,2.02867,2.009892,2.067532,1.995114,2.048861,2.095115,1.990629
P06748,0.9964935,0.9564251,1.0730527,1.0635067,0.9981938,0.9814714,1.0552992,0.8506265,0.9000718,1.0596062,0.8630827,0.9591166,1.0996447,0.9643224,1.0204198,0.9711698
P06753,1.4022313,1.2575162,1.261959,1.3601717,1.2625434,1.3350593,1.0748122,1.3092322,0.9776978,1.2294844,1.2253277,1.3005524,1.2094417,1.3073111,1.2610137,1.1578604
P06756,0.06646693,0.11874481,0.22550214,0.05121958,0.10541729,0.18145819,0.217902,0.31130043,-0.018758,0.2342016,0.20506951,0.23290911,0.24554747,0.2154153,0.08317474,0.14449754
P07093,-0.22735363,-1.13557628,-0.58336842,-0.94617218,-0.21667439,-0.40968198,-0.65989854,-0.07224538,0.01927397,0.04427845,-0.09070738,0.10000773,-0.23716164,-0.06200318,-0.42598031,0.04516135
P07099,1.0142949,1.0236669,1.1640084,1.2208306,1.0707605,1.1183345,1.2740108,1.0991925,0.9384619,0.9811564,1.243305,0.9810034,1.431236,1.1317672,1.060295,0.9568368
P07108,1.132012,1.2051872,1.4828198,1.5344361,1.0740548,1.4765024,1.263161,0.9301501,0.6348383,0.8956248,1.375823,1.0682261,1.5019681,0.8816895,1.1769904,0.8450002
P07195,2.413419,2.421179,2.496553,2.57217,2.418893,2.433127,2.363211,2.454096,2.379351,2.382424,2.40508,2.366417,2.419067,2.373703,2.416376,2.341788
P07196,2.262821,2.601854,2.232629,2.931748,2.181854,2.621589,2.242771,2.550595,2.30174,2.340794,2.500696,2.393464,2.012532,2.198344,2.379485,2.204842
P07197,2.298507,2.574291,2.389904,2.929497,2.251064,2.621376,2.284884,2.516054,2.264448,2.291961,2.552163,2.413028,2.228433,2.262534,2.479283,2.23453
P07203,0.6218791,0.7891717,0.7018648,0.80717,0.683298,0.7087478,0.7966815,0.646151,0.7139427,0.3863001,0.8348228,0.6025192,0.6294485,0.5662322,0.7548242,0.3287415
P07237,0.8288376,1.1462521,1.0044539,1.2823967,1.0395515,1.1336837,0.8623217,1.0735549,0.9883469,1.111589,0.8493535,1.089463,1.0629353,0.93617,0.9391793,1.0290045
P07305,0.30186286,0.32556162,0.50235391,0.44449942,0.31055121,0.17656918,0.53439609,0.00870411,0.2667748,-1.44591715,0.6025672,0.16572725,0.67627533,0.15086395,0.46921127,0.01708994
P07311,0.230234599,-0.294287258,0.265398045,-0.076141009,0.313986294,-0.000121154,0.239275115,0.193975366,0.200699363,0.273451904,0.171675894,0.167751409,0.195043875,0.244568533,0.273736971,0.318685482
P07327,-0.6627527,-0.9951391,-0.6377607,-0.9488282,-1.2709737,-0.9833694,-1.6505865,-0.3141922,-0.7478231,-1.096512,-1.0311046,-1.1095203,-1.0436093,-0.9983288,-0.9574109,0.118639
P07339,1.456073,1.581801,1.561019,1.358313,1.454604,1.568834,1.454498,1.592427,1.541772,1.500394,1.699807,1.743318,1.653297,1.496096,1.463708,1.420479
P07355,1.3002407,1.0710309,1.5520034,0.9519185,1.0859551,1.0374994,1.582006,0.8279642,1.1428723,0.8833333,1.2906852,0.8716487,1.8357386,1.3841869,1.3052914,0.998531
P07384,0.9530015,1.1151382,0.9932878,1.0484626,0.8673095,1.0257266,0.8681847,1.0232241,1.043106,0.9949384,1.0653465,0.9896441,1.0173959,0.9772849,0.9191397,0.8304009
P07437,2.14313,2.006654,1.863696,1.835485,2.110654,1.93116,2.099793,1.831499,1.911279,2.009218,1.830798,1.91202,1.894393,2.036815,1.88766,1.993131
P07585,-0.5366203,-0.5477004,-0.5645435,-0.6068165,-0.4724286,-0.7368287,-0.3610171,-0.5806864,-0.1208226,-0.7267893,-1.5361438,-0.5908717,-0.3742131,-1.2122728,-0.3033425,-0.7601684
P07602,1.5962,2.025518,1.802387,2.017414,1.46024,1.836786,1.464156,1.914937,1.217453,1.743962,1.861179,1.9234,1.814092,1.850378,1.652778,1.608132
P07686,-0.3114971,-0.3356364,-0.5199405,-0.9333331,-0.4427601,-0.2808307,-0.566509,-0.2641895,-0.3197138,-0.5492593,-0.2443208,-0.2170992,-0.2653933,-0.2886101,-0.5850926,-0.3081362
P07737,1.347908,1.262061,1.40589,1.322327,1.192223,1.443307,1.333099,1.268145,1.304475,1.291863,1.368292,1.258011,1.295006,1.21116,1.255753,1.266704
P07738,0.032720818,-0.590713156,0.100671669,-0.268136018,-0.048162082,-0.694990681,0.006917842,-0.372191917,-0.512472145,-0.814171554,-0.335311709,-0.796047066,-0.319404672,-0.06026343,0.11234552,-0.243621995
P07741,-0.05476692,-0.4728581,-0.18956476,-0.42024381,-0.41125362,-0.14578006,-0.24736379,-0.25968025,-0.20960166,-0.23280149,-0.13579258,-0.35712433,-0.09927416,-0.38722252,-0.77050719,-0.29134019
P07814,0.5226038,0.4514794,0.6047758,0.4844371,0.5983837,0.4861421,0.5582875,0.6085914,0.6954688,0.6029245,0.472478,0.6295838,0.545148,0.6185453,0.5307004,0.625302
P07858,0.22928766,0.31550675,0.4758674,0.44514068,0.13719778,0.5172251,0.20728648,0.50948649,0.20524774,0.55432025,0.09670374,0.69754155,0.11779334,0.62093998,0.19725131,0.53962704
P07900,2.357694,2.426553,2.314024,2.642138,2.358651,2.335578,2.259374,2.358194,2.238476,2.277542,2.332023,2.33398,2.303063,2.309075,2.328546,2.277771
P07910,0.7053741,0.964348,0.9324668,0.9191637,0.7781725,0.9116474,0.9160991,0.7299119,0.7818686,0.6602062,0.8882006,0.675764,0.9584685,0.6990836,0.83995,0.7001204
P07919,0.422876569,0.836623411,0.768017523,-0.012352822,0.103297395,0.471493447,0.235751312,0.722417948,0.009281848,0.758604181,-0.276383666,0.872337767,0.13319983,0.727520705,0.361042506,0.92470557
P07942,-0.8873671,-1.0684022,-0.6965201,0.4116913,-1.1486104,-1.5822384,-0.6595603,-1.0230809,-0.8310718,-1.1283242,-1.5470603,-1.0025793,-0.8688724,-0.7317671,-1.0079177,-0.865349
P07947,-0.8685868,-1.478957,-0.5222168,-1.1270298,-0.8216548,-0.4230521,-0.7736614,-1.05069,-0.8026419,-1.2440859,-0.7839577,-1.0163242,-0.7302699,-0.7308148,-0.9540929,-0.9072556
P07954,1.449496,1.46625,1.370785,1.500979,1.408594,1.316991,1.345909,1.431693,1.469539,1.349867,1.488381,1.432829,1.432947,1.380089,1.50492,1.400364
P08123,1.0719616,0.7300778,1.0314181,0.4451703,0.9951721,0.6388571,1.110386,0.6810203,1.0825933,0.7216885,0.9981594,0.6728081,1.2770973,0.8703487,1.1406616,0.724926
P08133,1.921957,2.150868,1.865992,2.117231,1.87546,1.898382,1.894537,1.950797,1.93248,1.835432,1.950424,1.938934,1.809863,1.889492,1.937416,1.812865
P08134,-0.68506036,-0.41027276,0.06393205,-0.31849977,-0.46260715,-0.48064854,-0.13624031,-0.2955274,-0.34164074,-0.3805725,-0.47188616,-0.69580708,-0.36111239,-0.75656344,-0.74346346,-0.65135516
P08195,1.367774,1.372078,1.354296,1.435293,1.41515,1.369903,1.460851,1.424228,1.401055,1.341743,1.443913,1.447174,1.48539,1.358612,1.34701,1.265192
P08237,1.498337,1.644009,1.588474,1.691271,1.617617,1.552851,1.625839,1.667266,1.502793,1.571793,1.678619,1.606229,1.562295,1.511576,1.606866,1.507724
P08238,1.913461,1.996039,1.927953,2.117622,1.941595,1.918331,1.873254,1.922312,2.037318,1.868187,1.98675,1.968109,1.946485,1.880573,1.945492,1.875029
P08247,1.694281,1.738743,1.463606,1.481626,1.688002,1.502483,1.538392,1.814759,1.869829,1.803579,1.517792,1.9231,1.479987,1.899679,1.626119,1.907633
P08294,0.05794125,-0.19102741,-0.25670307,-0.16391123,-0.28834471,-0.86302947,-0.33409564,-0.40653427,0.06789033,-1.42597835,-0.08443943,-0.7963755,0.02452418,-0.55876012,0.14596078,-0.68025849
P08559,1.5650389,1.5588403,1.3199181,1.4146673,1.3645957,1.1697049,1.5456256,1.3416992,0.9352752,1.2977537,1.1837883,1.4145973,1.1608316,1.4001618,1.3554909,1.4372263
P08571,-0.836288,-1.4026149,-0.6671255,-0.7169048,-0.8326575,-1.1031354,-0.4789249,-1.0406033,-0.4975867,-1.7532655,-1.2874214,-1.5452612,-0.4592704,-1.4955678,-1.1463619,-0.1083239
P08572,0.4649737,0.75985276,0.38851357,0.21128881,0.10021835,0.16048043,0.12907413,0.07096604,-0.07537285,0.38105357,-0.0855563,0.40917949,0.03786384,0.405747,0.09574719,0.33802029
P08574,1.060941,1.3938273,1.0352406,1.2618343,1.0629108,1.1392343,1.0777458,1.3818081,0.9235783,1.0514741,0.9469422,1.282899,1.1034294,1.1290384,1.1997023,1.1053634
P08621,-0.1657605,0.14933269,-0.13987515,0.24368837,-0.19462529,-0.28422771,-0.30856184,-0.12200925,-0.10191727,-0.29533024,-0.13848801,-0.10919817,-0.06279842,-0.12168305,-0.22184488,-0.13827225
P08670,2.362858,2.015399,2.534412,2.018572,2.190745,1.907612,2.520809,1.783572,2.319862,2.061094,2.382839,1.97542,2.853341,2.421036,2.362634,2.013514
