proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
P04156,-1.0313739,-0.6554299,-0.6187268,-0.4649256,-0.6879998,-0.384149,-0.5235245,-0.6048765,-0.3633449,-0.2898143,-0.5908388,-0.8055377,-1.1137122,-0.6593901,-0.7751735,-0.9659121,-0.2139173,-0.7229753,-0.270039,-0.2563244,-0.2883263,-0.3201794,0.1104314,0.2050066
P04179,0.113482753,0.107168559,0.698758141,0.752046155,0.487462164,-0.079418711,0.786415872,0.735286868,-0.051242717,0.164068378,-0.142271791,-0.109071596,0.226034493,-0.004969956,0.072816832,0.219806556,-0.02479396,-0.018019485,-0.315858863,0.202810703,0.301649245,0.266593009,0.094885342,0.077373101
P04181,0.4356555,0.561424,-0.13268882,-0.09904474,0.07139289,-0.66628087,0.27337901,0.22825261,-0.05649058,-0.07108956,-0.33939615,0.12938008,0.23846279,0.34151882,0.42024614,0.36567112,0.43912287,0.52979127,-0.80884788,-0.64947387,0.23528746,0.22376069,-0.07130547,-0.01003006
P04196,-0.42455279,-0.30049173,0.11296842,0.22867086,0.55519182,0.42001439,0.18178356,0.12267866,-0.78727124,-1.02259952,0.02212323,0.05210495,-0.10309817,-0.146158,-0.01217802,-0.11336651,0.36854402,0.33020375,0.92707556,1.01689558,0.13017439,0.31801891,0.61050599,0.57237696
P04216,-0.08496204,-0.01710899,0.79694048,0.7812965,-0.33403034,-0.23999574,-0.72629935,0.21372772,-0.68904199,-0.90518837,0.01200752,-0.19946925,-0.99334443,0.13398384,0.51093713,0.45723385,0.4446798,0.12342346,0.84539612,0.84543824,0.35401057,0.4292512,0.81833808,0.76916845
P04217,0.2617062,0.3171181,1.2231349,1.1632169,0.9616293,1.0321125,0.8266022,0.6478917,0.286673,0.3394891,0.9693195,0.9157535,0.634044,0.7577213,0.553076,0.4498043,0.2619888,0.5950474,1.3305576,1.2266807,0.6188049,0.6346544,0.9046803,0.9682221
P04233,-0.002009163,0.01762881,0.06718785,0.262451675,-0.363447794,0.017367067,-0.740326375,-0.05423514,-0.652615616,-0.578163598,-0.248207209,-0.877207745,0.375812779,0.361878851,-0.292018652,-0.526063511,-0.050329135,0.055358538,0.401332218,0.390693482,-0.070346476,0.020261985,-0.329810206,-0.133329458
P04264,0.3446001,0.3665641,1.1272379,1.1919119,1.1744807,1.1326263,-1.5925117,0.7058914,0.9511247,0.9341746,0.6310632,0.7151856,0.4262996,0.6228227,0.5395416,0.5697453,1.1407987,0.9912017,1.1233378,1.0444603,1.09392,1.0713706,0.8201436,0.7054848
P04271,-1.0205958,-1.0921412,0.8205087,0.8893589,-1.2712698,0.1941838,-0.7681282,-0.8903344,-1.4583247,-1.2268611,-0.4506009,-0.715487,-0.480146,-0.3594017,0.2842892,0.1712972,1.0305308,0.9185219,0.8873686,0.7084173,-1.1497323,-0.1183365,0.2097558,0.4109367
P04275,-0.092141204,-0.348664665,0.144962639,0.13285544,0.525587555,0.243614021,-0.190951965,-0.174518952,-0.062603465,0.00021803,-0.151989627,0.028274121,-0.046971801,-0.262945716,-0.997680979,-0.870143806,-0.230877267,-0.224212396,-0.653726743,-0.758464402,0.24893165,0.092726946,-0.049512708,-0.308019648
P04406,2.311924,2.301499,1.86322,1.837797,2.081745,2.314618,1.559215,1.575892,1.914943,1.963702,2.11199,2.147442,2.02241,2.166911,1.921965,1.990703,1.965397,2.055698,2.150494,2.066899,2.076549,2.168916,1.897229,2.05877
P04433,-0.54852878,-0.47935048,0.35758629,0.24647912,-0.19356162,-0.23893433,-0.21909025,-0.20119417,-0.30581823,-0.53580302,-0.33899383,-0.48872852,-0.01697832,-0.30478741,-0.3608178,-0.29199979,-0.86858475,-0.65176369,0.23249711,0.23223685,-0.42488776,-0.50692359,0.20963371,0.05900745
P04439,0.36673686,0.43026236,0.90191332,0.63841972,0.10460667,0.16694988,0.10008386,0.13265962,0.25494159,0.07229437,0.03813065,0.08701506,0.65753794,0.54507571,0.04706328,0.05674266,0.67864978,0.44552809,0.80736822,0.87036852,-0.02329782,0.05946972,1.05147094,1.00229251
P04632,1.1913516,1.2230924,1.0660322,1.0402828,1.2627208,1.0507829,0.7903943,0.6556953,1.3569272,1.4578122,1.012547,1.0672334,1.2226932,1.2201264,1.1725696,1.14289,1.0678852,1.0416414,1.2347744,1.3064121,1.1421159,1.1869298,1.5231653,1.4939247
P04792,0.8793043,0.9788507,1.2686452,1.2985719,1.1528026,1.2812362,1.7032841,1.683723,1.4438071,1.420907,1.0521146,1.0026282,0.7655049,0.7831456,1.4933003,1.540267,1.635235,1.5313134,1.5258442,1.4533712,0.8528916,0.9786441,0.7897416,1.2872114
P04839,-0.35167795,-0.29218153,-0.34144275,-0.40783848,-0.9534044,-0.56404426,-0.1001699,-0.08256567,-0.54720399,-0.4996674,-0.98020119,-2.02938396,-0.49742674,-0.31745318,-0.53559832,-0.7149783,-0.27909024,-0.71219484,-0.52328746,-0.43139567,-1.07821352,-0.6092352,-0.2563499,-0.170604
P04843,0.704356,0.6766827,1.2039104,1.1915619,0.7902599,0.9921613,1.3451732,1.3431829,1.0213872,1.0622216,1.0596867,0.9909787,0.976083,0.9887156,1.0117554,1.0345109,1.2831971,1.2548612,0.8093525,0.7892321,0.5464393,0.6248847,0.8526618,1.0451341
P04844,0.4566035,0.5657163,1.2057597,1.1737907,0.757022,0.870019,1.0850885,1.1026023,0.8117839,0.6626888,0.7957934,0.837104,0.8201191,0.8636183,0.9036529,0.8416945,0.9962536,0.9783499,0.9073322,0.871183,0.2342098,0.5383474,0.7958536,0.8896784
P04899,1.132558,0.9687013,1.6347621,1.6885116,1.324907,1.2540299,1.1657833,1.1580295,1.2092012,1.1634392,1.4596341,1.5178859,1.498057,1.4951337,1.2714391,1.271647,1.423258,1.3924717,1.0853612,1.0751983,1.2379903,1.1867874,1.7999974,1.6247357
P04920,-0.26038384,0.12540106,0.05660657,0.08744703,0.5583058,0.49562272,0.07430207,-1.21238381,0.04632897,-0.04035472,0.29065199,0.16162344,-0.32518364,0.05808981,0.31167624,0.39392952,0.20816109,0.23497511,0.52243723,0.71144158,0.22225878,0.38250512,-0.41303473,0.3329591
P05023,1.091527,1.084083,1.719712,1.714033,1.774767,1.660772,1.475281,1.393819,1.612001,1.566979,1.507394,1.485094,1.344306,1.324366,1.746929,1.755995,1.886074,1.952049,1.97908,1.924812,1.502225,1.476391,1.827784,1.742325
P05026,-0.92914037,-1.02622092,0.9085381,0.89961058,1.1338909,0.91988278,0.31371756,0.26285735,0.26742356,0.4573403,0.3161249,0.37083907,-0.4367155,0.06709822,0.66586631,1.07083855,1.07099035,1.25942337,1.42916191,1.49214369,0.38887547,0.42457437,1.01989154,0.94136055
P05067,-0.64989058,-0.338800832,-0.196913891,-0.12544083,-0.596003188,-0.717193459,-0.066856728,-0.08591444,-0.523413161,-0.614441311,-0.313648399,-0.456010803,-0.174743923,-0.539914184,-0.373430626,-0.176424768,-0.016244939,-0.047392011,-0.53897493,-0.446697204,-0.327878448,-0.371096301,0.12675974,-0.006647085
P05090,1.1176383,1.1472293,1.6368707,1.5599523,0.4480926,0.5350656,0.8658583,0.7866594,-0.2359141,0.1444501,0.1267109,-0.1408295,1.063683,1.0112848,0.1746565,0.2040395,0.3538622,0.3418126,1.1587205,1.3745108,0.34282,0.2392701,0.6029082,0.1819946
P05091,1.8378164,1.8287967,1.5798724,1.4153672,1.8378834,1.8331977,0.8365794,0.83099,1.7324228,1.7444672,1.8679559,1.8882986,1.686298,1.594625,2.130369,2.1583012,1.9738445,2.0185958,1.8255848,1.8384687,1.9791082,2.0459447,1.8952967,1.8234733
P05107,-0.5944517,-0.4529967,-0.3347406,-0.210372,-1.1443853,-0.7085354,-0.4181031,-0.4318992,-0.9443145,-1.4906604,-0.6277707,-0.5107087,0.2278663,0.5479855,-1.4777711,-0.5962564,-0.6041571,-0.9022953,-0.3156312,-0.2291457,-0.4683017,-0.641764,-0.2810331,-0.1650394
P05109,-0.8827638,-0.70555004,0.10426091,0.28852924,0.50167856,0.49755387,-0.64025589,-0.45711278,-0.66752225,-0.66966926,-0.65545414,-0.5304701,-0.62307373,-0.78004963,-1.00279388,-1.10484849,-0.89911956,-0.6449702,0.02915484,-0.0953818,-0.50366391,-0.6663024,-0.96191363,-0.75136999
P05114,-0.54525479,-0.68086361,-0.70493417,-0.90883822,-0.50270582,-0.95879925,-1.33018544,-1.20123646,-0.87772945,-1.0208604,-0.93786136,-0.96265078,-0.73500222,-0.71078977,-0.76568961,-0.63672562,-0.83637431,-0.65261648,-0.40695709,-0.26913635,-0.03680339,-0.13727042,-0.6261278,-0.72479303
P05141,-0.14188301,0.14014777,0.54446294,0.59033515,0.07187026,0.47926862,0.30203161,0.33856643,0.44892703,0.3439873,-0.27001213,-0.09512907,0.20666698,0.33831269,0.17160061,0.04632743,0.45273121,0.06405782,1.00844596,0.57698068,0.19526751,0.27700955,0.074752,0.46552946
P05155,0.2419551,0.1426206,0.8932667,0.9556732,0.7696745,0.8744549,0.800408,0.8262593,0.3089655,0.4226608,0.5009638,0.5007491,0.4354501,0.5529718,0.5331508,0.6565874,0.6537539,0.5352866,1.2441705,1.2186216,0.3755694,0.4917537,0.7972275,1.1706303
P05156,-0.453525974,-0.624492228,0.217102414,0.156332699,-0.001485001,0.041046401,-0.042821087,-0.035418867,-1.013165373,-0.721730001,-0.268897553,-0.283562013,-0.473520702,-0.464893387,-0.28495981,-0.485102094,-0.632557856,-0.452755687,0.161570961,0.337362697,-0.643193586,-1.05204094,0.229841423,0.498221385
P05161,-0.7961676,-0.7481391,-0.9833858,-0.4329502,-0.6850954,-0.8002389,-0.5131122,-0.7017666,-1.1863518,-1.0709622,-0.6638174,-0.6862374,-0.8497177,-1.627393,-0.4927166,-0.3535805,-0.5150664,-0.9084251,-0.3606971,-0.3043365,-0.5095481,-0.9613551,0.4093615,0.3382594
P05164,-0.24006443,-1.15737161,1.00155027,1.13102958,0.51634822,0.45841741,0.05113148,0.06647369,-1.56814232,-1.05800058,-0.79505856,-1.0413854,-0.49379237,-0.70829982,-0.19604247,-0.52411433,-1.24206097,-0.48609634,1.01871162,1.01367951,-1.89232497,-0.81460562,-0.59087022,-0.65136621
P05165,0.089019608,0.046554864,-0.394313808,-0.600313357,-0.059842935,0.140574827,-1.338027144,-0.548797786,0.595621015,0.636960317,0.763236982,0.692096588,-0.192577395,-0.10754211,0.464217983,0.287412297,0.337599442,0.079989826,0.095009937,0.008852849,0.52991895,0.578707216,-0.230250427,-0.39435046
P05166,0.24791176,0.25232146,-0.70352509,-0.69370881,0.08779627,0.32997892,-0.37245289,-0.38025219,0.75915974,0.83287632,0.63147831,0.72734574,0.11238557,0.2035243,0.22702092,0.13470472,0.30675242,0.26638671,0.12680057,0.11746448,0.57295407,0.58520802,-0.07787768,-0.19778743
P05186,0.20071772,0.19502626,-0.33754691,-0.15895174,1.10737062,0.9475537,0.13690234,0.06349267,0.41769107,0.48562701,0.44441281,-1.70368561,-0.50993049,-0.41575934,0.97408606,0.96927397,0.89127124,0.87583392,1.42641467,1.16083783,0.22296973,0.0646131,-1.20339987,-1.45578971
P05198,0.27812697,0.42252389,0.31564921,0.05272572,0.63397048,0.65494575,0.63363582,0.16505849,0.55839556,0.71409561,0.50875172,0.63895898,0.44609226,0.59494012,0.72419215,0.72464104,0.41958926,0.65054516,0.4283032,0.36926076,0.42456345,0.41928213,0.66225226,0.57537388
P05362,-0.21685413,-0.33217429,-0.02217101,0.02256838,-0.01027276,-0.23836378,-0.04363627,-0.22675398,-0.20415462,-0.10189751,-0.58531922,-0.60847035,-0.27930991,-0.27665342,-0.38056338,-0.43478659,-0.29130207,-0.39876923,-0.2131203,-0.11739878,0.05204479,0.02065634,-0.49131383,-0.75951202
P05386,0.7176807,0.7519031,0.6534108,0.6816248,0.2123132,0.2868454,0.7099872,0.3795132,0.312893,0.2887442,0.7665553,0.7891168,0.996438,0.9262096,0.5197573,0.4795215,0.8045819,0.4434647,0.7489983,0.7405163,0.6790113,0.7842282,0.4025639,0.6024203
P05387,1.1876602,1.1277944,1.130542,0.8211644,0.7814663,0.8957789,1.3850068,1.2316,0.6800413,0.6650042,0.9867137,0.7555548,0.8540803,1.1627823,0.8943028,0.7593298,1.1710362,1.1176421,1.6021682,1.6290301,1.0384717,1.0989865,0.8291584,1.048334
P05388,1.1992618,1.0110561,0.882777,1.0510572,0.7466209,0.8266023,1.0147559,1.1165257,0.8369047,0.827048,1.0732851,1.1436397,1.0395108,1.0594857,0.9852103,0.9450916,1.1555504,1.1081628,0.8973942,0.9176923,0.8062105,0.8747369,0.9454909,1.0552632
P05413,0.58541297,0.82277503,0.52753676,0.23447703,1.14639336,1.25831759,-0.54592256,0.67997383,-0.01784268,-0.14140604,0.67245735,0.58894344,0.75549979,0.83563664,1.27427694,1.22217057,0.92900334,0.98784592,0.66854815,0.68802626,0.70597414,0.76536063,-0.08409566,-0.46452858
P05452,0.28320508,0.19244537,1.13362321,1.17359169,0.68651663,0.61332622,-0.22948072,-0.17756608,0.10229367,0.15303467,0.12316493,0.01529498,0.52820274,0.49845887,0.60553606,0.53090094,0.51761764,0.30675368,0.87198549,0.94784694,0.63633373,0.69185042,1.44878369,1.20826882
P05455,1.0374616,0.9671254,0.8084065,0.8354543,1.1000699,0.866349,1.1197349,1.1412636,0.7604869,0.7539778,1.3469684,0.9902027,1.0302698,0.9878778,0.9862664,0.9701616,0.6648627,0.7946806,0.6984575,0.7275129,1.0664066,1.0144914,1.1048204,1.0686591
P05546,-0.8011567,-0.7074073,0.4110804,0.3797391,-0.1135265,-0.1954418,-0.7186423,-0.2225023,-0.7819593,-1.086795,-0.549009,-0.1324489,-0.5940646,-1.3913537,-1.3651276,-1.4806687,-0.816846,-0.3891368,0.4803493,0.387185,-0.6558339,-0.4670786,0.5548151,0.5276724
P05556,0.259172707,0.154313364,0.597141091,0.660510631,0.397267681,0.266021114,-0.136670699,-0.117303176,0.510068309,0.532195319,-0.069972357,-0.187912685,0.065992834,0.133953166,-0.007544555,0.049970495,0.381637407,0.430516514,1.09618448,1.061948421,0.22130554,0.146527351,0.795677091,0.759499278
P05783,0.66615855,0.70839164,0.21754158,-0.21999895,0.37175367,-0.04156707,-0.94332535,-0.50301074,-0.40791487,-0.25474789,0.31932886,0.49786279,0.50689472,0.19240013,0.41930957,0.51969834,0.61286383,0.6901481,-0.65464618,0.14674346,-0.20425086,-0.16222352,-0.40223361,-0.24597277
P05787,-0.76152061,-0.69029697,0.06145095,0.13417932,0.64537956,0.27820959,0.06346382,-0.08239349,-1.18175054,-1.03031935,-1.03001117,-0.77534539,-0.68972198,-0.68073278,-1.06559064,-0.86735617,-0.60287583,-0.77675751,-0.17515611,-0.13851758,-0.72409438,-0.69866555,-0.05579409,-0.01014877
P06132,-0.796329961,-0.377436897,0.333641027,0.366950886,-0.446189861,-0.337124059,-0.825791636,-0.628984317,-0.617453629,-1.236189758,-0.259718963,-0.326816472,-0.419076951,-0.219030937,-0.392991552,-0.325945462,-0.372304478,-0.637045223,-0.71748709,-0.621693392,0.070492058,0.000145899,-1.048818219,-0.931827124
P06310,0.23563157,0.22891845,0.98661943,0.79146787,0.43633865,0.48741795,0.27208957,0.42496888,-0.1565378,-0.1934498,0.46664852,0.18692281,0.34759636,0.31163093,-0.0045767,0.02642905,0.21137224,-0.76971576,0.90332558,0.91100273,0.29814018,0.31675435,0.84498651,0.85662921
P06312,-0.81265715,-1.20196129,-0.56329622,-0.14201281,-1.04071096,-0.8340375,-0.58689361,-0.57714159,-1.04216767,-1.10077321,-0.84763245,-0.85848399,-0.89458717,-0.41869187,-0.45101216,-0.60419885,-0.78917582,-0.94599877,0.17469046,0.42742592,-0.51799798,-0.45935649,-0.04859921,-0.07442792
P06396,2.098433,2.110714,1.858494,1.891657,2.175559,2.097447,2.104182,2.018873,1.692728,1.845829,1.946153,1.925212,1.913496,1.918487,1.980498,1.954769,1.958923,1.942353,1.778562,1.717969,1.892542,1.915997,2.129403,2.195781
P06454,0.45492708,0.3590789,0.3318643,0.04813067,0.61555643,0.52409378,0.88519695,0.64358236,0.33993558,0.2707401,0.41168862,0.45677406,0.39397398,0.50343005,0.15973659,0.01540648,0.52077776,0.52266673,0.14557751,0.54686651,0.61416133,0.54750046,0.29224213,0.26700739
P06576,1.810637,1.872703,2.012975,2.015249,1.649033,1.843539,1.782365,1.755598,1.840987,1.847199,1.651999,1.54781,1.728327,1.781725,1.652704,1.620221,1.921086,1.881344,1.931726,1.982863,1.781493,1.878324,1.558372,1.6515
P06681,-0.6897536,-0.7029234,-0.30849973,-0.47414448,-0.69324745,-0.80456504,-0.59457195,-0.56830066,-0.68989747,-1.98273664,-0.58660257,-1.12790611,-0.75024016,-1.38443772,-0.76358829,-0.76446348,-1.10356296,-0.76051572,-0.13143186,-0.19203526,-0.68008837,-0.97583128,0.02306076,0.03350588
P06702,0.20089936,0.07098547,0.66230641,0.7074742,0.46036981,0.31363813,0.12597295,0.20807299,-0.08693286,-1.62912151,-1.42015808,-0.06791,-0.37091958,-0.41369968,-0.70120502,-0.6967903,-0.73072578,-0.29556113,1.0058215,1.0128292,-1.53149233,-1.05050857,-0.10053333,-1.92572139
P06703,0.8959655,0.8114995,0.8153388,0.856819,1.5196276,1.2367001,0.7415914,0.7667736,1.2719883,1.2949725,0.9569728,0.8267849,0.8154973,0.7381941,1.0683151,0.9442296,1.6123473,1.2777159,0.742889,1.0860472,1.2538825,1.2524127,2.0144225,1.8582323
P06727,0.3581486,0.3105489,1.3440116,1.3841132,1.2835693,1.1445128,1.0467721,1.0766374,0.4753852,0.5341779,0.2422684,0.3715682,1.0715272,1.0222373,0.5671149,0.5491887,0.3319003,0.304217,1.1188443,1.1684583,0.7960284,0.7441133,1.1755911,1.2227591
P06730,0.20402985,0.159948261,-0.197411216,-0.098814826,-0.128640003,-0.871310195,-0.129726103,-0.114560474,-0.468225831,0.006515291,-0.069841989,-0.01446033,0.260441105,0.151976075,-0.64978551,-0.39700896,-0.997903266,-0.418226163,-0.54940109,-0.083035839,-0.549906541,-0.414508159,-0.183744167,-0.481279489
P06733,2.135798,2.115968,1.782897,1.751248,2.021758,2.126816,1.854186,1.807059,1.639338,1.6915,1.87173,1.8601,1.839188,1.84406,1.867887,1.8309,1.879113,1.88412,1.820697,1.882325,1.905015,1.952862,2.021259,2.168772
P06737,-0.31171367,-0.43131361,-0.44961657,-0.2635567,-0.06800455,0.18359735,-0.2348642,-0.5338332,-0.30109236,-0.36585887,-0.2773485,-0.12235363,-0.02701262,0.12066932,-0.15317651,-0.07362439,-0.55378952,-0.02461731,-0.17043372,-0.21398437,0.27256291,0.19453144,0.8892206,0.99069309
P06744,1.552844,1.631118,1.302446,1.255556,1.315462,1.390212,1.276313,1.19511,1.233817,1.253378,1.418245,1.434857,1.406082,1.430866,1.587324,1.587712,1.382918,1.437708,1.16337,1.093497,1.466057,1.471016,1.184247,1.340588
P06748,1.389415,1.479906,1.23878,1.168116,1.482696,1.264255,1.598177,1.590913,1.226983,1.356237,1.429982,1.348248,1.585417,1.531553,1.155698,1.156011,1.52518,1.40238,1.772663,1.812349,1.29697,1.322069,1.486998,1.274517
P06753,1.1416031,1.1075352,1.2555306,1.2539877,1.1544363,1.1491149,1.110105,0.9266146,0.9798082,0.9828761,0.8180876,0.8287847,1.2367342,1.2044827,0.901764,0.8870512,1.136588,1.0376312,1.8563662,1.7427651,1.2218505,1.2533635,1.1162071,1.1321149
P06756,-0.213205628,0.004081679,-0.011679582,0.209001564,-0.381027801,-0.087766879,0.136672172,0.140249904,-0.118762519,-0.169805628,-0.807104684,-0.976630357,-0.245251826,-0.353531618,-0.033098656,-0.076494458,0.037270656,-0.183046993,0.424717951,0.385943128,-0.217008465,-0.247990212,0.77072267,0.959799847
P06865,0.13315277,-0.10415703,0.2254659,0.18663181,-0.53260077,-0.1108529,-0.57633444,-0.43407137,-0.16570955,-0.23351097,-0.19757915,-0.31644238,-0.21647328,0.09147129,-0.02023101,-0.1950808,0.04057016,0.1407657,-0.42703752,0.0583611,-0.27254539,-0.34646867,-0.08005333,0.21219154
P07099,1.4630763,1.4304776,1.8736767,1.9391709,1.9169365,1.7871637,0.9305547,0.6795019,1.398754,1.4275093,1.2445243,1.3413731,1.5946736,1.5126743,1.6254922,1.666488,1.7128246,1.6901638,1.5500981,1.344262,1.8017972,1.7371766,1.4876439,1.4085302
P07108,1.2057393,1.0782182,0.5316358,0.238667,0.7315095,0.3901314,0.4154079,0.3045539,0.7399644,0.7191782,0.6825784,0.7283608,0.9393887,0.8680607,0.81359,0.8177018,0.6567472,0.6875841,1.2142415,1.2716572,1.2505817,1.3144264,0.8219749,0.5877708
P07195,2.039494,2.038214,1.663439,1.738996,2.205516,2.136277,2.032779,1.929394,1.586583,1.65136,2.08525,2.112398,2.118837,2.102919,1.769186,1.752106,1.643404,1.66451,1.913682,1.913872,2.108656,2.09619,1.665828,1.741961
P07196,-0.20574447,0.24285852,0.29163709,0.52656239,-0.08151215,-0.17047018,0.92375897,1.02534535,0.04140848,0.13254412,0.05184518,-0.02102808,-0.03936063,-0.24431195,0.36620786,0.25236536,0.09240693,-0.16216354,0.09986991,0.12340625,0.10144678,0.15471749,0.26663619,0.27383739
P07203,1.14942209,1.29061945,0.51121298,0.26204591,0.47598758,1.00361052,-0.14706496,0.15302989,0.59551535,0.69576247,0.66479276,0.75566907,1.31324701,1.22189115,0.53543827,0.50676242,0.18632778,0.06684219,0.78685792,0.92496348,1.02876234,1.11088367,0.97257949,1.18509634
P07225,-0.630223852,-0.618582987,0.470700943,0.357051862,0.582503987,0.326508801,-0.008516739,-0.031065207,-0.753480511,-0.56852424,-0.61713468,-0.785937298,-0.261934684,-0.39550847,-0.339663495,-0.139895137,-0.018556558,-0.045718923,0.673369704,0.765312419,-0.633894038,-0.376096832,-0.24791674,-0.377600495
P07237,1.643826,1.598274,1.639309,1.713258,1.624843,1.436081,1.784653,1.762522,1.255589,1.36489,1.437301,1.389065,1.568331,1.413368,1.443094,1.509304,1.602797,1.659686,1.661214,1.608199,1.522414,1.517821,1.427938,1.380288
P07305,-0.064612,-0.1225473,0.9455628,0.9359716,0.5168851,0.4635978,1.0155133,0.9779138,0.5773519,0.5912337,0.5734293,0.2614279,0.3792002,0.5000191,0.2600517,0.2185015,0.8879648,0.7664461,0.9182479,1.0162627,0.4834148,0.4579903,0.5908802,0.6442791
P07311,-0.40360086,-1.49166067,-0.80775703,-0.81436769,-0.54195052,-0.11487731,-0.42606721,-0.37627274,-0.29401528,-0.43404119,-0.50238967,0.0384408,-0.9457393,-0.84488488,-0.63501286,-0.67501419,-0.23278282,-0.20941962,-1.09218703,-0.73343709,0.02853358,0.16870135,-0.17310242,-0.11433792
P07327,-0.2840243,-0.3760036,0.3788957,0.1694246,-0.7274171,-0.7901013,-0.6485939,-0.5149863,-1.0411441,-0.9667382,-0.9832018,-0.8912846,-0.6659067,-0.4698786,-0.6145435,-0.7501879,-0.8626864,-0.5945502,-0.4942904,-0.4127554,-1.405638,-1.0190055,-0.8351967,-1.0974302
P07339,1.2228024,1.2935512,1.0294727,1.0686452,0.781696,1.0172203,0.5532233,0.6625427,0.6260489,0.5937703,0.9733269,0.9543907,1.0138148,1.1381262,0.9774998,1.0254109,1.1886488,1.1961124,1.1064326,1.1318658,1.1702893,1.263807,0.7129443,0.9856897
P07355,2.2194395,2.2746303,2.4236874,2.4213906,2.3097983,2.2879129,0.9993031,0.9609749,2.4173461,2.5260001,2.1493237,2.1669296,2.1406157,2.0667907,2.078321,2.0943916,2.5974464,2.6109857,2.4468135,2.4452241,2.0791027,2.1175756,2.7757039,2.9088189
P07357,-0.628689585,-1.293315605,-0.019894358,0.169257059,0.004684854,-0.230210989,-0.398643302,-0.485105357,-0.730638082,-0.516081827,-0.475242803,-0.273305048,-0.614983307,-0.541030838,-0.498068599,-0.518950258,-0.309180719,-0.722873484,0.185839202,0.017822143,-0.395363554,-0.544475605,0.50348738,0.403875559
P07360,-0.60761541,-0.63451832,-0.29436836,-0.53866786,-0.31865077,-0.22525936,-0.42032215,-0.76479822,-1.3075153,-1.10391395,-1.21622946,-1.77643794,-0.62200261,-0.72840696,-0.41992736,-0.65169696,-0.78561082,-0.79900989,-0.36232719,-0.56015504,-0.98418601,-0.7394694,-0.02890284,0.2425462
P07384,1.2552805,1.3009195,0.9622503,0.982732,1.1465273,1.1710225,0.7893483,0.7488601,1.0280088,0.9524735,1.0621753,0.9391361,1.0828377,1.0959925,1.2514411,1.2019357,0.8864125,0.8878684,0.9558202,0.9755796,1.0910279,1.1967012,0.9810005,1.0423548
P07437,1.2456569,1.2379368,1.1002866,1.161651,1.2001044,1.1485904,1.0945474,1.2256669,1.3877661,1.4146198,1.3050951,1.4695154,1.3694655,1.0877295,1.5043042,1.6172111,1.3097217,1.262677,1.034427,0.9930698,1.3365682,1.2495749,1.2525541,1.4178171
P07451,0.58239809,0.42045218,-0.6702317,-0.98055509,-0.48036079,-0.09349003,1.04677214,0.99923841,-1.55230272,-0.19508021,0.3105799,0.30991023,1.74104571,1.64806286,-0.95971956,-1.10746176,-0.67994274,-0.47600485,0.58861027,-0.95819686,-1.04205706,-0.24833469,0.81278259,0.81296713
P07585,-0.2444427,-0.2357191,0.5717507,0.6035893,-0.7679977,0.821607,0.4277358,0.3630409,-0.7838743,-0.7620383,-0.8437118,-0.7745829,-0.4523795,-0.5273428,-1.0709454,-0.740554,-0.2002115,-0.1712718,0.3770246,0.3072555,-0.6309481,-0.8652742,1.715032,1.6918863
P07602,1.4258137,1.3638843,1.3107586,1.3891915,1.0828314,0.8891598,1.4377721,1.2948417,0.7520943,0.8080969,1.0689131,0.8964436,1.280525,1.312696,1.1262376,1.1226851,1.4248786,1.5512373,1.8880328,1.8869504,1.3706158,1.4048873,1.086745,1.0255257
P07686,0.21555905,0.19902625,-0.02211902,-0.19447794,-0.42363414,-0.42789233,-0.40796539,-0.32333231,-0.27119023,-0.47565124,0.2264172,0.23325976,0.22508535,0.21805834,-0.03400203,0.06291377,0.08508059,0.28373298,0.74294504,0.61343984,0.4060215,0.42709192,-0.06840464,0.35383116
P07711,0.05552254,0.13778147,-0.59234831,-0.50747727,-0.41822277,-0.17170463,-0.33240124,-0.52276872,-1.30641782,-1.15917058,-0.8941057,-0.92063268,-0.39955531,0.08193419,-0.74987503,-1.01389994,-0.27413042,-0.55041652,-0.43230101,-0.22757357,-0.06384778,0.06337499,-0.76902908,-0.5537792
P07737,1.60434,1.633732,1.648425,1.666876,1.496983,1.590489,1.519635,1.389806,1.519276,1.57725,1.574247,1.526595,1.65049,1.653399,1.584788,1.435439,1.41374,1.480181,1.40649,1.409397,1.355083,1.448277,1.515044,1.771062
P07738,0.15555332,0.01073298,0.78099726,0.8729265,0.7445781,0.73794985,0.31565958,0.28247215,-0.26493795,-0.41085265,-0.54128321,-0.34054162,0.2018524,0.13615201,0.07293467,0.0128243,-0.28550465,-0.197798,0.92486303,1.01155061,0.2273456,0.15096434,0.09123661,0.05905494
P07741,0.8672178,0.7411465,0.1840305,0.2331485,0.7681218,0.7885286,0.8584319,0.9997336,0.4139777,0.1673849,0.4815271,0.3961899,0.68108,0.6670008,0.318769,0.3554052,0.5349281,0.5168325,0.3836335,0.4145235,0.663343,0.7250964,0.268292,0.4491219
P07814,1.0482022,0.98346511,0.67463858,0.64174036,0.62816037,0.65469491,0.69715894,0.51696051,0.96956859,0.89160789,0.94685629,0.85609885,0.89543589,0.88239783,0.77822093,0.81128647,0.94013764,0.92585651,-0.08566419,-0.4182047,0.7983951,0.79045775,0.72957667,0.69714636
