Chemical_ID,Protein_ID,Combined_Score,Smiles_ID,UniprotID
54671203,ENSP00000315615,0.169611307,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,P24588
25880664,ENSP00000315615,0.104829211,a,P24588
27885548,ENSP00000315615,0.104829211,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)[O-])O)[O-])C(=O)N)[NH+](C)C)O,P24588
44272987,ENSP00000315615,0.100117786,C[C@H]([C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)N)O,P24588
71464420,ENSP00000315615,0.100117786,C[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C(C)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)N,P24588
49869707,ENSP00000358737,0.077738516,CC(C)[C@@H](C(=O)N1CC2(CC2)C[C@H]1C3=NC=C(N3)C4=CC5=C(C=C4)C6=C(C5(F)F)C=C(C=C6)C7=CC8=C(C=C7)N=C(N8)[C@@H]9[C@@H]1CC[C@H](C1)N9C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,P24539
67505836,ENSP00000358737,0.077738516,CC(C)[C@@H](C(=O)N1CC2(CC2)C[C@H]1C3=NC=C(N3)C4=CC5=C(C=C4)C6=C(C5(F)F)C=C(C=C6)C7=CC8=C(C=C7)N=C(N8)[C@@H]9[C@H]1CC[C@H](C1)N9C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,P24539
54558800,ENSP00000358737,0.074204947,CC([C@@H](C(=O)[C@@H](CO)O)O)S,P24539
10453870,ENSP00000358737,0.067137809,C1=CC=C2C(=C1)C=C(S2)CC3=C(C=CC(=C3)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)F,P24539
16019988,ENSP00000358737,0.042402827,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC,P24539
53652941,ENSP00000358737,0.042402827,CCCCCC=CCC=CCC=CCC=CCCCC,P24539
22026445,ENSP00000358737,0.037691402,C(=O)=O.O,P24539
54199752,ENSP00000236957,0.345111896,C[C@H]([C@@H](C(=O)O)N)OC(=O)[C@H](CCSC)N,P24534
18222545,ENSP00000236957,0.34393404,CSCCC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CCCCN)N,P24534
18219716,ENSP00000236957,0.283863369,C1=CC(=CC=C1CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC(=O)O)N)O,P24534
10219643,ENSP00000236957,0.229681979,CC(=O)C1=CC2=C(C=C1)NC(=O)C2,P24534
25204058,ENSP00000236957,0.219081272,CC1=C[N+](=CN1CCCCC(C(=O)O)N)CCCCC(C(=O)O)N,P24534
46878528,ENSP00000236957,0.219081272,CC1=C[N+](=CN1CCCC[C@@H](C(=O)O)N)CCCC[C@@H](C(=O)O)N,P24534
57345923,ENSP00000236957,0.197879859,CN(CC1=C(C2=C(C=C1)OCO2)C(=O)O)CC3=CC=CC=C3C(=O)NCC4=CC=C(C=C4)OC,P24534
16132423,ENSP00000366416,1.0,CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CN=CN3)NC(=O)C4CSSCC(C(=O)NC(C(=O)NC5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4)CC6=CC=CC=C6)CC7=CC=C(C=C7)O)C(C)C)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC5=O)CO)CO)CC(C)C)CCSC)CC(=O)O)CCCCN)CCC(=O)O)CO)N,P24530
44284481,ENSP00000366416,0.997644287,CC[C@H](C)[C@@H](C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC3=CNC=N3)NC(=O)[C@@H]4CSSC[C@H](C(=O)N[C@@H](C(=O)N[C@H]5CSSC[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N4)CC6=CC=CC=C6)CC7=CC=C(C=C7)O)C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC5=O)CO)CO)CC(C)C)CCSC)CC(=O)O)CCCCN)CCC(=O)O)CO)N,P24530
44284384,ENSP00000366416,0.996466431,a,P24530
16132429,ENSP00000366416,0.996466431,CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(CC3=CN=CN3)NC(=O)C4CSSCC(C(=O)NC(C(=O)NC5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4)CC6=CC=CC=C6)CC(=O)N)CC(C)C)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC5=O)CC(=O)N)CC(=O)O)CCSC)C(C)O)CC(=O)O)CCC(=O)O)CCC(=O)O)C(C)O)N,P24530
56664647,ENSP00000366416,0.995288575,CC[C@H](C)[C@@H](C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC3=CNC=N3)NC(=O)[C@@H]4CSSC[C@H](C(=O)N[C@@H](C(=O)N[C@H]5CSSC[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N4)CC6=CC=C(C=C6)O)CC7=CC=C(C=C7)O)C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC5=O)CC8=CC=CC=C8)[C@H](C)O)CCC9=CC=C(C=C9)O)CCCCN)CC(=O)O)CCCCN)CCC(=O)O)[C@@H](C)O)N,P24530
10603409,ENSP00000366416,0.955241461,CCCN(CCN1C[C@@H]([C@H]([C@@H]1C2=CC(=C(C=C2)OC)F)C(=O)O)C3=CC4=C(C=C3)OCO4)S(=O)(=O)CCCCl,P24530
10651488,ENSP00000366416,0.946996466,CCCN(CCN1C[C@@H]([C@H]([C@@H]1C2=CC(=C(C=C2)OC)F)C(=O)O)C3=CC4=C(C=C3)OCO4)S(=O)(=O)CCCC(F)(F)F,P24530
16004692,ENSP00000366416,0.939929329,CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br,P24530
45480163,ENSP00000360025,0.548881037,a,P24522
18424374,ENSP00000360025,0.301531213,C1CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],P24522
16755649,ENSP00000360025,0.143698469,CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@@H]([C@@H](N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,P24522
10474339,ENSP00000360025,0.126030624,C1=CC(=CC=C1C2=NN(C(=O)O2)CC3=C(C=CC(=C3)Cl)O)C(F)(F)F,P24522
57169553,ENSP00000360025,0.100117786,C1[C@H](O[C@H](C1O)CO)N2C=NC3=C2NC(=O)NC3=O,P24522
57089381,ENSP00000360025,0.094228504,C1[C@H](O[C@H](C1O)CO)N2C=CC(=O)NC2=O,P24522
10986305,ENSP00000360025,0.087161366,C1=NC(=O)NC(=C1C=O)N,P24522
11169314,ENSP00000377721,0.507656066,C[C@]12CCC/C(=C\\C=C3C[C@H](C[C@@H](C3)O)O)/[C@@H]1CC[C@@H]2[C@@H](CCCC(C)(C)O)CC#CC(C(F)(F)F)(C(F)(F)F)O,P24468
90667287,ENSP00000377721,0.507656066,[2H]C([2H])([2H])C(CCC[C@@H](CC#CC(C(F)(F)F)(C(F)(F)F)O)[C@H]1CC[C@@H]\\2[C@@]1(CCC/C2=C\\C=C3C[C@@H](C[C@H](C3)O)O)C)(C([2H])([2H])[2H])O,P24468
90667288,ENSP00000377721,0.478209658,[2H]C([2H])([2H])C(CCC[C@H](CC#CC(C(F)(F)F)(C(F)(F)F)O)[C@H]1CC[C@@H]\\2[C@@]1(CCC/C2=C\\C=C3C[C@@H](C[C@H](C3)O)O)C)(C([2H])([2H])[2H])O,P24468
16110314,ENSP00000377721,0.473498233,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CC[C@@H]\\2[C@@]1(CCC/C2=C\\C=C/3\\C[C@H](C[C@@H](C3=C)O)O)C,P24468
44420575,ENSP00000377721,0.473498233,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC\\2[C@@]1(CCC/C2=C\\C=C/3\\C[C@H](C[C@@H](C3=C)O)O)C,P24468
44420574,ENSP00000377721,0.473498233,C[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC\\2[C@@]1(CCC/C2=C\\C=C/3\\C[C@H](C[C@@H](C3=C)O)O)C,P24468
60167573,ENSP00000377721,0.433451119,CCC(CC)(C1=CC(=C(C=C1)OC[C@H](C(C)(C)C)O)C)C2=CC(=C(C=C2)OCC(=O)NO)C,P24468
59263691,ENSP00000377721,0.433451119,CC/C(=C\\C=C\\C(C(F)(F)F)(C(F)(F)F)O)/C1=CC=CC(=C1)CCC2=CC(=C(C=C2)CO)CO,P24468
12069389,ENSP00000377721,0.433451119,CCCC1=C(C=CC(=C1)C(CC)(CC)O)C2=C(C=CC(=C2)OCC3=CC(=C(C=C3)CO)CO)C,P24468
11269429,ENSP00000377721,0.433451119,C[C@]12CCC/C(=C\\C=C/3\\C[C@H](C[C@@H](C3=C)O)O)/[C@@H]1CC[C@@H]2C#CC#CC(C)(C)O,P24468
53297448,ENSP00000337450,0.765606596,COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4C(=C1)O[C@@H]5[C@]4([C@@H]6[C@@H](O6)O5)O,P24462
53297441,ENSP00000337450,0.765606596,C1=CC(=CN=C1)C(CCCN(CO)N=O)O,P24462
53297440,ENSP00000337450,0.765606596,CN(C(CCC(C1=CN=CC=C1)O)O)N=O,P24462
53297439,ENSP00000337450,0.765606596,CN(C(CCC(=O)C1=CN=CC=C1)O)N=O,P24462
53297437,ENSP00000337450,0.765606596,C1=CC(=CN=C1)C(=O)CCCN(CO)N=O,P24462
53297434,ENSP00000337450,0.765606596,CC1=C2C=CC3=C(C2=C(C4=CC=CC=C14)C)C=CC5C3O5,P24462
11954058,ENSP00000337450,0.765606596,CCCCCC1C(O1)/C=C/C(C/C=C\\C/C=C\\CCCC(=O)O)O,P24462
11954053,ENSP00000337450,0.765606596,C1=CC2=C(C3C(O3)C=C2)C(=C1)[N+](=O)[O-],P24462
11954051,ENSP00000337450,0.765606596,C1=CC2=C(C=CC3C2O3)C(=C1)[N+](=O)[O-],P24462
11954042,ENSP00000337450,0.765606596,CCCCC[C@@H](/C=C/C1C(O1)C/C=C\\C/C=C\\CCCC(=O)O)O,P24462
54759153,ENSP00000170630,0.348645465,CC(C)CCC(=O)N1CCC(=CC1)C2=NC(=NO2)C3=CC=CS3,P24394
14086997,ENSP00000170630,0.287396938,a,P24394
16201090,ENSP00000170630,0.255594817,CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)N,P24394
24180718,ENSP00000170630,0.18138987,CC[C@H](CO)NC1=NN2C(=NC=C2C3=CC=C(C=C3)C(=O)O)C=C1,P24394
25203065,ENSP00000170630,0.167255595,CC1C(C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)[C@@H]7CCCN7C(=O)[C@H](NC6=O)C(C)C)C)C)C(C)C)C)N)C,P24394
57149562,ENSP00000170630,0.144876325,C1=CC=C(C(=C1)C2=CN=C(O2)C(=O)NO)Cl,P24394
23585867,ENSP00000170630,0.144876325,a,P24394
24755480,ENSP00000329471,0.707891637,C[C@H](C(=O)N[C@@H](CCCN=C(N)NC(=O)NC)C(=O)N(C)[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)C,P24390
11015452,ENSP00000329471,0.404004711,CC(C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)C)C,P24390
46174175,ENSP00000329471,0.146054181,CN1C2=C(C=C(C=C2)Cl)N(C1=O)C3CCN(CC3)CCCN4C(=O)C=CC(=N4)C5=CC(=C(C=C5)Cl)CNC(=O)C6=CC=CC=C6,P24390
57345922,ENSP00000329471,0.134275618,CC[C@H](C)NC(=O)C1=CC=CC=C1CN(C)CC2=C(C3=C(C=C2)OCO3)C(=O)O,P24390
14083517,ENSP00000329471,0.111896349,COC(=O)C1=CC(=CC(=N1)CO)Cl,P24390
11377022,ENSP00000329471,0.096584217,CC1=C(SC=[N+]1CCCCCCCCCCCC[N+]2=CSC(=C2C)CCO)CCO.[Br-].[Br-],P24390
23616709,ENSP00000274368,0.157832744,CC(C)N=C(N)/N=C(\\N)/NC1=CC=C(C=C1)Cl.C1=CN=NN=C1.Cl,P24387
49835793,ENSP00000274368,0.131919906,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](S[C@@H]1OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,P24387
16130938,ENSP00000274368,0.124852768,C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCNC(=O)C2=CN=CC=C2)NC(=O)[C@H](CCCCNC(=O)C3=CN=CC=C3)NC(=O)[C@H](CO)NC(=O)[C@@H](CC4=CN=CC=C4)NC(=O)[C@@H](CC5=CC=C(C=C5)Cl)NC(=O)[C@@H](CC6=CC7=CC=CC=C7C=C6)NC(=O)C,P24387
15991562,ENSP00000274368,0.113074205,CC1(CCN(CC1)C2=CC=C(C=C2)C(=O)NS(=O)(=O)C3=CC(=C(C=C3)NC(C)(C)CSC4=CC=CC=C4)[N+](=O)[O-])C,P24387
24851682,ENSP00000274368,0.08598351,CC(C)(C)C1=NN=C(O1)C([C@@H]2C[C@@H](CN2C(=O)CNC(C)(C)CO)F)(O)O,P24387
23653511,ENSP00000274368,0.08598351,CC(C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)P(=O)(C[C@@H](C3=CC(=CC=C3)N=C(N)N)C(=O)O)O,P24387
54442023,ENSP00000350386,0.815076561,CC(CCC=C(C)CCC=C(C)CCC=C(C)C)C=C,P24386
20042692,ENSP00000350386,0.51590106,[H-].[O-]S(=O)(=O)[O-],P24386
44462685,ENSP00000350386,0.346289753,CC1=CC2=C(O1)C=CC(=C2)NC(=N[C@H]3CCCCN(C3=O)CC(=O)N4CCCC4)N=CN,P24386
71305054,ENSP00000350386,0.224970554,C1[C@@H](NC(=O)[C@@H](N1)CC2=CC=C(C=C2)O)CC3=CC=C(C=C3)O,P24386
10331389,ENSP00000350386,0.223792697,CCNC1CC2=C(C1)C=C(C=C2)C(F)(F)F,P24386
90472873,ENSP00000350386,0.223792697,C[C@H]1C[C@@H](O[C@@]12CCC3(C2C/C=C(\\C4C(C3)[C@](CC4=O)(C)O)/C=O)C)C=C(C)C,P24386
23372461,ENSP00000350386,0.222614841,CC(=CCNC(CS)C(=O)OC)C,P24386
71308609,ENSP00000227507,0.875147232,C[C@@H]1CC[C@H]2C[C@@H](/C(=C\\C=C/C=C\\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C\\[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,P24385
53629505,ENSP00000227507,0.839811543,[CH2-]CC(=O)[O+]=C1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=C=C(CC[C@]34[CH2+])[O-])[CH2],P24385
25880664,ENSP00000227507,0.833922261,a,P24385
27885548,ENSP00000227507,0.833922261,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)[O-])O)[O-])C(=O)N)[NH+](C)C)O,P24385
10460379,ENSP00000227507,0.799764429,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)C,P24385
11497668,ENSP00000227507,0.793875147,C1C[C@H]2CC3=C(C[C@@H]1[C@]24CN(S(=O)(=O)N4)CC(F)(F)F)C=CC(=C3)/C=C/CN5CCC(CC5)C(F)(F)F,P24385
56841621,ENSP00000227507,0.793875147,C1CC2CC3=C(C[C@@H]1[C@@]24CN(S(=O)(=O)N4)CC(F)(F)F)C=C(C=C3)/C=C/CN5CCC(CC5)C(F)(F)F,P24385
44144477,ENSP00000227507,0.765606596,CCCCCCCCCCCCCCCC1=C(C(=CC=C1)O)O.CCCCCC/C=C/CCCCCCCC1=C(C(=CC=C1)O)O.CCC/C=C/C/C=C/CCCCCCCC1=C(C(=CC=C1)O)O.C/C=C/C=C/C/C=C/CCCCCCCC1=C(C(=CC=C1)O)O.C=CC/C=C/C/C=C/CCCCCCCC1=C(C(=CC=C1)O)O,P24385
10462640,ENSP00000215743,0.898704358,COC1=CC=CC=C1SCC(CP(=O)(C(CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)O)C(=O)NC(CC4=CNC5=CC=CC=C54)C(=O)N,P24347
10628318,ENSP00000215743,0.853945819,C1=CC=C(C=C1)CCC(CP(=O)(C(CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)O)C(=O)N[C@@H](CC4=CNC5=CC=CC=C54)C(=O)N,P24347
44580457,ENSP00000215743,0.848056537,COC1=CC=CC=C1SC[C@H](CP(=O)([C@H](CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)O)C(=O)N[C@@H](CC4=CNC5=CC=CC=C54)C(=O)N,P24347
46936947,ENSP00000215743,0.765606596,C1=CC=C(C=C1)CCC[C@@H](CP(=O)([C@@H](CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)O)C(=O)N[C@H](CC4=CNC5=CC=CC=C54)C(=O)N,P24347
11840919,ENSP00000215743,0.705535925,CCC(C[C@H](C1=C(C2=C(C=C1CC(=O)OC)C(=O)C3=C(C2=O)C(=CC=C3)O)O)O)O,P24347
44321887,ENSP00000215743,0.694935218,C1=CC=C(C=C1)CCCC(CP(=O)(C(CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=C(C=C4Cl)Cl)O)C(=O)N(C(CC5=CNC6=CC=CC=C65)C(=O)N)N,P24347
44321932,ENSP00000215743,0.621908127,C1=CC=C(C=C1)CCCC(CP(=O)(C(CC2=CC=CC=C2)NC(=O)C3=CC4=CC=CC=C4N3)O)C(=O)N(C(CC5=CNC6=CC=CC=C65)C(=O)N)N,P24347
45271453,ENSP00000292907,0.262661955,C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)NC5=CC=CC6=C5N=CC=C6,P24310
25200375,ENSP00000292907,0.189634865,C([C@@H](C1=C(C(=C(O1)O)O)O)O)O,P24310
10763594,ENSP00000292907,0.159010601,C1C[C@@H]2CC[C@H](C3=CC=CC(=C23)C1)N4CCC5(CC4)C(=O)NCN5C6=CC=CC=C6,P24310
71563398,ENSP00000292907,0.133097762,C1=CC(=C(N=C1)OC2=CC3=C(C=C2)N(C=NC3=O)CC4=C(C=C(C=C4)F)F)C(F)(F)F,P24310
17962040,ENSP00000292907,0.073027091,C1=CC=C2C(=C1)C(=CN2)CC(C=O)N,P24310
16131448,ENSP00000292907,0.062426384,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=CC=C2)N)O,P24310
24752842,ENSP00000378408,0.492343934,CC1=NC=C(C(=C1O)CN[C@@H](CCC(=O)N)C(=O)O)COP(=O)(O)O,P24298
24752841,ENSP00000378408,0.492343934,CC1=NC=C(C(=C1O)CN[C@@H](CS)C(=O)O)COP(=O)(O)O,P24298
20395750,ENSP00000378408,0.492343934,[H+].C(CO)O,P24298
11840959,ENSP00000378408,0.492343934,CC1=NC=C(C(=C1O)CNCCCC[C@@H](C(=O)[O-])N)COP(=O)(O)O,P24298
10029571,ENSP00000378408,0.459363958,C[C@H]1CC2C3CCC4=CC(=O)C=C[C@@]4(C3([C@H](C[C@@]2([C@@]1(C(=O)CO)OC(=O)NC5CCCCC5)C)O)F)C,P24298
44587248,ENSP00000378408,0.459363958,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)OC(=O)NC5CCCCC5)C)O)F)C,P24298
20274032,ENSP00000378408,0.447585395,[H+].CC(=O)O,P24298
20042692,ENSP00000378408,0.447585395,[H-].[O-]S(=O)(=O)[O-],P24298
10794449,ENSP00000234347,0.405182568,C1C(=NOC1(CN2C=NN=N2)C(=O)NC3=NC=C(C=C3)C4=CC=CC=C4S(=O)(=O)N)C5=CC(=CC=C5)C(=[NH2+])N.C(=O)(C(F)(F)F)[O-],P24158
25210468,ENSP00000234347,0.393404005,C1[C@@H](N(C[C@]1(C2=C(C=C(C=C2)F)F)O)C(=O)NC3=CC=C(C=C3)Cl)C(=O)NC4=NC=C(C=C4)N5C=CC=CC5=O,P24158
15950345,ENSP00000234347,0.391048292,C1CN(C[C@@H]1O)CC2=CC=CC=C2C3=CC(=C(C=C3)NC(=O)C4=CC(=NN4C5=CC6=C(C=C5)ON=C6N)C(F)(F)F)F,P24158
10182969,ENSP00000234347,0.391048292,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N,P24158
23646312,ENSP00000234347,0.386336867,CC1=NC2=C(C(=O)N1C3=CC=C(C=C3)C4=CC=CC=C4CN(C)C)N(N=C2C(F)(F)F)C5=CC6=C(C=C5)ON=C6N,P24158
90684391,ENSP00000347714,0.329799764,CC1=C(C(=NO1)C)S(=O)(=O)NC2=C(C(=O)C2=O)N3CCC(CC3)NCC4=CC=C(C=C4)C(F)(F)F,P24071
54318459,ENSP00000347714,0.176678445,C1CC(=O)N[C@@H](C1=O)C(=O)O,P24071
86290236,ENSP00000347714,0.123674912,C1=CC(=CC(=C1)O)C2=NC(=CN=C2)C3=CC=C(C=C3)C(=O)O,P24071
44545901,ENSP00000347714,0.123674912,CN1CCN(CC1)C2=CC=C(C=C2)C3=CC4=C(NC5=C4C=C(N=C5)C#N)N=C3,P24071
57430039,ENSP00000347714,0.122497055,C1C=CC=C2C1=CC(=O)O2,P24071
10400221,ENSP00000412673,0.458186101,C1=CC=C(C=C1)C2=NN=CC(=C2)C3=CC=CC(=C3)C#N,P24046
10359880,ENSP00000412673,0.419316843,C1=CC=C(C=C1)CNC2=NN=CC(=C2)C3=CC(=CC=C3)Br,P24046
11629964,ENSP00000412673,0.40753828,CCOC1=NN=CC(=C1)C2=CC=CC(=C2)C#N,P24046
11521728,ENSP00000412673,0.402826855,C1=CC=C(C=C1)C2=NN=CC(=C2)C3=CC=C(C=C3)C#N,P24046
10443943,ENSP00000412673,0.402826855,C1=CC=C(C=C1)C2=CC(=NN=C2)C3=CC=CC=C3,P24046
11513676,ENSP00000400365,0.588928151,CC[C@H]1C(=O)N([C@@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)C(C)C)CC)C)C,P24043
19420248,ENSP00000400365,0.517078916,[H-].[O-]P(=O)([O-])[O-],P24043
11840957,ENSP00000400365,0.365135453,CN1CC=CC(=C1)N,P24043
45479548,ENSP00000400365,0.342756184,CC(=CCC/C(=C/CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\COP(=O)(O)OP(=O)(O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,P24043
46173407,ENSP00000400365,0.342756184,CC(=CCC/C(=C/CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\COP(=O)([O-])OP(=O)([O-])O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,P24043
71405072,ENSP00000400365,0.330977621,C[C@@]12CCCC([C@@H]1C[C@H](C(=C2)C=O)O)(C)C,P24043
26275995,ENSP00000400365,0.282685512,C[NH+](C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)[O-])O)[O-])O)N(C)C,P24043
