Chemical_ID,Protein_ID,Combined_Score,Smiles_ID,UniprotID
11851183,ENSP00000373691,0.786808009,CC1=CN(C(=O)C=C1)C2=CC(=CC=C2)F,X6RAN8
73755113,ENSP00000373691,0.440518257,CC\\1=C(C2=CC3=C(C(=C([N-]3)/C=C\\4/C(=C(/C(=C/C5=C(C(=C([N-]5)/C=C1\\[N-]2)C=C)C)/[N-]4)C=C)C)C)CCC(=O)O)CCC(=O)O.[Sn+4],X6RAN8
73659157,ENSP00000373691,0.341578327,CCOC1=C(C=C(C=C1I)Cl)CNCCCNC(=O)NC2=CSC=C2,X6RAN8
46846235,ENSP00000373691,0.168433451,CCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)O)O,X6RAN8
54212162,ENSP00000373691,0.167255595,C1=CC(=CC=C1C[C@@H](C=O)NI)O,X6RAN8
56947085,ENSP00000373691,0.166077739,C1=CC(=CC=[C]1)S(=O)(=O)O,X6RAN8
53245699,ENSP00000365991,0.546525324,C1=CC=C(C=C1)C2=CC3=C(S2)C=CC4=CN=C(N=C43)NC5=CC(=CC=C5)S(=O)(=O)N,X6R9L0
20042692,ENSP00000365991,0.39811543,[H-].[O-]S(=O)(=O)[O-],X6R9L0
18611905,ENSP00000365991,0.17196702,C1=C(NC=N1)C[C@@H](C(=O)ON)N,X6R9L0
56940717,ENSP00000365991,0.123674912,C[C@H](C(=O)NC)OC1=C([C@H](O[C@@H]([C@H]1O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)NC(=O)C)CO)OP(=O)(O)OP(=O)(O)O)NC(=O)C,X6R9L0
53781718,ENSP00000365991,0.096584217,C[C@@H]1CCC2CC(C(=CC=CC=C[C@H](C[C@H](C(=O)C(C(C(C=C(C(=O)CC(OC(=O)[C@@H]3CCCCN3C(=O)C(=O)C1(O2)O)[C@H](C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,X6R9L0
53470396,ENSP00000365991,0.096584217,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)[C@@]3(N2)[C@H](CO)C(=C)CCOP(=O)(O)OP(=O)(O)O)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O,X6R9L0
91454826,ENSP00000365991,0.096584217,C[C@@H]1CC[C@H]2C[C@@H](C(=CC=CC=C[C@H](C[C@H](C(=O)[C@@H]([C@@H](C(C=C(C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)C)O)OC)C)C)C)OC,X6R9L0
60182322,ENSP00000361562,0.765606596,CC1=CC=CC=C1[C@H](CC(=O)O)NC(=O)C2=CC(=O)N(N2)C3=CC=CC=C3F,X6R8A1
53341355,ENSP00000361562,0.765606596,CC1=CC=CC=C1C(CC(=O)O)NC(=O)C2=NN(C(=C2)OC[C@@H](C(C)(C)C)O)C3=CC=CC=C3F,X6R8A1
60182323,ENSP00000361562,0.765606596,CC1=CC=CC=C1[C@H](CC(=O)O)NC(=O)C2=NN(C(=C2)OC[C@@H](C(C)(C)C)O)C3=CC=CC=C3F,X6R8A1
20274032,ENSP00000361562,0.765606596,[H+].CC(=O)O,X6R8A1
20042692,ENSP00000361562,0.765606596,[H-].[O-]S(=O)(=O)[O-],X6R8A1
53341450,ENSP00000361562,0.696113074,CC1=CC=CC=C1C(CC(=O)O)NC(=O)C2=NN(C(=C2)OCC(=O)C(C)(C)C)C3=CC=CC=C3F,X6R8A1
67362073,ENSP00000361562,0.696113074,CC1=CC=CC=C1[C@H](CC(=O)O)NC(=O)C2=NN(C(=C2)OCC(=O)C(C)(C)C)C3=CC=CC=C3F,X6R8A1
67362057,ENSP00000361562,0.593639576,CC1=CC=CC=C1[C@H](CC(=O)O)NC(=O)C2=NN(C(=C2)OC[C@H](C(C)(C)C)O)C3=CC=CC=C3F,X6R8A1
71455231,ENSP00000361562,0.578327444,CC1=CC=CC=C1[C@H](CC(=O)O)NC(=O)C2=NN(C(=C2)OCC3CC3)C4=CC=CC=C4F,X6R8A1
21706802,ENSP00000355692,0.120141343,C1=CC=C(C=C1)C2C(O2)C3=CC4=C(C=C3)C=C(C=C4)C(=N)N.C(=O)(C(F)(F)F)O,X6R631
60138176,ENSP00000355692,0.120141343,C1=CC=C(C=C1)[C@H]2[C@@H](O2)C3=CC4=C(C=C3)C=C(C=C4)C(=N)N,X6R631
24847767,ENSP00000327608,0.120141343,CC(=O)NC1[C@@H]([C@@H](C(O[C@H]1COC[C@H]2[C@H](C([C@@H](OC2C(=O)O)OC[C@@H]3[C@@H](C(O[C@H](C3NC(=O)C)O)CO)O)(C)O)O)CO)O)CO[C@H]4C([C@@H]([C@@H](C(O4)C(=O)O)O)O)O,X6R4H8
22871601,ENSP00000327608,0.082449941,[2H]CC(C)SC1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,X6R4H8
24883478,ENSP00000327608,0.020023557,C[C@H](/C=C/[C@H](C12CC3CC(C1)CC(C3)C2)O)[C@H]4CC[C@@H]\\5[C@@]4(CCC/C5=C\\C=C6C[C@H](C(=C)[C@@H](C6)O)O)C,X6R4H8
23725028,ENSP00000327608,0.016489988,[H+].[H+].CCC1=C(C2=NC1=CC3=C(C(=C([N-]3)C=C4C(=C(C(=CC5=NC(=C2)C(=C5C)CC)[N-]4)C)CCC(=O)[O-])CCC(=O)[O-])C)C.[Cl-].[Cl-].[Sn+4],X6R4H8
54366136,ENSP00000327608,0.012956419,CC1=CC2=C(C3=C(C=C(N3)C(=C4C(=C(C(=CC5=C(C(=C(N5)C=C1N2)C)CCC(=O)O)N4)CCC(=O)O)C)I)C)I,X6R4H8
70702451,ENSP00000271139,0.200235571,CC(C(=O)C1=C(C=CC=N1)SCC2=CC=CC=C2)F,X6R3L3
18218190,ENSP00000271139,0.030624264,C(C(C(=O)NC(CC(=O)N)C(=O)O)N)C(=O)O,X6R3L3
54111417,ENSP00000271139,0.028268551,a,X6R3L3
56844254,ENSP00000271139,0.025912839,CC1=NC2=C(S1)C=C(C=C2)NC(=O)CCNC(=O)CCCC3=CC=C(C=C3)CC(C(=O)O)C(=O)O,X6R3L3
24901725,ENSP00000271139,0.017667845,a,X6R3L3
42636915,ENSP00000271139,0.00942285,CC1=CC(=NC(=C1)N)C[C@H]2CNC[C@H]2OCCNCCC3=CC(=CC=C3)F,X6R3L3
71749263,ENSP00000472384,0.151943463,CCCCCCCCC/C=C\\C=C\\[C@H](CCCC(=O)O)O,W4VSR3
49837878,ENSP00000472384,0.100117786,C[C@H]([C@@H](C(=O)NO)NC(=O)C1=CC=C(C=C1)C#CC#CC2=CC=C(C=C2)N)O,W4VSR3
49837881,ENSP00000472384,0.100117786,C[C@@H]([C@@H](C(=O)NO)NC(=O)C1=CC=C(C=C1)C#CC#CC2=CC=C(C=C2)N)O,W4VSR3
91235555,ENSP00000472384,0.090694935,CC(C)CCOC(=O)CC(C(=O)O)(S)S,W4VSR3
51035435,ENSP00000472384,0.078916372,COC1=CC=C(C=C1)CNC(=O)[C@H]2CN(CCN2S(=O)(=O)C3=CC=C(C=C3)OC(F)(F)F)C4=CC(=NC(=N4)OC)OC,W4VSR3
54422157,ENSP00000472384,0.034157833,CCCCCCCCCCCCCCCCCCCCCC(=O)OC1CC[C@@]2(C3CC[C@@]4([C@H](CCC4C3CC=C2C1)[C@H](C)CCCC(C)C)C)C,W4VSR3
54423496,ENSP00000472384,0.030624264,CCCCCCCCC(=O)OC1CC[C@@]2(C3CC[C@@]4([C@H](CCC4C3CC=C2C1)[C@H](C)CCCC(C)C)C)C,W4VSR3
11978794,ENSP00000275275,0.151943463,C1=CC=C2C(=C1)C(C3=CC=CC(=C32)C4=NC5=C(N4)C=NC=C5)NC(=O)C6=CC(=NC=C6)N,V9GYA0
53389266,ENSP00000275275,0.151943463,C1=CC=C2C(=C1)[C@H](C3=CC=CC(=C32)C4=NC5=C(N4)C=NC=C5)NC(=O)C6=CC(=NC=C6)N,V9GYA0
16045407,ENSP00000275275,0.081272085,CC(C)CC(/C=C/S(=O)(=O)C)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)CC1=CC(=C(C(=C1)I)O)[N+](=O)[O-],V9GYA0
16760593,ENSP00000275275,0.081272085,CC(C)C[C@@H](/C=C/S(=O)(=O)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)CC1=CC(=C(C(=C1)I)O)[N+](=O)[O-],V9GYA0
20274032,ENSP00000450895,0.306242638,[H+].CC(=O)O,V9GXZ4
56951566,ENSP00000450895,0.223792697,CN1C2=C(C(NC1=S)C3=CC(=CC=C3)OC)C(=O)C4=CC=CC=C42,V9GXZ4
44540055,ENSP00000450895,0.210836278,COCCCOC1=CC=CC(=C1)C2C3=C(C4=CC=CC=C4C3=O)NC(=S)N2,V9GXZ4
46185255,ENSP00000450895,0.210836278,COCCCOC1=CC=CC(=C1)[C@@H]2C3=C(C4=CC=CC=C4C3=O)NC(=S)N2,V9GXZ4
72193935,ENSP00000450895,0.202591284,CC1([C@@H](N(C(=O)O1)C2=CC=C(C=C2)C3=CC(=C(N=C3)N)C4=NC=CC=N4)C5=CC=CC=C5)C,V9GXZ4
15991574,ENSP00000450895,0.202591284,[C@H]([C@@H](C(=O)N)O)(C(=O)O)N,V9GXZ4
44413843,ENSP00000450895,0.193168433,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)OP(=O)(O)OC[C@@H]7[C@H]([C@H]([C@@H](O7)N8C=NC9=C(N=CN=C98)N)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N1C=NC2=C(N=CN=C21)N)OP(=O)(O)O)O)O)O)N,V9GXZ4
44263865,ENSP00000363348,0.200235571,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2NC(=O)C)O)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)O)NC(=O)C)O)O)O,V5IRT4
21882174,ENSP00000363348,0.196702002,C1=CC(=C(C(=C1[N+](=O)[O-])[N+](=O)[O-])F)F,V5IRT4
91556022,ENSP00000363348,0.141342756,CC(C1=CC(=CC=C1)C(C)NC(=S)N)NC(=S)N,V5IRT4
24860521,ENSP00000363348,0.1401649,C1C(NO[C@@]12[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C3=CC=C(C=C3)[N+](=O)[O-],V5IRT4
71710915,ENSP00000363348,0.111896349,C1CN(C[C@]2([C@@H]1OC(N2)N)C3=C(C=C(C=C3)F)F)C4=C(C=CC=N4)C#N,V5IRT4
23722945,ENSP00000366477,0.301531213,CCCCCCO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)N)O[C@H]2C[C@@H]([C@@H]([C@@H](O2)C)O)O,U5GXS0
21997109,ENSP00000452237,0.387514723,C1(=NC(=NC(=N1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],U3KPR1
53903870,ENSP00000452237,0.22614841,CC=C(C)C=CC=C(C)C=CC1=C(CCC(C1(C)C)C(=O)O)C,U3KPR1
90913130,ENSP00000452237,0.200235571,C(=N[N+](=O)[O-])N=O,U3KPR1
55284016,ENSP00000452237,0.200235571,C(NC(=O)N)N[N+](=O)[O-],U3KPR1
18755779,ENSP00000452237,0.190812721,C\\1=C\\N=NN=N\\C=C1.Cl,U3KPR1
23638269,ENSP00000452237,0.190812721,C\\1=C\\C=N/N=N\\N=C1.Cl,U3KPR1
21487557,ENSP00000354575,0.260306243,CC(C(=O)C(=O)CO)O,S4R3V8
17783972,ENSP00000354575,0.20376914,CCC(C(=O)C(=O)O)O,S4R3V8
54468493,ENSP00000354575,0.193168433,C1COC(C1(O)O)(O)O,S4R3V8
46228346,ENSP00000354575,0.137809187,C1C(O1)C[C@@H](C(=O)O)NC(=O)N[C@@H](CCCCNC(=O)C2=CC=C(C=C2)I)C(=O)O,S4R3V8
73729045,ENSP00000354575,0.137809187,C1[C@@H](O1)C[C@@H](C(=O)O)NC(=O)N[C@@H](CCCCNC(=O)C2=CC=C(C=C2)I)C(=O)O,S4R3V8
18221753,ENSP00000354575,0.131919906,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)NC(CCCN=C(N)N)C(=O)O)N,S4R3V8
20274032,ENSP00000354432,0.306242638,[H+].CC(=O)O,R4GNA2
56951566,ENSP00000354432,0.223792697,CN1C2=C(C(NC1=S)C3=CC(=CC=C3)OC)C(=O)C4=CC=CC=C42,R4GNA2
44540055,ENSP00000354432,0.210836278,COCCCOC1=CC=CC(=C1)C2C3=C(C4=CC=CC=C4C3=O)NC(=S)N2,R4GNA2
46185255,ENSP00000354432,0.210836278,COCCCOC1=CC=CC(=C1)[C@@H]2C3=C(C4=CC=CC=C4C3=O)NC(=S)N2,R4GNA2
72193935,ENSP00000354432,0.202591284,CC1([C@@H](N(C(=O)O1)C2=CC=C(C=C2)C3=CC(=C(N=C3)N)C4=NC=CC=N4)C5=CC=CC=C5)C,R4GNA2
15991574,ENSP00000354432,0.202591284,[C@H]([C@@H](C(=O)N)O)(C(=O)O)N,R4GNA2
44413843,ENSP00000354432,0.193168433,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)OP(=O)(O)OC[C@@H]7[C@H]([C@H]([C@@H](O7)N8C=NC9=C(N=CN=C98)N)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N1C=NC2=C(N=CN=C21)N)OP(=O)(O)O)O)O)O)N,R4GNA2
19420248,ENSP00000284818,0.765606596,[H-].[O-]P(=O)([O-])[O-],Q9Y6Y9
16214777,ENSP00000284818,0.765606596,CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O,Q9Y6Y9
16213294,ENSP00000284818,0.765606596,[2H]C([2H])([2H])CCCCCCCCCCC(=O)O,Q9Y6Y9
45480572,ENSP00000284818,0.468786808,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@@H]([C@H](O[C@@H]2[C@H](CO)O)O)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)[C@H](CO)O)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)[C@H](CO)O)O)O)O)O)O)O)O,Q9Y6Y9
15481637,ENSP00000284818,0.40753828,CC(CCN)C(C(=O)O)N,Q9Y6Y9
51055215,ENSP00000284818,0.40753828,C[C@H](CCN)[C@H](C(=O)O)N,Q9Y6Y9
10329123,ENSP00000284818,0.229681979,CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)([O-])[O-])CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)OP(=O)([O-])[O-])OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O,Q9Y6Y9
42608442,ENSP00000284818,0.228504122,C1CC1C(C(C#N)C(=O)NC2=CC=C(C=C2)C3=CC=CC=C3)O,Q9Y6Y9
53627544,ENSP00000358071,0.103651355,[CH2+][C@]12CCC(=O)C[C+]1CCC3=C4CC[C@@]([C@]4(CC(=C23)[O-])[CH2+])(C(=O)C[O-])[O-],Q9Y6Y8
16125102,ENSP00000358071,0.093050648,CC1=CN(C(=O)N(C1=O)CC2=C(SC(=C2)C3=CC=CC=C3)C(=O)O)C[C@@H](C(=O)O)N,Q9Y6Y8
18220307,ENSP00000358071,0.089517079,CCC(C)C(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CCC(=O)O)N,Q9Y6Y8
42607474,ENSP00000358071,0.068315665,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)O,Q9Y6Y8
28707155,ENSP00000358071,0.056537102,CC(C)C(=O)N1CCCC2=C1C=C(C=C2)N,Q9Y6Y8
46870010,ENSP00000358071,0.044758539,CC(=O)C1=C[N+](=CC=C1)[C@H]2[C@@H]([C@@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC[C@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,Q9Y6Y8
20042692,ENSP00000306522,0.765606596,[H-].[O-]S(=O)(=O)[O-],Q9Y6Y1
54751685,ENSP00000306522,0.261484099,CC1=CC=C(C=C1)C(=O)N[C@H]2[C@H]([C@H](O[C@H]([C@H]2OC(=O)C3=CC=C(C=C3)C)OC)CO)O,Q9Y6Y1
21864121,ENSP00000306522,0.229681979,C(COCC(C(CO)(C(COCCN)N)O)N)N,Q9Y6Y1
11258102,ENSP00000306522,0.212014134,CC1=CC(=O)C=C(C1=O)C/C=C(\\C)/CCCC(C)CCCC(C)CCCC(C)C,Q9Y6Y1
54013710,ENSP00000306522,0.212014134,CC1=CC(=O)C=C(C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,Q9Y6Y1
54475852,ENSP00000306522,0.179034158,CO[C@]([C@@H]([C@@H](CO)O)O)(C(=O)CO)O,Q9Y6Y1
24894149,ENSP00000306522,0.170789164,C1CN(CCC12NC3=C(C(=CC=C3)F)C(=N2)N)C(=O)C4=CC=C(C=C4)CN,Q9Y6Y1
44241506,ENSP00000356468,0.261484099,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@@H]5CC[C@@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,Q9Y6Y0
20274032,ENSP00000356468,0.136631331,[H+].CC(=O)O,Q9Y6Y0
20042692,ENSP00000356468,0.136631331,[H-].[O-]S(=O)(=O)[O-],Q9Y6Y0
53356684,ENSP00000356468,0.074204947,C([C@H]1[C@@H]([C@H]([C@@H](O1)OC[C@H]2[C@@H]([C@H]([C@@H](O2)OC[C@H]3[C@@H]([C@H](C(O3)O)O)O)O)O)O)O)O,Q9Y6Y0
11957364,ENSP00000356468,0.073027091,CCC\\1=C(/C/2=C/C3=C(C(=C([N-]3)/C=C\\4/CC/C(=C(/C5=C(C(=C([N-]5)/C=C1\\[N-]2)C)CCC(=O)O)\\C6=CC=CC=C6)/[N-]4)C)CC)C.[Fe+4],Q9Y6Y0
21946615,ENSP00000356468,0.053003534,N.N.N.N.O.[Cl-].[Cl-].[Pd+2],Q9Y6Y0
18219716,ENSP00000356468,0.037691402,C1=CC(=CC=C1CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC(=O)O)N)O,Q9Y6Y0
25021191,ENSP00000356468,0.035335689,a,Q9Y6Y0
14924508,ENSP00000215862,0.335689046,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N(CC(=O)N([C@H](C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=CC(=C(C4=C3N=C5C(=C(C(=O)C(=C5O4)C)N)C(=O)N[C@H]6[C@H](OC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H]7CCCN7C(=O)[C@H](NC6=O)C(C)C)C)C)C(C)C)C)C)N,Q9Y6X9
21606092,ENSP00000215862,0.206124853,CC(=CCC/C(=C/CC/C(=C\\C=C\\C(=C\\C=C\\C=C(/C)\\C=C\\C=C(/C)\\C=C\\C=C(/C)\\CCC=C(C)C)\\C)/C)/C)C,Q9Y6X9
10129877,ENSP00000215862,0.206124853,[15OH2],Q9Y6X9
57102447,ENSP00000215862,0.204946996,C([C@H]([C@@H](C(S)S)O)O)O,Q9Y6X9
54159311,ENSP00000215862,0.202591284,C[C@@H]([C@H]([C@H](C(=O)CO)OC)O)O,Q9Y6X9
54159314,ENSP00000215862,0.202591284,C[C@H]([C@H]([C@@H](C(=O)CO)OC)O)O,Q9Y6X9
25244751,ENSP00000215862,0.14958775,CC(=CCC/C(=C/CC/C(=C\\C=C\\C(=C\\C=C\\C=C(/C)\\C=C\\C=C(\\C)/C=C\\C=C(/C)\\CCC=C(C)C)\\C)/C)/C)C,Q9Y6X9
72163596,ENSP00000215862,0.147232038,CC1=CC(=C(C(=C1)C)NC2=NC(=NC(=N2)NC3=CC=C(C=C3)C#N)OCCCN4CCOCC4)C,Q9Y6X9
20042692,ENSP00000314709,0.765606596,[H-].[O-]S(=O)(=O)[O-],Q9Y6X8
21864937,ENSP00000314709,0.230859835,C1=CC=C2C(=C1)C=C(O2)N,Q9Y6X8
18439273,ENSP00000314709,0.182567727,C1=CC(=CC(=C1)Cl)CNCCS(=O)(=O)O,Q9Y6X8
25108631,ENSP00000314709,0.154299176,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)C,Q9Y6X8
53421081,ENSP00000314709,0.153121319,C1COCC(N1)CCO,Q9Y6X8
53794620,ENSP00000314709,0.075382803,C1=CC=C(C=C1)C[C@@H](C(=O)OC2=CC=C(C=C2)C[C@@H](C(=O)O)N)N,Q9Y6X8
19420248,ENSP00000349145,0.379269729,[H-].[O-]P(=O)([O-])[O-],Q9Y6X6
51351819,ENSP00000349145,0.341578327,C1=C(C=C(C2=C1C3=C(N2)C(=C(C(=C3Cl)Cl)Cl)O)Cl)Cl,Q9Y6X6
45378701,ENSP00000349145,0.341578327,CN1C2=C(C=C(C3=C2C(=CC(=N3)C(=O)OC)C1=O)N)N,Q9Y6X6
24178121,ENSP00000349145,0.341578327,C1CN(C2=NC3=CC=CC=C3C(=O)[C@@]21O)C4=CC=CC=C4,Q9Y6X6
24178120,ENSP00000349145,0.341578327,CC1=CC2=C(C=C1)C(=O)[C@@]3(CCN(C3=N2)C4=CC=CC=C4)O,Q9Y6X6
24178119,ENSP00000349145,0.341578327,CC1=C2C(=CC=C1)N=C3[C@](C2=O)(CCN3C4=CC=CC=C4)O,Q9Y6X6
14431161,ENSP00000349145,0.341578327,C1=C(C=C(C(=C1C2=C(C(=C(N2)Br)Br)Br)O)Cl)Cl,Q9Y6X6
72699323,ENSP00000318066,0.494699647,B(C1=CC=C(C=C1)CN2CCN(CC2)C3=NC(=O)/C(=C/C4=CC(=C(C=C4)Cl)Cl)/S3)(O)O,Q9Y6X5
72699322,ENSP00000318066,0.494699647,B(C1=CC(=CC=C1)CN2CCN(CC2)C3=NC(=O)/C(=C/C4=CC(=C(C=C4)Cl)Cl)/S3)(O)O,Q9Y6X5
72699321,ENSP00000318066,0.494699647,B(C1=CC=CC=C1CN2CCN(CC2)C3=NC(=O)/C(=C/C4=CC(=C(C=C4)Cl)Cl)/S3)(O)O,Q9Y6X5
25099673,ENSP00000318066,0.494699647,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)OCC(COP(=O)(O)O)O,Q9Y6X5
10159919,ENSP00000318066,0.494699647,CC/C=C/C/C=C\\C/C=C/CCCCCCCC(=O)OCC(COP(=O)(O)O)O,Q9Y6X5
78225462,ENSP00000318066,0.494699647,B(C1=CC=C(C=C1)C[NH+]2CCN(CC2)C3=NC(=O)/C(=C/C4=CC(=C(C=C4)Cl)Cl)/S3)(O)O,Q9Y6X5
49837858,ENSP00000318066,0.494699647,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)O,Q9Y6X5
20395750,ENSP00000318066,0.494699647,[H+].C(CO)O,Q9Y6X5
54751307,ENSP00000373808,0.020023557,CC(C)(C)[C@H]1C(=C(C(=O)N1CC2=CC(=C(C=C2)F)Cl)C3C4=CC=CC(=C4S(=O)(=O)N3)CNS(=O)(=O)C)O,Q9Y6X4
16659841,ENSP00000376765,0.438162544,CC1=CC(=NN1)NC2=NC(=NC=C2Cl)N[C@@H](C)C3=NC=C(C=N3)F,Q9Y6X2
20037212,ENSP00000376765,0.220259128,CC1=C(C(=C(C=C1)[N+](=O)[O-])Cl)O,Q9Y6X2
10714649,ENSP00000376765,0.220259128,C1=CC=C(C=C1)C(=O)OC[C@H]2[C@@H](C(C(O2)O)(F)F)OC(=O)C3=CC=CC=C3,Q9Y6X2
29949669,ENSP00000376765,0.220259128,C1=CC=C(C=C1)C(=O)OC[C@H]2[C@@H](C([C@H](O2)O)(F)F)OC(=O)C3=CC=CC=C3,Q9Y6X2
25090755,ENSP00000376765,0.176678445,CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N,Q9Y6X2
44251517,ENSP00000376765,0.159010601,a,Q9Y6X2
