Chemical_ID,Protein_ID,Combined_Score,Smiles_ID,UniprotID
44129634,ENSP00000358363,0.600706714,CN1C=C2NC1C(=O)NC3=CN(C(=N3)C(=O)NC4=CN(C(=C4)C(=O)NC5=CN(C(=C5)C(=O)NCC[C@H](C(=O)NC6=CN(C(N6)C(=O)NC7=CN(C(=N7)C(=O)NC8=CN(C(=C8)C(=O)NC9=CN(C(=C9)C(=O)NCC[C@H](C(=O)N2)N)C)C)C)C)N)C)C)C,Q5VU43
11831288,ENSP00000358363,0.161366313,COC(=O)[C@H]1C[C@H]([C@H](C[C@@H]1C(=O)OC)O)O,Q5VU43
53389258,ENSP00000358363,0.161366313,COC(=O)[C@H]1C[C@@H]([C@H](C[C@@H]1C(=O)OC)O)O,Q5VU43
21018220,ENSP00000358363,0.1401649,C[C@]12CC[C@](C[C@@H]1C3=CC(=O)[C@@H]4[C@]5(CCC(C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)(O)O)C)(C)C(=O)O,Q5VU43
13964934,ENSP00000358363,0.106007067,C[C@@]12[C@H](CC[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@H](C4)C(=C)C5)C(=O)OC)OC2=O)O,Q5VU43
59229773,ENSP00000358363,0.051825677,C1CNC[C@@H]1OC2=C(C=C3C(=C2)C=CNC3=O)Cl,Q5VU43
46006640,ENSP00000438468,0.335689046,CCC(C)CNCC(=O)N1CCC2=C(C1COC3=CC=CC(=C3)C)C=CS2,Q5VTY9
15173104,ENSP00000438468,0.219081272,CO[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O,Q5VTY9
18653118,ENSP00000438468,0.143698469,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)O)N,Q5VTY9
19365626,ENSP00000438468,0.143698469,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CCC(=O)O)N,Q5VTY9
16040239,ENSP00000438468,0.1401649,CC(C)[C@H]([C@H](C(=O)N1[C@H]2C[C@@H]([C@H](C[C@H]2C[C@H]1C(=O)NCCC3CCN(C3)C(=N)N)O)O)NC(=O)[C@@H](COS(=O)(=O)O)OC)Cl,Q5VTY9
11631050,ENSP00000438468,0.1401649,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/COC=O)/C)/C,Q5VTY9
25058155,ENSP00000438468,0.1401649,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCOC=O)C)C,Q5VTY9
10198044,ENSP00000438468,0.1401649,C([C@@H]([C@@H]([C@H](C(=O)C(=O)O)O)O)O)O,Q5VTY9
74766009,ENSP00000363557,0.136631331,C1=CC(=CC=C1S(=O)(=O)NC(=O)NC2=CN=C(C=C2)S(=O)(=O)N)Cl,Q5VTT5
17039367,ENSP00000363557,0.134275618,C1CCC(CC1)C(CCO)N,Q5VTT5
68106001,ENSP00000363557,0.075382803,C1OC2=C(O1)C=C(C=C2)CC3=NC4=CC=CC=C4C5=NC(=NN35)N,Q5VTT5
75277379,ENSP00000363557,0.075382803,C1OC2=C(O1)C=C(C=C2)CC3=NC4=CC=CC=C4C5=[N+]3NC(=N5)N,Q5VTT5
19829693,ENSP00000366402,0.082449941,CC(C(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CCC(=O)N)N)O,Q5VTT2
25920890,ENSP00000366402,0.02237927,CNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=C(C(=N2)N[C@@H]3CCC[C@H]3N(C)C)C(F)(F)F,Q5VTT2
71299341,ENSP00000373772,0.34393404,C1=CC2=C(C=C1[C@@H]([C@@H](C#N)C(=O)N)S)C=NN2,Q5VTR2
24952557,ENSP00000373772,0.306242638,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NCCCCNC(=O)OCC2=CN=CS2,Q5VTR2
71571541,ENSP00000373772,0.306242638,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)NCCCCNC(=O)OCC2=CN=CS2,Q5VTR2
65349680,ENSP00000373772,0.195524146,C1=CC2=C(C=C1C(=O)NCC(=O)O)SC(=N2)N,Q5VTR2
15081867,ENSP00000373772,0.137809187,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4Br)O,Q5VTR2
88897207,ENSP00000373772,0.097762073,C#CCNC(=O)CCCCC1C2C(CS1)NC(=O)N2,Q5VTR2
89434015,ENSP00000373772,0.097762073,C#CCNC(=O)CCCC[C@H]1[C@@H]2[C@H](CS1)NC(=O)N2,Q5VTR2
57339182,ENSP00000373772,0.08598351,C([C@H](COP(=O)(O)OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)NC=O)O,Q5VTR2
25058136,ENSP00000359042,0.250883392,C(CCO)CC(CCCCO)CCO,Q5VTL8
16058640,ENSP00000359042,0.015312132,C([C@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O)[C@@](C(=O)O)(O)OP(=O)(O)O,Q5VTL8
71217442,ENSP00000359034,0.071849234,CC(C)COC1=CC2=C(C=C1)C=C(C=C2)C3=NN(C4=NC=NC(=C34)N)CC5CCN(CC5)C,Q5VTL7
56947170,ENSP00000383505,0.220259128,C[C@H](/C=C\\C(F)(F)F)OC1=C(C=CC(=C1)C2=C(N=CC(=C2)C3=CC(=CS3)CN(C)C)N)C(=O)N,Q5VTJ3
25322947,ENSP00000383505,0.220259128,a,Q5VTJ3
10044321,ENSP00000383505,0.216725559,CC(C)ON(CC(=O)NO)S(=O)(=O)C1=CC=C(C=C1)C2=CC=CC=C2,Q5VTJ3
91746717,ENSP00000383505,0.209658422,CC1([C@@H]([C@@H]1C(=O)OC(C#N)C2=CC=C(C=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\\Cl)C,Q5VTJ3
73659175,ENSP00000383505,0.206124853,CCCCCCCCC/C=C/CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCC/C=C\\CCCCCCCCC,Q5VTJ3
72193909,ENSP00000383505,0.191990577,[B-](CCCC[C@@](C1C[C@H]2CC[C@@H](C1)N2CC3=CC(=C(C=C3)Cl)Cl)(C(=O)O)N)(O)(O)O,Q5VTJ3
70699413,ENSP00000383505,0.191990577,CC(C)C[C@H]1C2=CC=CC=C2CNN1C(=O)CCC3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC)OC,Q5VTJ3
18223174,ENSP00000360065,0.268551237,C1=CC=C(C=C1)CC(C(=O)NC(CCC(=O)N)C(=O)NC(CCCN=C(N)N)C(=O)O)N,Q5VTH9
88722745,ENSP00000360065,0.23557126,CCCCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCCCC,Q5VTH9
10032960,ENSP00000360065,0.200235571,CCCCCCCCCCCCCC[C@H](C(=O)N[C@@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)[C@@H](/C=C/CCC(C(=C)CCCCCCCCC)O)O)O,Q5VTH9
42608351,ENSP00000360065,0.200235571,CCCCCCCCCCCCCC[C@H](C(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](/C=C/CCC(C(=C)CCCCCCCCC)O)O)O,Q5VTH9
44565117,ENSP00000360065,0.189634865,COC1=CC2=C(C=CN=C2C=C1OC)OC3=C(C=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F)F,Q5VTH9
25134254,ENSP00000360065,0.169611307,CC(C)OC1=C(C=C(C=C1OC)Cl)CN2CCC(CC2)NC(=O)COC3=CC=C(C=C3)S(=O)(=O)N,Q5VTH9
21864272,ENSP00000356951,0.151943463,C(C(C(C(C(F)(F)[Si](Cl)(Cl)Cl)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,Q5VTH2
49866380,ENSP00000356951,0.126030624,C([C@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)OP(=O)(O)O)O)O,Q5VTH2
70678407,ENSP00000356951,0.126030624,C([C@@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)OP(=O)(O)O)O)O,Q5VTH2
54565664,ENSP00000356951,0.123674912,C1C(OC2=C(C1=O)C(=CC(=C2)O)OC3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)C4=CC=C(C=C4)O,Q5VTH2
24768538,ENSP00000356951,0.07656066,C[C@@H]1CCN[C@H]1C(=O)NCCCC[C@@H](C(=O)O)N,Q5VTH2
73659211,ENSP00000356951,0.07656066,C[C@H]1CCN[C@@H]1C(=O)NCCCC[C@@H](C(=O)O)N,Q5VTH2
10219368,ENSP00000356951,0.07656066,[81Br-],Q5VTH2
78225859,ENSP00000356951,0.070671378,C[C@H]([C@@H](C(=O)N[C@@H](CCCNC(N)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCCNC(N)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)O)NC(=O)[C@H](CCCNC(N)N)NC(=O)[C@@H]1CC[C@@H]([NH2+]1)O)O,Q5VTH2
11966311,ENSP00000355929,0.497055359,C1[C@H]2[C@H]([C@@H](O1)[C@@H]([C@@H](O2)O)O)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O[C@H]4[C@H]([C@H]5[C@@H]([C@@H](O4)CO5)O[C@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O)O)O)O)O,Q5VTE6
44263835,ENSP00000355929,0.345111896,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],Q5VTE6
24978514,ENSP00000355929,0.336866902,OP(=O)(O)[O-].OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Cl-].[Cl-].[K+].[K+],Q5VTE6
53240421,ENSP00000355929,0.306242638,CSC1=CC=CC=C1C2CCCN2C(=O)CNC(=O)NCC3=CC=C(C=C3)N,Q5VTE6
72771087,ENSP00000355929,0.306242638,CSC1=CC=CC=C1[C@H]2CCCN2C(=O)CNC(=O)NCC3=CC=C(C=C3)N,Q5VTE6
56940717,ENSP00000355929,0.272084806,C[C@H](C(=O)NC)OC1=C([C@H](O[C@@H]([C@H]1O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)NC(=O)C)CO)OP(=O)(O)OP(=O)(O)O)NC(=O)C,Q5VTE6
16130931,ENSP00000355929,0.272084806,CC(C)C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CCC(=O)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCS(=O)C)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](CC7=CNC8=CC=CC=C87)N,Q5VTE6
25021179,ENSP00000344782,0.272084806,CC[C@@H](C(=O)N[C@H]1/C=C/C=C/[C@H]2CC[C@H](N2C1=O)C(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4)NC,Q5VTD9
10174649,ENSP00000344782,0.272084806,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)N,Q5VTD9
18224573,ENSP00000344782,0.272084806,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)O)N,Q5VTD9
66754292,ENSP00000344782,0.210836278,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)C(=O)O)COP(=O)(O)O)O,Q5VTD9
20274032,ENSP00000344782,0.210836278,[H+].CC(=O)O,Q5VTD9
11320601,ENSP00000344782,0.173144876,CC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O)NC(=O)C)C(=O)N[C@@H]3[C@H]([C@@H]([C@H](O[C@@H]3OC4[C@@H]([C@H](C([C@H]([C@H]4O)O)O)O)O)CO)O)O,Q5VTD9
53686904,ENSP00000344782,0.138987044,C1=CC=C(C=C1)CC(C=O)OC(=O)N,Q5VTD9
12762417,ENSP00000347548,0.147232038,C1CN(CCN1C2=CC=CC=C2)N,Q5VTB9
16746565,ENSP00000347548,0.045936396,CC(C)C[C@@H](C(=O)OCC1=CC=CC=C1)NC(=O)C2=C(NC=N2)C(=O)N3CCC4=CC=CC=C4C3,Q5VTB9
53726129,ENSP00000347548,0.003533569,C(CCN)C[C@@H](C(=O)OC[C@@H](C(=O)O)N)N,Q5VTB9
20395750,ENSP00000365253,0.309776207,[H+].C(CO)O,Q5VT99
49866839,ENSP00000365253,0.259128386,a,Q5VT99
19420248,ENSP00000365253,0.259128386,[H-].[O-]P(=O)([O-])[O-],Q5VT99
16040248,ENSP00000365253,0.259128386,CCCCCCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC[C@@H](CO)O,Q5VT99
16214777,ENSP00000365253,0.229681979,CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O,Q5VT99
46846233,ENSP00000365253,0.19434629,CCCCCC(=O)CCSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)O)O,Q5VT99
18218391,ENSP00000365253,0.19434629,CC(C(=O)NCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)N,Q5VT99
54113898,ENSP00000365253,0.19434629,C[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)O)N,Q5VT99
44628876,ENSP00000340594,0.075382803,CC1=CN=C(C=C1)NC(=O)[C@H](CC2CCCC2)N3C=CC(=CC3=O)C(F)(F)F,Q5VT97
57411982,ENSP00000340594,0.045936396,C1=CC(=CC(=C1)C2=CN=C3C(=C2)C=CN3)CCC(=O)O,Q5VT97
71620693,ENSP00000340594,0.015312132,C1=CC(=C(C(=C1)O)O)[C@@H](CS(=O)(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)S,Q5VT97
11843159,ENSP00000340594,0.014134276,CC1=C(C(=CC=C1)C)OC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC(=NC=C3)NC4=CC(=C(C(=C4)OC)OCCCN5CCN(CC5)C)OC,Q5VT97
42285820,ENSP00000340594,0.011778563,CC1=NN(C=C1C(=O)NC2=NC3=CC=CC=C3N2)C,Q5VT97
71737798,ENSP00000355877,0.352179034,CC1=C(C=CC(=C1)C(C)(C)C2=CC(=C(C=C2)OC[C@@H](C(C)(C)C)O)C)OC[C@H](CO)O,Q5VT66
11209300,ENSP00000355877,0.345111896,CC(C)CCCC(C)CCCC(C)CCCC(C)CCCl,Q5VT66
44201386,ENSP00000355877,0.293286219,CCC1=C(C2=C(S1)N=C(NC2=O)N)SC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Q5VT66
56928099,ENSP00000355877,0.227326266,a,Q5VT66
18232025,ENSP00000355877,0.210836278,CCC(C)C(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N,Q5VT66
57013310,ENSP00000355877,0.200235571,C1=C2C(=NC=N1)N(C=N2)NO,Q5VT66
20042692,ENSP00000358064,0.765606596,[H-].[O-]S(=O)(=O)[O-],Q5VT52
71710888,ENSP00000358064,0.424028269,C1=CC=C2C(=C1)C=CN2C(=O)C3=CSC(=N3)C4=CSC=C4,Q5VT52
56603827,ENSP00000358064,0.383981154,C1=CC(=CN=C1)NC(=O)C2=C3C(=NC=C2)N=C(N3)C4=CSC=C4,Q5VT52
67981525,ENSP00000358064,0.293286219,a,Q5VT52
10002975,ENSP00000358064,0.193168433,CCCNC(=O)C1=CN2C(=C1C)C(=NC=N2)NC3=C(C=CC(=C3)C(=O)NC4=NOC=C4)C,Q5VT52
16220126,ENSP00000358064,0.097762073,C1=CC=C(C=C1)CCCC2=CC(=C(C=C2)OC3=C(C=C(C=C3)Cl)Cl)O,Q5VT52
71601483,ENSP00000339681,0.087161366,C1CNCCC1N2C=C(C=N2)C3=CC4=C(C=CC5=C(C4=O)C=C(C=C5)CS(=O)(=O)NCC6=CC=CC=N6)N=C3,Q5VT40
67454187,ENSP00000339681,0.045936396,a,Q5VT40
20395750,ENSP00000355731,0.759717314,[H+].C(CO)O,Q5VT25
90668081,ENSP00000355731,0.730270907,COC1=CC2=C(C=C1)OC[C@H](C2)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OCCCO,Q5VT25
25262260,ENSP00000355731,0.704358068,CN(C)CCOC1=C(C=CC(=C1)C2=CNN=C2)NC(=O)C3CC4=C(C=CC(=C4)OC)OC3,Q5VT25
66577033,ENSP00000355731,0.704358068,CN(C)CCOC1=C(C=CC(=C1)C2=CNN=C2)NC(=O)[C@H]3CC4=C(C=CC(=C4)OC)OC3,Q5VT25
60138149,ENSP00000355731,0.698468787,C1=CC(=CC(=C1)O)CNC(=O)NC2=NC(=CS2)C3=CC=NC=C3,Q5VT25
58310648,ENSP00000355731,0.671378092,CN1CCC(C1)OC2=C(C=CC(=C2)C3=CNN=C3)NC(=O)C4CC5=C(C=CC(=C5)OC)OC4,Q5VT25
90668077,ENSP00000355731,0.671378092,CN1CC[C@H](C1)OC2=C(C=CC(=C2)C3=CNN=C3)NC(=O)[C@H]4CC5=C(C=CC(=C5)OC)OC4,Q5VT25
90668079,ENSP00000355731,0.667844523,CN1CC[C@@H](C1)OC2=C(C=CC(=C2)C3=CNN=C3)NC(=O)[C@H]4CC5=C(C=CC(=C5)OC)OC4,Q5VT25
10156469,ENSP00000356579,0.153121319,C1CC2CN[C@@H](CC2C[C@H]1OC3=C(C(=CC=C3)Cl)C4=NNN=N4)C(=O)O,Q5VT06
51049972,ENSP00000356579,0.153121319,C1C[C@H]2CN[C@@H](C[C@H]2C[C@H]1OC3=C(C(=CC=C3)Cl)C4=NNN=N4)C(=O)O,Q5VT06
53361962,ENSP00000356579,0.084805654,C1=CC=C(C=C1)[C@@H](C(=O)NNCC2=CC(=C(C=C2)O)Br)N,Q5VT06
46870048,ENSP00000356579,0.042402827,a,Q5VT06
74890240,ENSP00000356579,0.014134276,CNCC1=CC(=CN=C1)C#C,Q5VT06
45358711,ENSP00000356579,0.014134276,C1C(C(C(C(C1N)OC2C(C(C([C@H](O2)CO)O)O)N)OC3C(C([C@H](O3)CO)OC4[C@@H](C(C([C@@H](O4)CN)O)O)N)O)O)N,Q5VT06
20395750,ENSP00000366240,0.462897527,[H+].C(CO)O,Q5VST6
20042692,ENSP00000366240,0.462897527,[H-].[O-]S(=O)(=O)[O-],Q5VST6
19420248,ENSP00000366240,0.462897527,[H-].[O-]P(=O)([O-])[O-],Q5VST6
46897876,ENSP00000366240,0.229681979,CCCC1=CC(=C(C=C1)OC2=C(C=C(C=C2)C#N)Cl)O,Q5VST6
53895374,ENSP00000366240,0.209658422,C[C@H]([C@@H](C(=O)O)N)OC(=O)[C@H](CS)N,Q5VST6
10290775,ENSP00000366240,0.202591284,CC[C@H](CC(=O)O)O,Q5VST6
18223043,ENSP00000366240,0.196702002,CC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CCSC)N,Q5VST6
49843539,ENSP00000358810,0.189634865,C1=CC=C2C(=C1)C3=C(C=N2)NC(=N3)SCC(=O)C4=CC(=C(C=C4)Cl)S(=O)(=O)N,Q5VSL9
54751697,ENSP00000358810,0.136631331,C1C(=O)NC2=C(O1)C=CC(=C2)C(CC3=CC=CC=C3)NN4C=NNC4=S,Q5VSL9
21906603,ENSP00000358810,0.136631331,CC(C)O.C(Cl)(Cl)Cl,Q5VSL9
21956116,ENSP00000358810,0.124852768,CC1=C2C(=C(C=C(C2=CC=C1)C)C)C,Q5VSL9
54117915,ENSP00000358810,0.123674912,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1NC(=O)CCCCCN)CO)O)O,Q5VSL9
44514742,ENSP00000358810,0.103651355,C[C@H]1C[C@]2(CCN1CC3=CC(=C(C=C3)O)OC(C)C)CN(S(=O)(=O)N2C4=CC(=CC=C4)F)C,Q5VSL9
18223776,ENSP00000362136,0.150765607,CC(C)C(C(=O)NC(CCCCN)C(=O)O)NC(=O)C1CCCN1,Q5VSG8
20574727,ENSP00000362136,0.035335689,CC(C(=O)O)NC(=O)C(CS)N,Q5VSG8
14767562,ENSP00000362136,0.018845701,CC(C)C(C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N,Q5VSG8
66754292,ENSP00000470381,0.210836278,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)C(=O)O)COP(=O)(O)O)O,Q5VIY5
20274032,ENSP00000470381,0.210836278,[H+].CC(=O)O,Q5VIY5
44475985,ENSP00000470381,0.083627797,CC(C)N1C2=NC=NC(=C2C(=N1)C#CC3=CC(=CC=C3)O)N,Q5VIY5
71307952,ENSP00000470381,0.082449941,CN(C1=CC=CC=C1)C2=CC3=C(N=C(N=C3N=C2)N)N,Q5VIY5
74766018,ENSP00000470381,0.069493522,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[OH2+][Te]([OH2+])([OH2+])([OH2+])([OH2+])[OH2+].[W].[W].[W].[W].[W].[W],Q5VIY5
44717482,ENSP00000470381,0.062426384,B(C1=C(C=CC(=C1)C(=O)N2CCCC2)F)(O)O,Q5VIY5
12132313,ENSP00000401435,0.352179034,a,Q5VIR6
57340900,ENSP00000401435,0.328621908,C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=CNC4=C(C3=O)C=CC(=C4)S(=O)(=O)NC5=CC=CC(=C5)C(F)(F)F,Q5VIR6
10915143,ENSP00000401435,0.28975265,CCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)N=[N+]=[N-],Q5VIR6
16038120,ENSP00000401435,0.222614841,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,Q5VIR6
10267191,ENSP00000401435,0.222614841,COC1=CC(=C(C=C1CCN)OC)I,Q5VIR6
11325877,ENSP00000401435,0.195524146,CC(CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CCC=C(C)C)CCO,Q5VIR6
21953621,ENSP00000243326,0.250883392,CCC(OC1=CC=C(C=C1)C(=O)O)OC2=CC=C(C=C2)C(=O)O,Q5UIP0
57294487,ENSP00000243326,0.131919906,CC1=C(C2=CC3=C(C(=C(N3)C=C4C(=C(C(=CC5=C(C(=C(N5)C=C1N2)C)[C@@H](C)O[C@H](C)C6=C7C=C8C(=C(C(=CC9=C(C(=C(N9)C=C1C(=C(C(=CC(=C6C)N7)N1)[C@@H](C)O)C)C)CCC(=O)O)N8)CCC(=O)O)C)N4)C)[C@@H](C)O)C)CCC(=O)O)CCC(=O)O,Q5UIP0
