SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
P33552,CKS2,0.399387708,0.228233637,0.648776029,,0.620980704,0.855840814,,0.599434024,,,,0,0,0
A8K7I4,CLCA1,,,0.492713411,0.200066848,,,,,,0.547691708,0,0,0,0
O95832,CLDN1,0.566353688,0.249175124,0.578992217,0.555626477,0.63275375,1.064870253,1.05422946,0.632478865,0.633149559,1.052747562,0,0,0,0
O75508,CLDN11,,,0.55796203,0.17914058,,,,,,0.505145704,0,0,0,0
O00501,CLDN5,0.546960557,,0.3876017,0.778437029,,0.846707322,1.039204843,,,0.846009817,0,0,0,0
O95471,CLDN7,0.566353688,0.243876239,,0.182195121,0.623681283,,0.511384071,,0.610669878,,0,0,0,0
P53675,CLTCL1,0.260041676,,0.610507819,0.272178745,,0.650607434,0.74998493,,,0.670313007,0,0,0,0
P10909,CLU,,,0.420159503,0.46814352,,,,,,0.905955285,0,0,1,0
Q9UFF9,CNOT8,,,0.311053631,0.242974447,,,,,,0.690124486,0,0,0,0
P09543,CNP,,,0.346596222,0.180670648,,,,,,0.541114051,0,0,0,0
P21554,CNR1,0.566353688,,0.251912134,0.488340228,,0.637407331,0.975043777,,,0.644284404,0,0,0,0
P34972,CNR2,,,0.26705563,0.298320492,,,,,,0.743585602,0,0,0,0
Q12860,CNTN1,,,0.4809223,0.593042906,,,,,,0.963161552,0,0,0,0
P13942,COL11A2,,,0.204321988,0.207293079,,,,,,0.700703545,0,0,0,0
P39060,COL18A1,,,0.287147202,0.147297392,,,,,,0.489601215,0,0,0,0
P08123,COL1A2,0.585249558,,,0.489069788,,,0.973855062,,,,0,0,0,0
Q14031,COL4A6,,,0.529384522,0.19860645,,,,,,0.542706587,0,0,0,0
P20908,COL5A1,0.546960557,,,0.145639565,,,0.436573313,,,,0,0,0,0
P21964,COMT,,,0.137683703,0.53459968,,,,,,0.418665988,0,0,0,0
Q9ULV4,CORO1C,,,0.550885608,0.191226733,,,,,,0.528362464,0,0,0,0
Q12887,COX10,,,0.575419375,0.651760003,,,,,,1.069601845,0,0,0,0
P10176,COX8A,0.585249558,,0.456574842,,,0.93357813,,,,,,0,0,0
P00450,CP,,,0.315266047,0.477240821,,,,,,0.751732968,0,0,0,0
P15085,CPA1,0.451486683,,0.61507359,0.211569456,,0.924825496,0.575671758,,,0.568165883,0,0,1,0
P16220,CREB1,,,0.115416248,0.411591673,,,,,,0.36611401,0,0,0,0
Q92793,CREBBP,,,0.318357867,0.576235418,,,,,,0.743464389,0,0,0,0
P06850,CRH,,0.083216732,0.328901637,0.128688323,,,,0.284516552,0.454218203,0.419408403,0,0,0,0
P34998,CRHR1,0.546960557,,,0.240335558,,,0.618254071,,,,0,0,0,0
P02741,CRP,,0.001042208,0.142081492,0.84276111,,,,-0.125246817,0.216541617,0.489340598,0,0,0,0
P02511,CRYAB,0.528064686,0.105880356,,0.497011801,0.346065136,,0.99111769,,0.342704505,,0,0,0,0
O75390,CS,,,0.376748669,0.152231688,,,,,,0.464370377,0,0,0,0
P09603,CSF1,,,0.114131571,0.130414798,,,,,,0.575190171,0,0,0,0
P04141,CSF2,0.648017588,,0.478403271,0.452525847,,0.956735631,0.92466692,,,0.945808818,0,0,0,0
P09919,CSF3,0.604642689,,0.095458421,0.119947058,,0.335771055,0.389294021,,,0.527314436,0,0,0,0
P0DML3,CSH2,,0.005855127,0.403500592,,,,,0.017798962,,,,0,0,0
P48729,CSNK1A1,,,0.45973098,0.365216911,,,,,,0.831460903,0,0,0,0
P01034,CST3,0.724016503,0.036512758,0.318946849,0.150593402,0.241053774,0.746853139,0.473702425,0.115890828,0.162422446,0.481237307,1,0,1,0
P01040,CSTA,,0.149154814,,0.59474356,,,,,0.448398289,,0,0,0,0
P04080,CSTB,0.666334371,0.129674034,0.510663909,,0.421280388,0.994976795,,0.399452806,,,1,0,0,0
P78358,CTAG1A,0.533150583,,0.511285598,,,1.007415004,,,,,,0,0,0
P78358,CTAG1A,0.533150583,,0.506959243,,,1.00224903,,,,,,0,0,0
P78358,CTAG1A,0.533150583,,0.511285598,,,1.007415004,,,,,,0,0,0
P78358,CTAG1A,0.533150583,,0.506959243,,,1.00224903,,,,,,0,0,0
P35221,CTNNA1,,,0.450058799,0.319649285,,,,,,0.765050894,0,0,0,0
P26232,CTNNA2,,,0.534231461,0.65812567,,,,,,1.022705247,0,0,0,0
Q9UI47,CTNNA3,,,0.537740581,0.237679861,,,,,,0.614084509,0,0,0,0
P35222,CTNNB1,0.635158073,0.071191286,0.377489424,0.390897693,0.288603148,0.826400083,0.844695735,0.24162406,0.241817136,0.871854624,0,0,1,0
O60716,CTNND1,,,0.401107495,0.236345642,,,,,,0.63596141,0,0,0,0
P07858,CTSB,0.610679045,0.160838714,0.464238176,,0.473473945,0.941126233,,0.469323361,,,,0,0,0
P07339,CTSD,,0.182618605,0.518777035,0.691723149,,,,0.511802206,0.525442541,1.004224605,0,0,0,0
P09668,CTSH,,0.076928699,0.451320871,0.560568083,,,,0.26296916,0.282299114,0.929602657,0,0,0,0
P07711,CTSL,0.742912374,0.154642041,0.51787279,0.512455904,0.485329047,1.004179948,0.997875751,0.454343271,0.454275417,1.011446779,1,0,0,0
P25774,CTSS,,0.130332881,,0.145639565,,,,,0.598766873,,0,0,0,0
P78423,CX3CL1,0.164567802,,0.336734096,0.536555632,,0.507803368,0.475399365,,,0.774848431,0,0,0,0
P49238,CX3CR1,0.604642689,,0.330622858,,,0.760460297,,,,,,0,0,0
P78310,CXADR,0.604642689,,,0.183714042,,,0.516631641,,,,0,0,0,0
P09341,CXCL1,,,0.251032846,0.059193522,,,,,,0.217848977,0,0,0,0
P02778,CXCL10,,,0.12407828,0.656177334,,,,,,0.407912949,0,0,0,0
O14625,CXCL11,,,0.33868215,0.169840348,,,,,,0.519484648,0,0,0,0
P48061,CXCL12,0.590335456,0.043569621,0.353439168,0.096323047,0.207047611,0.794396873,0.334605449,0.146600094,0.303296867,0.3206485,0,0,0,0
Q9H2A7,CXCL16,0.351153512,,0.497949515,0.189734985,,0.802304335,0.559420839,,,0.526922814,0,0,0,0
P10145,CXCL8,,,0.169237188,0.278265614,,,,,,0.551473734,0,0,0,0
Q07325,CXCL9,,,0.268035765,0.135551739,,,,,,0.46967469,0,0,0,0
P49682,CXCR3,,,0.251550126,0.400021538,,,,,,0.664659822,0,0,0,0
P61073,CXCR4,0.628624457,,0.234832261,0.107392983,,0.609241862,0.367251144,,,0.407797221,0,0,0,0
P32302,CXCR5,,,0.378251619,0.26724445,,,,,,0.701145556,0,0,0,0
O00574,CXCR6,0.609728586,,0.428012658,0.242974447,,0.895051158,0.622219447,,,0.640494614,0,0,0,0
P99999,CYCS,,,0.155393901,0.053016474,,,,,,0.25685313,0,0,0,0
P11511,CYP19A1,0.202856804,,0.211190823,0.64729537,,0.692791051,0.55541812,,,0.570038155,0,0,0,0
P04798,CYP1A1,0.585249558,,0.335245678,0.613547895,,0.768199434,1.082707045,,,0.766986671,0,0,0,0
Q16678,CYP1B1,0.546960557,,0.342566437,0.387191507,,0.782285608,0.846138786,,,0.821639032,0,0,0,0
P10635,CYP2D6,0.408835644,,0.235037903,,,0.631070785,,,,,,0,0,0
P05181,CYP2E1,,,0.200529124,0.018431426,,,,,,0.021417642,0,0,0,0
P08684,CYP3A4,,,0.116879493,0.662957046,,,,,,0.39476945,0,0,0,0
Q08477,CYP4F3,0.566353688,,0.265585515,,,0.660331673,,,,,,0,0,0
Q9Y4D1,DAAM1,,0.035443845,0.553674997,0.253366091,,,,0.172537622,0.11085581,0.640398298,0,0,0,0
Q86T65,DAAM2,,0.063049698,0.608282945,0.240335558,,,,0.261378551,0.23848852,0.61771908,0,0,0,0
P98082,DAB2,0.528064686,,0.526082771,0.152231688,,1.025744289,0.449503651,,,0.44943734,0,0,0,0
P53355,DAPK1,,,0.438934352,0.544288957,,,,,,0.915843561,0,0,0,0
P07108,DBI,,0.10303449,,0.160327925,,,,,0.477852968,,0,0,0,0
Q10586,DBP,,,0.162156575,0.544926972,,,,,,0.470758798,0,0,0,0
P61962,DCAF7,,,0.510905347,0.280675697,,,,,,0.69013003,0,0,0,0
P43146,DCC,0.370546642,,0.458689079,0.599804294,,0.839456947,0.818112569,,,0.934977295,0,0,1,0
Q96SD1,DCLRE1C,,,0.531604931,0.230965656,,,,,,0.60251232,0,0,0,0
P40126,DCT,0.489775685,,0.439981443,,,0.927008625,,,,,,0,0,0
O43602,DCX,0.546960557,,0.462178423,0.200066848,,0.945162388,0.545157751,,,0.55125522,0,0,0,0
P0DPQ6,DDIT3,,,0.084153539,0.013899391,,,,,,0.042390051,0,0,0,0
O00571,DDX3X,0.546960557,0.054835373,0.433957408,,0.222653683,0.908999272,,0.195943605,,,,0,0,0
O15523,DDX3Y,,0.066612389,0.531298964,,,,,0.249404266,,,,0,0,0
Q86TM3,DDX53,,0.114459419,0.347837531,,,,,0.37418474,,,,0,0,0
Q01523,DEFA5,0.37490868,,0.484768105,,,0.839476125,,,,,,0,1,0
P60022,DEFB1,0.566353688,,0.456191805,,,0.935094019,,,,,,0,0,0
P17661,DES,,,0.556609612,0.56484446,,,,,,1.055534744,0,0,0,0
Q15392,DHCR24,0.546960557,,,0.133846448,,,0.411330674,,,,0,0,0,0
P00374,DHFR,,,0.23364379,0.292521468,,,,,,0.683957667,0,0,0,0
Q86XF0,DHFR2,0.241145805,,0.641802929,0.277055329,,0.620609341,0.710100544,,,0.678737847,0,0,0,0
Q9H6R0,DHX33,,,0.604110757,0.648788899,,,,,,1.101234547,0,0,0,0
Q9NR28,DIABLO,0.508671556,,0.369834929,0.145639565,,0.827504129,0.434830908,,,0.450195236,0,0,0,0
O60610,DIAPH1,,,0.48936836,0.218600704,,,,,,0.583546661,0,0,0,0
O60879,DIAPH2,,0.050170035,0.539669937,,,,,0.208102008,,,,0,0,0
Q9NSV4,DIAPH3,,0.065996412,0.555011378,0.182195121,,,,0.253689947,0.29304138,0.511008867,0,0,0,0
Q9UBP4,DKK3,0.528064686,,0.371822671,0.578594367,,0.827172993,1.021043268,,,0.821371138,0,0,0,0
Q96QB1,DLC1,0.533150583,,0.528344535,0.182195121,,1.027546047,0.510759485,,,0.510792788,0,0,0,0
Q8TDM6,DLG5,,,0.527145332,0.363250195,,,,,,0.815040592,0,0,0,0
Q15398,DLGAP5,,0.046821337,0.54535938,,,,,0.20079973,,,,0,0,0
Q9NR61,DLL4,,,0.355831945,0.202972386,,,,,,0.585974834,0,0,0,0
P11532,DMD,0.62353856,,,0.582690683,,,1.079169082,,,,0,0,0,0
O00429,DNM1L,0.566353688,,0.363221583,0.128688323,,0.81026966,0.4022585,,,0.408819929,0,0,0,0
P26358,DNMT1,0.660587559,,0.298686877,0.697952938,,0.712870569,1.159821941,,,0.715044309,0,0,1,0
Q9Y6K1,DNMT3A,,,0.275943694,0.514518282,,,,,,0.681814387,0,0,0,0
Q9UBC3,DNMT3B,,0.002952336,0.386676352,0.533290595,,,,-0.001576507,0.068800771,0.847292549,0,0,0,0
P04053,DNTT,,,0.192617409,0.268483509,,,,,,0.614208393,0,0,0,0
Q8TEK3,DOT1L,0.508671556,,0.467816287,,,0.958659286,,,,,,0,0,0
P16444,DPEP1,,,0.475420071,0.194194312,,,,,,0.537835314,0,0,0,0
Q9BZG8,DPH1,,0.066119396,0.575869936,0.253366091,,,,0.259539755,0.245315758,0.639612287,0,0,0,0
P27487,DPP4,0.566353688,,0.101087796,,,0.340804621,,,,,,0,0,0
Q6V1X1,DPP8,0.35601281,,0.49426731,,,0.810165368,,,,,,0,0,0
Q86TI2,DPP9,0.451486683,,0.506600805,0.202972386,,0.938367324,0.558723599,,,0.552213561,0,0,0,0
P21728,DRD1,0.566353688,,0.402178683,0.542369031,,0.864405185,1.039064736,,,0.867324637,0,0,0,0
P14416,DRD2,,,0.286074029,0.165111264,,,,,,0.536017337,0,0,0,0
Q14126,DSG2,,,0.449357885,0.192713163,,,,,,0.538395116,0,0,0,0
P15924,DSP,0.566353688,0.327099296,,0.573863047,0.757373045,,1.065451429,,0.756812343,,0,0,0,0
Q05923,DUSP2,0.546960557,,,0.176063495,,,0.498780209,,,,0,0,0,0
Q16828,DUSP6,,,0.435107315,0.112819651,,,,,,0.358047118,0,0,0,0
P33316,DUT,,,0.527150218,0.166693592,,,,,,0.479575075,0,0,0,0
Q92997,DVL3,0.528064686,,0.500945541,0.351251004,,0.995869602,0.797472103,,,0.80188981,0,0,0,0
P63167,DYNLL1,,,0.416430017,0.57505092,,,,,,0.882614827,0,0,0,0
Q14209,E2F2,,,0.4620294,0.560568083,,,,,,0.94316111,0,0,0,0
Q14213,EBI3,0.566353688,,,0.200066848,,,0.54527059,,,,0,0,0,0
P42892,ECE1,,,0.390709268,0.166693592,,,,,,0.494520966,0,0,0,0
Q92838,EDA,,,0.412097189,0.667733079,,,,,,0.872516723,0,0,0,0
O43854,EDIL3,,,0.632823674,0.259731758,,,,,,0.650704115,0,0,0,0
P05305,EDN1,0.595421353,,0.221575108,0.470436521,,0.584935977,0.950012045,,,0.591715878,0,0,0,0
P14138,EDN3,,,0.343803625,0.631540618,,,,,,0.779068052,0,0,0,0
P25101,EDNRA,0.604642689,0.105492076,0.399040602,0.132134154,0.358045126,0.856992538,0.414907842,0.340855617,0.539534014,0.410278024,0,0,0,0
P24530,EDNRB,0.590335456,,0.446761395,0.528676158,,0.920657672,1.020543112,,,0.928337749,0,0,0,0
O43324,EEF1E1,0.533150583,,,0.202972386,,,0.550898114,,,,0,0,0,0
Q12805,EFEMP1,,,0.459164774,0.57505092,,,,,,0.937874975,0,0,1,0
P01133,EGF,0.654053944,,0.48073498,0.474985037,,0.959396391,0.952370272,,,0.973605809,0,0,1,0
Q8IUX8,EGFL6,0.35601281,0.121128353,0.620847335,0.211569456,0.390479901,0.796727821,0.603840347,0.394752994,0.47412787,0.568542218,0,0,1,0
P00533,EGFR,0.650415765,0.2952452,0.393719479,0.5832726,0.707255901,0.848228375,1.078360082,0.743414995,0.707429644,0.851305268,0,0,1,0
P18146,EGR1,,,0.303780419,0.401822591,,,,,,0.754550386,0,0,0,0
Q9NZN4,EHD2,,,0.452698617,0.253366091,,,,,,0.653405635,0,0,0,0
O14602,EIF1AY,,0.132707892,0.590858448,,,,,0.414054541,,,,0,0,0
Q14232,EIF2B1,,0.080191659,,0.278265614,,,,,0.288500238,,0,0,0,0
Q14152,EIF3A,,,0.43608354,0.182195121,,,,,,0.518774753,0,0,0,0
Q99613,EIF3C,,0.157196258,0.539314188,,,,,0.460323956,,,,0,0,0
P60842,EIF4A1,0.489775685,,0.42969434,0.232317174,,0.913530215,0.608931129,,,0.620183545,0,0,0,0
Q14240,EIF4A2,0.533150583,,,0.177604876,,,0.501657223,,,,0,0,0,0
P06730,EIF4E,0.585249558,,0.250160348,0.150593402,,0.634079094,0.450239541,,,0.524696766,0,0,0,0
Q13541,EIF4EBP1,,,0.431176431,0.103735564,,,,,,0.334607866,0,0,0,0
Q04637,EIF4G1,0.566353688,,0.323020128,0.172963532,,0.75122179,0.493407604,,,0.534061321,0,0,0,0
P63241,EIF5A,0.508671556,,,0.168269939,,,0.482900445,,,,0,0,0,0
Q15717,ELAVL1,0.528064686,,0.467144918,0.180670648,,0.954320673,0.507771881,,,0.511214001,0,0,0,0
Q12926,ELAVL2,,,0.511612969,0.273403249,,,,,,0.677939665,0,0,0,0
P26378,ELAVL4,0.298330678,,0.556762028,,,0.713840214,,,,,,0,0,0
O14682,ENC1,,,0.569874039,0.135551739,,,,,,0.417355616,0,0,0,0
P17813,ENG,0.585249558,0.010250249,0.369356293,0.172963532,0.11498577,0.817383948,0.49461009,0.020883507,-0.036378978,0.515092096,0,0,0,0
P06733,ENO1,,0.038254221,0.398643667,0.112819651,,,,0.135168897,0.226530717,0.360575071,0,0,0,0
P09104,ENO2,0.585249558,0.369833324,0.56663388,0.133846448,0.818055513,1.064514111,0.415670972,0.819633622,0.420542245,0.413358619,0,0,0,0
Q09472,EP300,,,0.093607633,0.741130751,,,,,,0.368852438,0,0,0,0
Q99814,EPAS1,0.528064686,,0.269429266,,,0.669425037,,,,,,0,0,0
P11171,EPB41,0.418283579,0.521055335,0.568463969,0.254647023,0.892305894,0.885753976,0.664518123,1.013991068,0.645001429,0.641965984,0,0,0,0
Q9Y2J2,EPB41L3,0.51615563,0.070818818,0.783876425,0.57267178,0.257006155,1.004398703,1.007710961,0.337420541,0.270278606,1.068182743,0,0,0,0
P16422,EPCAM,,0.00509719,0.252400659,0.531319229,,,,-0.050363392,0.074539709,0.640207261,0,0,0,0
P29323,EPHB2,0.595421353,,,0.593042906,,,1.092817013,,,,0,0,0,0
P07099,EPHX1,,,0.375270435,0.806936008,,,,,,0.832913415,0,0,0,0
P01588,EPO,0.604642689,0.00129661,0.168499187,0.133846448,0.098889053,0.487679043,0.41845498,-0.111409535,-0.125966787,0.570129192,0,0,0,0
O75616,ERAL1,,,0.2484146,0.258466376,,,,,,0.739418105,0,0,0,0
P04626,ERBB2,0.664225738,0.190964348,0.328389156,0.698394381,0.536282814,0.757068317,1.163578867,0.572571027,0.541234494,0.758583239,0,0,1,0
P21860,ERBB3,0.571439585,,0.36282682,0.142304002,,0.809243012,0.431726565,,,0.443866806,0,0,0,0
Q15303,ERBB4,0.585249558,0.057344612,0.414838781,0.189734985,0.240393641,0.879556197,0.526619221,0.20073498,0.24465732,0.539006487,0,0,0,0
P18074,ERCC2,0.585249558,0.036512758,0.431685281,0.24559674,0.186823535,0.901689347,0.62635547,0.137280691,0.116986248,0.644357883,0,0,1,0
Q92889,ERCC4,0.585249558,,0.478033524,0.189734985,,0.960340506,0.526619221,,,0.528602037,0,0,0,0
P28715,ERCC5,0.528064686,,0.520676764,,,1.019389469,,,,,,0,0,0
P0DP91,ERCC6,,0.019002193,0.444044619,,,,,0.082452138,,,,0,0,0
Q9NQ30,ESM1,,,0.458919823,0.188237881,,,,,,0.527822446,0,0,0,0
P03372,ESR1,0.65214225,0.380055111,0.401964629,0.784581946,0.829705392,0.85923147,1.153179785,0.871199157,0.836710967,0.865257544,0,0,0,0
Q92731,ESR2,,,0.207425992,0.617851862,,,,,,0.560981707,0,0,0,0
P13804,ETFA,0.528064686,,,0.177604876,,,0.501661198,,,,0,0,0,0
P14921,ETS1,0.528064686,0.038731051,0.429690614,0.150593402,0.172929036,0.906248479,0.446034528,0.144037108,0.17686819,0.450047287,0,0,0,0
P15036,ETS2,,,0.413989294,0.55438187,,,,,,0.88167061,0,0,0,0
P41212,ETV6,0.533150583,,0.519074273,,,1.016652992,,,,,,0,0,0
Q01844,EWSR1,,0.122833624,0.558235288,0.257197142,,,,0.388487,0.440011007,0.646669307,0,0,0,0
Q9UQ84,EXO1,,,0.430957065,0.224141557,,,,,,0.604314759,0,0,0,0
Q9NQT5,EXOSC3,0.508671556,,,0.230965656,,,0.604326657,,,,0,0,0,0
Q92800,EZH1,,,0.539220673,0.212985223,,,,,,0.56942721,0,0,0,0
Q15910,EZH2,,,0.22465044,0.759820405,,,,,,0.607843834,0,0,0,0
P15311,EZR,0.566353688,0.449608241,0.426187681,0.204417598,0.926726446,0.896413553,0.553344909,0.918988491,0.561922527,0.566628651,0,0,0,0
P00488,F13A1,0.528064686,,0.518572249,0.335749475,,1.016905387,0.774480407,,,0.775841728,0,0,0,0
P00734,F2,,0.012549361,0.174475078,0.705828278,,,,-0.018700673,0.176786978,0.513340342,0,0,0,0
P25116,F2R,,,0.238016838,0.541727086,,,,,,0.61445388,0,0,0,0
P55085,F2RL1,,,0.272338447,0.161928476,,,,,,0.537355462,0,0,0,0
P13726,F3,0.585249558,0.01510674,0.347723352,0.491975326,0.128657164,0.78646366,0.977385819,0.033190252,0.088565809,0.798375349,0,0,0,0
P12259,F5,,,0.243751376,0.342019414,,,,,,0.674262211,0,0,0,0
P08709,F7,,0.020440763,,0.789220642,,,,,0.233427247,,0,0,0,0
P00451,F8,,0.262557618,0.264930267,0.3681497,,,,0.760563365,0.696970893,0.701250977,0,0,0,0
P00740,F9,,,0.158349415,0.644794204,,,,,,0.473294225,0,0,0,0
P05413,FABP3,,0.183165008,,0.145639565,,,,,0.583702388,,0,0,0,0
O95990,FAM107A,,0.104715164,0.595208589,0.619987299,,,,0.35443472,0.359589837,1.093179533,0,0,0,0
O15360,FANCA,,,0.407906683,0.244287655,,,,,,0.648702001,0,0,0,0
Q00597,FANCC,,,0.368459822,0.339939893,,,,,,0.825731982,0,0,0,0
Q9BXW9,FANCD2,,,0.384534721,0.222763232,,,,,,0.6152905,0,0,0,0
Q9NW38,FANCL,,,0.517412894,0.225515342,,,,,,0.593640865,0,0,0,0
Q12884,FAP,0.566353688,,0.413541242,0.232317174,,0.879675727,0.603594726,,,0.62451921,0,0,0,0
P25445,FAS,0.628624457,,0.120108728,0.60314431,,0.39412219,1.1012573,,,0.38937446,0,0,1,0
P48023,FASLG,,,0.210428685,0.489069788,,,,,,0.568077409,0,0,0,0
P49327,FASN,0.585249558,0.081702615,0.47426301,0.401822591,0.299612531,0.955685109,0.862134888,0.278703531,0.273619467,0.879574643,0,0,0,0
Q9NYQ8,FAT2,,,0.590390961,0.360282616,,,,,,0.804183224,0,0,0,0
Q8TDW7,FAT3,0.260041676,0.085493706,0.60823122,,0.315571122,0.650576765,,0.314041417,,,,0,0,0
Q96IV6,FAXDC2,,0.147421432,,0.639746405,,,,,0.451332202,,0,0,0,0
P23142,FBLN1,0.489775685,,0.485206492,0.573267839,,0.984177277,0.975985119,,,0.970408365,0,0,0,0
P30273,FCER1G,0.470382554,0.046173383,0.45586939,0.183714042,0.177583489,0.952046527,0.517147206,0.173981261,0.191884764,0.518903852,0,0,1,0
P06734,FCER2,,,0.507103032,0.296010552,,,,,,0.715698992,0,0,0,0
P08637,FCGR3A,0.64293169,,0.239927065,,,0.618651469,,,,,,0,0,0
P55899,FCGRT,,,0.281778089,0.207293079,,,,,,0.636843986,0,0,0,0
P22830,FECH,,,0.411174854,0.310801354,,,,,,0.762681841,0,0,0,0
A0PJY2,FEZF1,,0.036445643,,0.297167122,,,,,0.114195857,,0,0,0,0
Q8TBJ5,FEZF2,,,0.309640591,0.24559674,,,,,,0.696057432,0,0,0,0
P02675,FGB,,,0.218170568,0.549365952,,,,,,0.578648574,0,0,0,0
P05230,FGF1,,0.107695259,0.260845627,,,,,0.390426076,,,,0,0,0
P09038,FGF2,0.638796252,0.181525446,0.388096898,0.08686815,0.51599928,0.840817891,0.325018711,0.528381494,0.384813737,0.289026597,0,0,0,0
P31371,FGF9,0.590335456,0.074428595,0.451824934,,0.283614025,0.927100679,,0.256033709,,,,0,0,0
P11362,FGFR1,0.604642689,,0.388370735,0.137250084,,0.842503391,0.425468964,,,0.424983009,0,0,0,0
P21802,FGFR2,,0.002134312,0.339879441,0.132134154,,,,-0.027274608,-0.117492416,0.42479097,0,0,0,0
P22607,FGFR3,0.590335456,,0.262599429,0.535252684,,0.654765146,1.02819047,,,0.657283574,0,0,1,0
Q9C0D6,FHDC1,,0.175927533,0.66767531,,,,,0.509619089,,,,0,0,0
Q9Y613,FHOD1,,0.080695194,0.557920208,0.632058238,,,,0.290900396,0.309381739,1.05093506,0,0,0,0
Q2V2M9,FHOD3,,,0.612000882,0.260993312,,,,,,0.65218841,0,0,0,0
Q02790,FKBP4,,,0.425259911,0.55438187,,,,,,0.896620483,0,0,0,0
Q01543,FLI1,,,0.484588109,0.197140919,,,,,,0.542716938,0,0,0,0
Q14315,FLNC,,,0.381093721,0.171404864,,,,,,0.507882247,0,0,0,0
P17948,FLT1,0.585249558,0.160568147,0.482196814,0.121710033,0.470270107,0.965458123,0.389843761,0.46755826,0.543799523,0.379864076,0,0,0,0
P36888,FLT3,,,0.339897153,0.19860645,,,,,,0.583723583,0,0,0,0
Q68DA7,FMN1,,,0.376749199,0.217203908,,,,,,0.607036379,0,0,0,0
Q9NZ56,FMN2,,,0.565684788,0.360282616,,,,,,0.806130158,0,0,0,0
O95466,FMNL1,,0.066366069,0.579103299,,,,,0.261034949,,,,0,0,0
Q96PY5,FMNL2,,0.073555404,0.570848835,0.201522148,,,,0.276520487,0.308590987,0.548066361,0,0,0,0
Q8IVF7,FMNL3,,0.099551211,0.599683928,0.403615898,,,,0.343854607,0.324277799,0.863464866,0,0,0,0
P02751,FN1,,0.256217932,0.364921517,0.631540618,,,,0.686821277,0.644931755,0.809033538,0,0,0,0
P15328,FOLR1,0.604642689,,,0.172963532,,,0.496260907,,,,0,0,0,0
P01100,FOS,0.614814484,0.036784378,0.291450669,0.668207687,0.198528527,0.700830317,1.112084707,0.115497678,0.219178687,0.702222631,0,0,0,0
P53539,FOSB,,,0.439194833,0.130414798,,,,,,0.401488867,0,0,0,0
Q12948,FOXC1,,,0.428758054,0.189734985,,,,,,0.535977749,0,0,0,0
O60548,FOXD2,,0.095053836,0.625524881,,,,,0.339735997,,,,0,0,0
Q08050,FOXM1,0.552046454,,0.368579495,0.211569456,,0.819397187,0.566526947,,,0.598704892,0,0,1,0
Q12778,FOXO1,,,0.241016804,0.713982855,,,,,,0.627303368,0,0,0,0
O43524,FOXO3,,,0.220753934,0.707989729,,,,,,0.593410771,0,0,0,0
Q9H334,FOXP1,,,0.529100947,0.165111264,,,,,,0.476355534,0,0,0,0
Q9BZS1,FOXP3,,,0.15953675,0.233664326,,,,,,0.563294412,0,0,1,0
Q16658,FSCN1,0.528064686,,0.373858503,0.177604876,,0.830064118,0.501661198,,,0.524088015,0,0,0,0
P02794,FTH1,,,0.40026641,0.522667266,,,,,,0.86768927,0,0,0,0
P22083,FUT4,,0.119294124,0.440959854,,,,,0.374146794,,,,0,0,0
Q14802,FXYD3,,,0.557559146,0.354283331,,,,,,0.798286876,0,0,0,0
O00144,FZD9,,,0.542040521,0.229609742,,,,,,0.599527138,0,0,0,0
P11413,G6PD,,,0.209311038,0.083025329,,,,,,0.340706765,0,0,0,0
O95166,GABARAP,,,0.33866413,0.215802417,,,,,,0.620548708,0,0,0,0
P18507,GABRG2,,,0.465837589,0.773676099,,,,,,0.94414386,0,0,0,0
P24522,GADD45A,0.546960557,,0.336912548,0.439596342,,0.773896173,0.916326006,,,0.79474823,0,0,0,0
Q10472,GALNT1,,0.072061315,0.533659334,0.202972386,,,,0.263999565,0.300946803,0.550883177,0,0,0,0
P04406,GAPDH,0.566353688,0.007084623,0.31457026,0.464293602,0.09708447,0.738358524,0.945302233,-0.015130522,0.049837385,0.753502669,0,0,0,0
O43903,GAS2,,0.061462141,,0.197140919,,,,,0.258310621,,0,0,0,0
Q99501,GAS2L1,,0.243161523,0.671287377,,,,,0.62617184,,,,0,0,0
Q14393,GAS6,,,0.496709542,0.564236227,,,,,,0.985467213,0,0,0,0
Q92908,GATA6,,,0.416810116,0.311917668,,,,,,0.762583552,0,0,1,0
P02774,GC,,,0.31262002,0.235007139,,,,,,0.673598327,0,0,0,0
P01275,GCG,0.604642689,0.001249525,,0.160327925,0.098755843,,0.471779357,,-0.115381537,,0,0,0,0
Q9Y2T3,GDA,,,0.486324459,0.172963532,,,,,,0.493554699,0,0,0,0
Q99988,GDF15,,,0.328761424,0.467376375,,,,,,0.774955072,0,0,1,0
P14136,GFAP,0.609728586,0.431346767,0.695404405,0.458058823,0.899379305,1.106148274,0.933455436,0.897662915,0.92346583,0.931231812,0,0,1,0
Q06210,GFPT1,,,0.550008775,0.244287655,,,,,,0.624985999,0,0,0,0
P01241,GH1,0.62353856,,0.359250341,0.557486449,,0.801241721,1.05096559,,,0.805462896,0,0,0,0
