SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
P42226,STAT6,0.643842878,,0.467130918,0.778715171,,0.943014195,1.144238447,,,0.946076691,0,0,1,0
O95793,STAU1,,,0.457716738,0.650716206,,,,,,0.931095598,0,0,0,0
Q9NUL3,STAU2,,,0.541650727,0.715202452,,,,,,1.030786226,0,0,0,0
P52823,STC1,0.609511417,,0.35596443,0.83750895,,0.79704214,1.112095993,,,0.811432132,0,0,0,0
O76061,STC2,0.584526568,,0.527630977,0.808802969,,1.019904709,1.082845776,,,1.019448961,0,0,0,0
Q658P3,STEAP3,0.467925102,,,0.741592867,,,0.9447677,,,,0,0,0,0
Q13586,STIM1,0.633670593,0.069405627,0.467671072,0.604082261,0.284038353,0.944092292,1.101973125,0.244188293,0.275377539,0.945877155,0,0,1,0
Q9P246,STIM2,0.570093813,0.076575625,0.513939162,0.652161804,0.283692614,1.005387219,1.063649333,0.271540242,0.305867293,0.999234269,0,0,0,0
Q86WV6,STING1,0.613771887,,,0.697044144,,,1.110487617,,,,0,0,0,0
P31948,STIP1,0.58961271,0.208855723,0.580368306,0.721134708,0.56204387,1.079403425,1.08442175,0.561754604,0.575490193,1.0742731,0,0,0,0
Q15831,STK11,0.628584451,0.021140963,0.423847396,0.531003672,0.163772036,0.88865741,1.020290149,0.082575305,0.123114095,0.898071871,0,0,1,0
Q9UEE5,STK17A,0.3946219,0.018663308,0.567085118,0.699033196,0.063399475,0.85404783,0.850009289,0.130827566,0.188517326,1.059368271,0,0,0,0
P49842,STK19,,,0.529091661,0.60837682,,,,,,1.019446657,0,0,0,0
Q9Y6E0,STK24,,,0.464148377,0.538479487,,,,,,0.948891658,0,0,0,0
Q9P289,STK26,0.52603593,,0.500041378,0.705213721,,0.995124873,1.012723005,,,0.982255725,0,0,1,0
Q15208,STK38,,,0.514113497,0.730502264,,,,,,0.999370369,0,0,0,0
P16949,STMN1,0.657829769,,0.489341828,0.825800399,,0.96973127,1.161759304,,,0.976668902,0,0,0,0
Q9NZ72,STMN3,0.350943826,,0.550463254,0.664799328,,0.794190968,0.78938194,,,1.041104259,0,0,0,0
Q8TAV4,STOML3,,0.195964976,0.581339376,0.06280612,,,,0.538080548,0.265521377,0.252856035,0,0,0,0
Q8N801,STPG4,0.540848494,,,0.107309408,,,0.351110209,,,,0,0,0,0
Q7RTN6,STRADA,,,0.514929897,0.539855965,,,,,,1.010683006,0,0,0,0
Q9Y3F4,STRAP,,,0.290646394,0.668061256,,,,,,0.700986788,0,0,0,0
Q96SI9,STRBP,,,0.499906572,0.714311156,,,,,,0.982249103,0,0,0,0
P08842,STS,0.663361775,,0.387243411,0.621913867,,0.839461927,1.119834855,,,0.840147312,0,0,1,0
P46977,STT3A,,0.078331833,,0.514479884,,,,,0.276167752,,0,0,0,0
Q9UNE7,STUB1,,,0.481436973,0.573021861,,,,,,0.965813748,0,0,0,0
Q16623,STX1A,0.219149987,,0.276271773,0.645735864,,0.666181957,0.583678095,,,0.677654143,0,0,0,0
Q9UNK0,STX8,,,0.395269547,0.716680721,,,,,,0.851584679,0,0,0,0
Q5T5C0,STXBP5,,,0.516518955,0.642558033,,,,,,1.002647064,0,0,0,0
Q6J9G0,STYK1,,,0.453205005,0.60837682,,,,,,0.927432849,0,0,0,0
Q9Y6J8,STYXL1,0.423867219,,,0.628038714,,,0.888705857,,,,0,0,0,0
P53999,SUB1,0.59317301,,0.440036118,0.778486693,,0.911800868,1.090298458,,,0.912859094,0,0,0,0
P53597,SUCLG1,0.482357856,,,0.643953448,,,0.961704714,,,,0,0,0,0
Q9UMX1,SUFU,,,0.516093557,0.677072557,,,,,,1.001181971,0,1,0,0
Q8IWZ8,SUGP1,0.555281249,,0.38374509,0.481340219,,0.840342797,0.967873611,,,0.85276997,0,0,0,0
Q8IX01,SUGP2,,,0.582881373,0.709653339,,,,,,1.076914235,0,0,0,0
Q8IWU6,SULF1,0.52603593,,0.508349313,0.802517517,,1.005102032,1.017122685,,,0.996753428,0,0,0,0
Q8IWU5,SULF2,0.555281249,0.091597968,0.631899381,0.802206713,0.316585185,1.047955136,1.050122089,0.333687592,0.384725532,1.13308055,0,0,0,0
P50225,SULT1A1,0.618858029,,0.328716104,0.810862518,,0.757274906,1.119899285,,,0.770618203,0,0,0,0
O75897,SULT1C4,,,0.53150043,0.472448918,,,,,,0.960383208,0,0,0,0
P49888,SULT1E1,,,0.34854937,0.62994125,,,,,,0.785897314,0,0,0,0
Q06520,SULT2A1,,,0.174107107,0.6454397,,,,,,0.50310661,0,0,0,0
Q9BR01,SULT4A1,,,0.539732804,0.380627827,,,,,,0.83794105,0,0,0,0
P63165,SUMO1,0.604425274,,0.352983255,0.674193528,,0.792998423,1.100725888,,,0.792467777,0,0,0,0
P61956,SUMO2,,,0.341332137,0.590476152,,,,,,0.776840123,0,0,0,0
P55854,SUMO3,,,0.400973998,0.472851069,,,,,,0.878748987,0,0,0,0
O00267,SUPT5H,,,0.454587164,0.263296894,,,,,,0.670523516,0,0,0,0
Q15526,SURF1,,,0.453132041,0.763763098,,,,,,0.927947771,0,0,0,0
O75683,SURF6,,,0.56976193,0.632663335,,,,,,1.064222384,0,0,0,0
O43463,SUV39H1,,,0.453875857,0.791233124,,,,,,0.930966754,0,0,0,0
Q15022,SUZ12,0.698518909,,0.530008952,0.748994858,,1.017274243,1.199099511,,,1.018433916,1,0,0,0
Q7L0J3,SV2A,,,0.360630695,0.592940446,,,,,,0.804519661,0,0,0,0
Q8N4V2,SVOP,,,0.658297358,0.505864503,,,,,,0.989493887,0,0,0,0
Q8N434,SVOPL,,,0.645497179,0.588985495,,,,,,1.084871668,0,0,0,0
Q9UH65,SWAP70,0.467925102,,,0.7062928,,,0.943565392,,,,0,0,1,0
Q9NX95,SYBU,0.618858029,,,0.726642887,,,1.116105826,,,,0,0,0,0
Q15431,SYCP1,,,0.474773486,0.484233159,,,,,,0.972528398,0,0,0,0
O95926,SYF2,0.511603175,,,0.479392287,,,0.972514238,,,,0,0,0,0
P43405,SYK,0.628584451,,0.308466915,0.746986554,,0.726962319,1.126921374,,,0.733938122,0,0,0,0
P17600,SYN1,,,0.29334869,0.748284131,,,,,,0.711985958,0,0,1,0
Q8NF91,SYNE1,0.643017205,,0.434154536,0.748930332,,0.901478477,1.142170096,,,0.903407072,0,0,0,0
O43426,SYNJ1,0.540848494,,0.470258942,0.628038714,,0.956187697,1.031698741,,,0.947566942,0,0,0,0
O15056,SYNJ2,0.540848494,,0.601038639,0.705599657,,1.033671179,1.029761171,,,1.096734395,0,0,0,0
O15061,SYNM,0.599339132,,0.274953596,0.759722552,,0.674791199,1.096084884,,,0.686042705,0,0,0,0
P08247,SYP,0.45819868,0.284056394,0.51570106,0.742985617,0.705231479,0.945199861,0.93294529,0.69506974,0.697553439,1.001659099,0,0,1,0
P21579,SYT1,0.678620202,,0.273081436,0.735395453,,0.674538728,1.178616229,,,0.680080916,0,0,1,0
O43581,SYT7,0.409434464,,,0.753342906,,,0.872251495,,,,0,0,0,0
Q96RJ0,TAAR1,0.482357856,,0.515691778,0.073423553,,0.975408114,0.257613823,,,0.263709385,0,0,1,0
P20366,TAC1,0.692607094,0.040314074,0.269079366,0.760831196,0.237142128,0.66943266,1.193527694,0.131862464,0.264629864,0.677332708,0,0,0,0
Q9UHF0,TAC3,,,0.329108084,0.283376644,,,,,,0.753445927,0,0,0,0
Q86UU9,TAC4,,,0.558948253,0.562831744,,,,,,1.058442065,0,0,0,0
O75410,TACC1,0.3946219,0.069057611,0.593562696,0.676638526,0.235357356,0.851737938,0.849479522,0.271591264,0.296709125,1.088853227,0,0,0,0
Q9Y6A5,TACC3,0.590884246,0.270698367,0.69218772,0.681115009,0.668012552,1.085707179,1.085840176,0.671917355,0.671006171,1.18095008,0,0,1,0
P25103,TACR1,0.683260481,0.015923663,0.466720609,0.576981241,0.174693488,0.941843302,1.070488832,0.080873861,0.127327244,0.947149476,0,0,0,0
P21452,TACR2,,,0.357767477,0.475448963,,,,,,0.816738159,0,0,0,0
P29371,TACR3,,,0.392011853,0.476638691,,,,,,0.865436567,0,0,0,0
P09758,TACSTD2,0.599339132,,,0.598874454,,,1.098832571,,,,0,0,1,0
P21675,TAF1,,,0.316713508,0.464054716,,,,,,0.756943785,0,0,0,0
Q6P1X5,TAF2,,,0.514527274,0.621478203,,,,,,1.001431116,0,0,0,0
Q9Y6J9,TAF6L,,,0.641115444,0.406768936,,,,,,0.865806419,0,0,0,0
Q7Z7C8,TAF8,,,0.409275967,0.287717841,,,,,,0.725175041,0,0,0,0
Q7Z5A7,TAFA5,,,0.612190461,0.60837682,,,,,,1.108074298,0,0,0,0
