SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
P11117,ACP2,,,0.452494138,0.506231995,,,,,,0.939728804,0,0,0,0
P15309,ACP3,0.54599387,,0.289239242,0.450681854,,0.700248571,0.9307173,,,0.715677657,0,0,0,0
P13686,ACP5,,,0.361596662,0.543577129,,,,,,0.810426767,0,0,0,0
Q96CM8,ACSF2,,,0.564763394,0.418914127,,,,,,0.886996469,0,0,0,0
Q4G176,ACSF3,,,0.524250783,0.48697987,,,,,,0.979553503,0,0,0,0
O95573,ACSL3,,,0.458275453,0.508072632,,,,,,0.946735907,0,0,0,0
O60488,ACSL4,,,0.423070367,0.679142305,,,,,,0.88682751,0,0,0,0
Q9NUB1,ACSS1,,,0.513244977,0.588224398,,,,,,1.002600388,0,0,0,0
P68133,ACTA1,0.561638961,,0.123532471,0.677743754,,0.390453512,1.053449925,,,0.411560135,0,0,0,0
P62736,ACTA2,,,0.332959196,0.803485285,,,,,,0.775456344,0,0,0,0
P60709,ACTB,0.666552794,0.014686952,0.333006072,0.823924936,0.164002339,0.763822196,1.170578972,0.026477734,0.236966862,0.778419905,0,0,0,0
Q562R1,ACTBL2,,,0.502747869,0.482078792,,,,,,0.977572908,0,0,0,0
P63261,ACTG1,,0.006613101,0.318097199,0.626145422,,,,-0.015949533,0.124052744,0.741435909,0,0,0,0
O96019,ACTL6A,,,0.477003646,0.464526528,,,,,,0.961394537,0,0,0,0
O94805,ACTL6B,,,0.547607894,0.088676698,,,,,,0.308129378,1,0,0,0
P12814,ACTN1,,,0.318496838,0.625684446,,,,,,0.742034779,0,0,0,0
P35609,ACTN2,,,0.415874718,0.59134587,,,,,,0.880422937,0,0,0,0
Q08043,ACTN3,0.450888186,,0.432904988,0.243367099,,0.927508559,0.635765092,,,0.639956155,0,0,0,0
O43707,ACTN4,,,0.335076599,0.540937965,,,,,,0.771838848,0,0,0,0
Q9NZ32,ACTR10,,,0.550477479,0.265127292,,,,,,0.660411665,0,0,0,0
P61163,ACTR1A,,,0.500062214,0.463973466,,,,,,0.955547245,0,0,0,0
P42025,ACTR1B,,,0.466912361,0.29854152,,,,,,0.72719025,0,0,0,0
P61160,ACTR2,,,0.328747814,0.567382244,,,,,,0.759766442,0,0,0,0
P61158,ACTR3,,,0.334524384,0.656421612,,,,,,0.765777623,0,0,0,0
Q9P1U1,ACTR3B,,,0.539365783,0.388846271,,,,,,0.849441099,0,0,0,0
Q9C0K3,ACTR3C,,,0.564196781,0.094144908,,,,,,0.324300999,0,0,0,0
Q9H9F9,ACTR5,,,0.522191503,0.29091667,,,,,,0.705429553,0,0,0,0
Q9GZN1,ACTR6,,,0.536910529,0.38551153,,,,,,0.845152162,0,0,0,0
Q9H981,ACTR8,,,0.52449529,0.29130389,,,,,,0.705777273,0,0,0,0
Q04771,ACVR1,,,0.334430021,0.441312733,,,,,,0.790445407,0,0,0,0
P36896,ACVR1B,,,0.391730986,0.480536593,,,,,,0.864143212,0,0,0,0
P27037,ACVR2A,,,0.39276689,0.471778071,,,,,,0.867649651,0,0,0,0
Q13705,ACVR2B,,,0.400734717,0.439884572,,,,,,0.887377819,0,0,0,0
P37023,ACVRL1,,,0.297687856,0.433031486,,,,,,0.734389553,0,0,0,0
Q03154,ACY1,0.482590081,,0.43336289,0.422689644,,0.919973573,0.905852108,,,0.919210073,0,0,1,0
P00813,ADA,0.646295476,0.108311967,0.110439287,0.495195495,0.373184937,0.377653574,0.977145252,0.602499129,0.34845699,0.353596621,0,0,0,0
O14672,ADAM10,,,0.329756308,0.54080522,,,,,,0.763857939,0,0,0,0
O75078,ADAM11,,,0.496460521,0.448522566,,,,,,0.936620792,0,0,0,0
P78536,ADAM17,,,0.285496919,0.608054086,,,,,,0.691521624,0,0,0,0
Q13443,ADAM9,,,0.380036556,0.494710632,,,,,,0.844676163,0,0,0,0
Q9UHI8,ADAMTS1,,,0.474012268,0.569035184,,,,,,0.957105421,0,0,0,0
P58397,ADAMTS12,,,0.49552983,0.454557352,,,,,,0.944549635,0,0,0,0
O95450,ADAMTS2,,,0.456832801,0.558691341,,,,,,0.936838239,0,0,0,0
O15072,ADAMTS3,0.577695765,,,0.387825264,,,0.843707387,,,,0,0,0,0
O75173,ADAMTS4,0.529937067,,0.299081951,0.422689644,,0.717603028,0.896706748,,,0.739789542,0,0,0,0
Q8N6G6,ADAMTSL1,,,0.510915615,0.469265589,,,,,,0.960044101,0,0,0,0
Q9NPF8,ADAP2,,,0.509947988,0.506847155,,,,,,1.006241169,0,0,0,0
P55265,ADAR,0.586920219,0.100787056,0.492613855,0.354911679,0.344007165,0.977995324,0.796729014,0.329792871,0.333524719,0.808875205,0,0,0,0
P78563,ADARB1,0.648046559,,0.606029423,0.488978166,,1.103346762,0.969588974,,,0.971917344,0,0,0,0
Q9NS39,ADARB2,0.371839305,0.157583778,0.541866514,0.391379408,0.478548091,0.825270742,0.863505845,0.461235883,0.47333485,0.852601082,0,0,0,0
Q7Z6V5,ADAT2,,,0.503368405,0.465445393,,,,,,0.956728083,0,0,0,0
Q96EY9,ADAT3,,,0.564255509,0.285029908,,,,,,0.692162188,0,0,0,0
Q86TW2,ADCK1,,,0.561111622,0.315187001,,,,,,0.739706722,0,0,0,0
Q3MIX3,ADCK5,,,0.568186548,0.540273482,,,,,,1.036423764,0,0,0,0
Q08828,ADCY1,,,0.362982963,0.428133186,,,,,,0.837326215,0,0,0,0
O60266,ADCY3,,,0.403610742,0.553342195,,,,,,0.867837668,0,0,0,0
O95622,ADCY5,,,0.372130526,0.486142169,,,,,,0.835205355,0,0,0,0
O43306,ADCY6,,,0.427677126,0.5867024,,,,,,0.896335939,0,0,0,0
O60503,ADCY9,,,0.449977398,0.629437827,,,,,,0.9221461,0,0,0,0
P18509,ADCYAP1,0.60256531,0.105672554,0.394831517,0.480364607,0.358019732,0.851425061,0.961673141,0.341731355,0.340918766,0.868492376,0,0,0,0
P41586,ADCYAP1R1,0.561638961,,0.307968721,0.441719179,,0.728536175,0.917166782,,,0.748690312,0,0,0,0
P35611,ADD1,,,0.459703417,0.431551556,,,,,,0.923292272,0,0,0,0
P35612,ADD2,,,0.460858659,0.572538247,,,,,,0.940281161,0,0,0,0
Q9UEY8,ADD3,,,0.473862236,0.525438374,,,,,,0.963154944,0,0,0,0
Q6QNK2,ADGRD1,,,0.51984992,0.515885069,,,,,,1.015160651,0,0,0,0
P48960,ADGRE5,,,0.42116129,0.500936582,,,,,,0.899873596,0,0,0,0
O94910,ADGRL1,,,0.367725787,0.505151544,,,,,,0.825111814,0,0,0,0
Q9HAR2,ADGRL3,,,0.408283767,0.443942059,,,,,,0.8965266,0,0,0,0
Q8WXG9,ADGRV1,,,0.397236409,0.335893827,,,,,,0.807399974,0,0,0,0
P00325,ADH1B,,,0.287076393,0.560650825,,,,,,0.695669525,0,0,0,0
P00326,ADH1C,,,0.339995465,0.244788218,,,,,,0.67726946,0,0,0,0
P11766,ADH5,0.54599387,,0.354068993,0.209689141,,0.799251539,0.563154856,,,0.600787271,0,0,0,0
Q15848,ADIPOQ,0.627846568,,0.101809632,0.792281222,,0.355047899,1.128188968,,,0.400974364,0,0,0,0
Q96A54,ADIPOR1,,,0.311582362,0.67618817,,,,,,0.732878047,0,0,0,0
Q86V24,ADIPOR2,,,0.331027015,0.567263728,,,,,,0.763187114,0,0,0,0
Q9GZN8,C20orf27,,,0.557776625,0.510050404,,,,,,1.002309581,0,0,0,0
P55263,ADK,,,0.359598616,0.613173101,,,,,,0.80206282,0,0,0,0
