SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
P11586,MTHFD1,,,0.478134475,0.220917108,,,,,,0.5893445,0,0,0,0
P03886,MT-ND1,0.503209506,,0.510443602,,,1.001780175,,,,,,0,0,0
P42345,MTOR,,,0.269470421,0.105881805,,,,,,0.379499921,0,0,0,0
P01106,MYC,,,0.059471915,0.076053619,,,,,,0.481247443,0,0,0,0
P35580,MYH10,,,0.506068335,0.214114269,,,,,,0.57343803,0,0,0,0
P43490,NAMPT,,,0.310542687,0.175678682,,,,,,0.546979337,0,0,0,0
Q99747,NAPG,0.186005792,,,0.25486539,,,0.609992698,,,,0,0,0,0
P61601,NCALD,,,0.578400497,0.234249805,,,,,,0.606871268,0,0,0,0
P13591,NCAM1,,,0.135846592,0.207217074,,,,,,0.524426333,0,0,0,0
P19338,NCL,,0.00058631,0.337201495,,,,,-0.03575818,,,,0,0,0
O43676,NDUFB3,,,0.272745057,0.245951045,,,,,,0.722821408,0,0,0,0
P12036,NEFH,0.503209506,0.240998536,0.588998016,0.187379923,0.622965146,0.990563366,0.521911195,0.618523801,0.625683179,0.522404648,0,0,0,0
P07196,NEFL,0.550296218,,0.67349077,0.180098976,,1.040711414,0.506803973,,,0.518073136,0,0,0,0
P07197,NEFM,0.397658184,0.134069739,,0.208604187,0.415336618,,0.582630344,,0.517535318,,0,0,0,0
Q96PY6,NEK1,,,0.545032654,0.268558565,,,,,,0.666507,0,0,0,0
P21359,NF1,,,0.322550973,0.207217074,,,,,,0.610942346,0,0,0,0
Q16236,NFE2L2,,,0.30060428,0.038505239,,,,,,0.123029231,0,0,0,0
P19838,NFKB1,,,0.126933047,0.501513869,,,,,,0.392758043,0,0,0,0
Q00653,NFKB2,0.524649619,,0.36357431,,,0.815881414,,,,,,0,0,0
P08949,NMB,,0.069629349,0.549974831,,,,,0.261620591,,,,0,0,0
Q9BZQ4,NMNAT2,,0.074540895,0.575166647,0.256125923,,,,0.279999601,0.277027122,0.644266667,0,0,0,0
Q96T66,NMNAT3,,0.083183745,,0.268558565,,,,,0.303212569,,0,0,0,0
Q15233,NONO,0.48231914,,0.522750345,,,0.974089765,,,,,,0,0,0
P35228,NOS2,0.587870463,,,0.028657793,,,0.16689357,,,,0,0,0,0
Q9UM47,NOTCH3,0.524649619,0.008224247,0.33570796,,0.081156783,0.774892276,,-0.001323428,,,,0,0,0
Q9NQX5,NPDC1,,,0.402739881,0.256125923,,,,,,0.672084132,0,0,0,0
P55786,NPEPPS,0.524649619,,0.448238435,,,0.930907456,,,,,,0,0,0
Q8TAT6,NPLOC4,,0.257097034,0.693210042,,,,,0.650649519,,,,0,0,0
P17342,NPR3,,,0.47223561,0.208604187,,,,,,0.566617505,0,0,0,0
P01303,NPY,0.545539985,,0.245973546,0.620559716,,0.628135996,1.03755892,,,0.627597556,0,0,0,0
P15559,NQO1,,,0.266916716,0.051972052,,,,,,0.182824182,0,0,0,0
P49116,NR2C2,0.524649619,,,0.257383268,,,0.649356723,,,,0,0,0,0
Q02297,NRG1,,,0.292096345,0.618741507,,,,,,0.701835911,0,0,0,0
Q92686,NRGN,0.423780407,,0.60927134,0.231611709,,0.889560407,0.620364011,,,0.602863847,0,0,0,0
P46459,NSF,0.397658184,,0.374418349,,,0.864754049,,,,,,0,0,0
Q9Y2I2,NTNG1,,0.053578578,,0.259888461,,,,,0.191347693,,0,0,0,0
Q16620,NTRK2,,,0.322835882,0.172709839,,,,,,0.533554194,0,0,0,0
Q9Y5A7,NUB1,,0.042926896,,0.266096779,,,,,0.143855371,,0,0,0,0
P37198,NUP62,0.494780472,,0.730792145,0.247234349,,0.976616936,0.635107079,,,0.639404112,0,0,0,0
Q9UBU9,NXF1,,,0.446447501,0.236873978,,,,,,0.624792306,0,0,0,0
P04181,OAT,,,0.512993308,0.177156483,,,,,,0.500986555,0,0,0,0
Q96CV9,OPTN,0.55604076,0.207449284,0.664619595,,0.558896808,1.047432394,,0.565343276,,,,0,0,0
Q96DC9,OTUB2,,0.153443485,0.596022666,0.242081144,,,,0.4571682,0.53929863,0.620432036,0,0,0,0
Q86U42,PABPN1,0.312997227,,0.465063862,,,0.750831436,,,,,,0,0,0
Q99497,PARK7,,,0.476019087,0.205826081,,,,,,0.560719224,0,0,0,0
P09874,PARP1,,,0.112908186,0.03458963,,,,,,0.198288556,0,0,0,0
Q15366,PCBP2,0.253065355,0.131366881,0.581294561,0.240784456,0.468369602,0.639010918,0.729340799,0.409909889,0.478176619,0.618151599,0,0,0,0
P57721,PCBP3,,0.170453431,0.595191378,,,,,0.490558159,,,,0,0,0
Q9UHG2,PCSK1N,,0.24493997,0.400578813,,,,,0.652271276,,,,0,0,0
O14737,PDCD5,,,0.525870598,0.248514349,,,,,,0.633932793,0,0,0,0
P30101,PDIA3,,,0.425371759,0.184480324,,,,,,0.525619022,0,0,0,0
Q15118,PDK1,,,0.357944497,0.178629906,,,,,,0.531983415,0,0,0,0
P01210,PENK,,,0.419187825,0.188823406,,,,,,0.536095692,0,0,0,0
P07737,PFN1,0.518905077,0.123148268,0.647005146,,0.38517142,1.005264372,,0.404104029,,,,0,0,0
P00558,PGK1,,,0.433852961,0.178629906,,,,,,0.51158837,0,0,0,0
O43189,PHF1,0.270666749,0.142963155,0.534023658,0.25486539,0.488503663,0.6709252,0.741505243,0.430034145,0.50001746,0.644225936,0,0,0,0
Q8IWS0,PHF6,,0.00210528,0.520001113,0.25486539,,,,0.059648922,-0.067035239,0.645482843,0,0,0,0
Q13492,PICALM,0.376218071,,0.521169903,,,0.834477588,,,,,,0,0,0
Q13526,PIN1,0.508441363,0.006253198,0.546227923,,0.067422259,1.002000509,,0.085140404,,,,0,0,0
P14618,PKM,,,0.369190842,0.160653981,,,,,,0.486618609,0,0,0,0
O60733,PLA2G6,0.126991435,0.012708904,0.557069578,,-0.008601918,0.397463186,,0.109326481,,,,0,0,0
P00747,PLG,,,0.212673108,0.197397408,,,,,,0.678694542,0,0,0,0
Q12796,PNRC1,,,0.573249839,0.220917108,,,,,,0.583375048,0,0,0,0
P01189,POMC,,,0.096636868,0.269784903,,,,,,0.3490764,0,0,0,0
Q9UBK2,PPARGC1A,,,0.276691888,0.539955808,,,,,,0.680372794,0,0,0,0
P62937,PPIA,,,0.387673767,0.205826081,,,,,,0.580093201,0,0,0,0
Q06830,PRDX1,,,0.420574126,0.1560566,,,,,,0.463944621,0,0,0,0
P31321,PRKAR1B,0.349657287,0.069997242,0.577832956,,0.238607487,0.789786889,,0.269612324,,,,0,0,0
P78527,PRKDC,,,0.28935305,0.197397408,,,,,,0.609790439,0,0,0,0
P01236,PRL,,,0.136090636,0.831379966,,,,,,0.475560894,0,0,0,0
F7VJQ1,PRNP,0.52635429,0.189358526,0.560057619,,0.524912824,1.021269659,,0.524937329,,,,0,1,0
O94906,PRPF6,,,0.465113255,0.261136341,,,,,,0.664524399,0,0,0,0
P07602,PSAP,0.550771842,,0.468336108,,,0.952356043,,,,,,0,0,0
P49768,PSEN1,0.958856678,0.440596107,0.733601279,,0.937862921,1.252117559,,0.910649702,,,1,1,1,0
P49810,PSEN2,0.47661166,0.38576669,0.728721089,,0.856700879,0.954766729,,0.839650314,,,,0,1,0
P26599,PTBP1,0.524136934,,0.381133488,,,0.840935211,,,,,,0,0,0
Q9UKA9,PTBP2,0.41854855,,0.551536969,,,0.888105931,,,,,,0,0,0
P60484,PTEN,,,0.114718918,0.132409683,,,,,,0.572945877,0,0,0,0
P35354,PTGS2,,,0.095252806,0.014535308,,,,,,0.035020932,0,0,0,0
P29074,PTPN4,,,0.405822957,0.274660234,,,,,,0.703947192,0,0,0,0
P49023,PXN,,,0.399155221,0.21820713,,,,,,0.60142911,0,0,0,0
P10082,PYY,0.41854855,,0.416218782,,,0.915410189,,,,,,0,0,0
O14966,RAB29,0.207445905,,0.586412866,0.253601655,,0.559375505,0.659734892,,,0.639853693,0,0,0,0
P57729,RAB38,0.407646274,0.004592705,0.647079168,0.245951045,0.014768293,0.866842631,0.651865579,0.128695929,-0.055911026,0.628899407,0,0,0,0
Q15042,RAB3GAP1,,0.005804434,0.535523101,,,,,0.078721021,,,,0,0,0
Q9H2M9,RAB3GAP2,0.508441363,,0.576660857,,,0.998095882,,,,,,0,0,0
P20340,RAB6A,,,0.546832185,0.238180891,,,,,,0.614486426,0,0,0,0
Q96AH8,RAB7B,,,0.521383838,0.257383268,,,,,,0.649675697,0,0,0,0
P62826,RAN,0.535113333,,0.69170751,,,1.023153718,,,,,,0,0,0
P49792,RANBP2,0.41854855,,,0.256125923,,,0.667106784,,,,0,0,0,0
P06400,RB1,,,0.329312163,0.112647621,,,,,,0.374330779,0,0,0,0
Q6ZSC3,RBM43,,0.1780042,,0.272228543,,,,,0.577133638,,0,0,0,0
Q8IUH3,RBM45,0.545539985,0.212476501,0.616937677,,0.568313882,1.037809358,,0.569888725,,,,0,0,0
Q9Y5S9,RBM8A,0.3162862,,,0.240784456,,,0.68269866,,,,0,0,0,0
Q6XE24,RBMS3,0.471342742,,0.603587177,0.238180891,,0.95047237,0.622394185,,,0.613933375,0,0,0,0
P38159,RBMX,0.376218071,,0.518247009,,,0.834953562,,,,,,0,0,0
P78509,RELN,,0.000465336,0.458056957,0.653333537,,,,0.023589594,0.12079921,0.931453232,0,0,0,0
Q13127,REST,,,0.497782214,0.239484377,,,,,,0.620901804,0,0,0,0
P61586,RHOA,,,0.19066993,0.168223073,,,,,,0.635220717,0,0,0,0
Q13546,RIPK1,0.508441363,,0.324914346,0.662869933,,0.760954198,0.992428946,,,0.751966152,0,0,0,0
P04090,RLN2,,,0.497869977,0.309776923,,,,,,0.739145205,0,0,0,0
Q96DB5,RMDN1,0.508441363,,0.659327084,0.261136341,,0.99251995,0.65755896,,,0.654338651,0,0,0,0
Q96LZ7,RMDN2,0.508441363,,0.590968995,,,0.996625956,,,,,,0,0,0
Q96TC7,RMDN3,0.508441363,0.116762827,0.6172453,,0.369613144,0.994497491,,0.384864238,,,,0,0,0
P30050,RPL12,,,0.521398813,0.238180891,,,,,,0.616137055,0,0,0,0
P62979,RPS27A,,0.004931764,,0.232932506,,,,,-0.058853018,,0,0,0,0
Q92766,RREB1,0.524649619,,0.575593595,0.251064507,,1.017380818,0.638468943,,,0.63573337,0,0,0,0
P23921,RRM1,0.466110885,0.063763599,0.405891716,0.194555802,0.228012927,0.887169585,0.5396899,0.219724125,0.271137603,0.551347623,0,0,0,0
P31350,RRM2,,0.236382962,0.422086774,,,,,0.629814276,,,,0,0,0
Q6UXX9,RSPO2,,0.050330508,0.558895253,0.281884765,,,,0.214339778,0.173253758,0.687420635,0,0,0,0
Q9NQC3,RTN4,,,0.444680592,0.329715086,,,,,,0.782221931,0,0,0,0
Q59EK9,RUNDC3A,,0.342945191,0.62364136,,,,,0.77794988,,,,0,0,0
P60903,S100A10,,,0.335966601,0.197397408,,,,,,0.582974041,0,0,0,0
P06702,S100A9,,,0.345062133,0.616916625,,,,,,0.781161521,0,0,0,0
P04271,S100B,,,0.20747612,0.656720245,,,,,,0.56451556,0,0,0,0
Q8WXD2,SCG3,,0.023740412,0.561293996,0.257383268,,,,0.142798521,0.052882963,0.646845283,0,0,0,0
P05408,SCG5,,0.038427324,0.516266807,,,,,0.168212193,,,,0,0,0
Q14563,SEMA3A,,0.38576669,0.484641195,0.231611709,,,,0.854879725,0.632129682,0.608328003,0,0,0,0
P01011,SERPINA3,,,0.322762497,0.337257936,,,,,,0.814480663,0,0,0,0
P36955,SERPINF1,0.545539985,,0.434019938,0.207217074,,0.909277911,0.558572909,,,0.570517779,0,0,0,0
P05155,SERPING1,,,0.342043537,0.324256416,,,,,,0.814273503,0,0,0,0
Q99574,SERPINI1,0.33443734,,,0.695657675,,,0.767088489,,,,0,0,0,0
Q7Z333,SETX,0.487550997,,0.537077013,,,0.978135571,,,,,,0,0,0
P23246,SFPQ,0.445220519,,0.598103533,,,0.918046456,,,,,,0,0,0
Q7Z6J0,SH3RF1,0.207445905,,0.547524554,,,0.558966913,,,,,,0,0,0
Q99720,SIGMAR1,0.524649619,0.258471829,0.645202155,,0.651219816,1.01205895,,0.649228263,,,,0,0,0
P81133,SIM1,,0.008127799,0.540802277,,,,,0.08829798,,,,0,0,0
Q05940,SLC18A2,0.503209506,,0.419568033,,,0.897295909,,,,,,0,0,0
P43004,SLC1A2,,,0.400655667,0.175678682,,,,,,0.512142065,0,0,0,0
Q96DW6,SLC25A38,0.33443734,,0.60476951,,,0.766076682,,,,,,0,0,0
Q9BZJ4,SLC25A39,,0.22199401,0.62908595,,,,,0.587313862,,,,0,0,0
Q99726,SLC30A3,,0.038781629,0.564639209,,,,,0.185494608,,,,0,0,0
Q13433,SLC39A6,,,0.526106069,0.238180891,,,,,,0.615759442,0,0,0,0
Q01959,SLC6A3,0.566980097,,0.435320112,0.168223073,,0.908266088,0.484083386,,,0.488842656,0,0,0,0
P31645,SLC6A4,0.524649619,,0.359902869,,,0.810578526,,,,,,0,0,0
P31641,SLC6A6,,0.100117461,0.529390518,0.194555802,,,,0.332564883,0.420719562,0.534926952,0,0,0,0
Q14683,SMC1A,,,0.508385288,0.214114269,,,,,,0.573248172,0,0,0,0
Q8TEV9,SMCR8,,0.235704513,0.728856386,,,,,0.620757363,,,,0,0,0
Q16637,SMN1,,,0.411905253,0.305235523,,,,,,0.753393146,0,0,0,0
Q16637,SMN1,,,0.372622225,0.305235523,,,,,,0.768634489,0,0,0,0
Q53HV7,SMUG1,0.603566034,0.292596786,,,0.702714765,,,,,,,0,0,0
P60880,SNAP25,0.524649619,,0.366848665,0.918335707,,0.820586675,1.028574483,,,0.839164728,0,0,0,0
Q9Y5X1,SNX9,,0.029054984,,0.251064507,,,,,0.079640194,,0,0,0,0
P04179,SOD2,,0.098741671,0.219535474,0.053866454,,,,0.390774605,0.368375616,0.208226708,0,0,0,0
P18583,SON,,,0.373222579,0.232932506,,,,,,0.639422953,0,0,0,0
Q96PQ0,SORCS2,,0.111306732,,0.238180891,,,,,0.41804351,,0,0,0,0
Q92673,SORL1,,0.164795159,0.553024689,0.198812145,,,,0.476474507,0.615650852,0.542779523,0,0,0,0
Q99523,SORT1,0.423780407,0.396319605,0.630280862,,0.886372748,0.888501806,,0.852151279,,,,0,0,0
P48431,SOX2,,,0.333193261,0.181563718,,,,,,0.549089371,0,0,0,0
P08047,SP1,,,0.317820866,0.160653981,,,,,,0.50697073,0,0,0,0
Q02446,SP4,,0.085663548,,0.248514349,,,,,0.322503304,,0,0,0,0
Q99932,SPAG8,0.270666749,0.152664942,0.59469111,,0.514563008,0.667910059,,0.455457421,,,,0,0,0
Q96JI7,SPG11,0.376218071,,0.561164615,,,0.829178467,,,,,,0,0,0
P10451,SPP1,,,0.185577468,0.117662249,,,,,,0.493252373,0,0,0,0
Q8IUH8,SPPL2C,,0.12238,0.614960361,,,,,0.396287369,,,,0,0,0
O15269,SPTLC1,0.376218071,,0.515704193,,,0.835377972,,,,,,0,0,0
Q14534,SQLE,,,0.549970767,0.169723164,,,,,,0.486249737,0,0,0,0
Q13501,SQSTM1,0.635187815,0.420653618,0.719948425,,0.884245179,1.133340241,,0.884755687,,,,0,1,0
P61011,SRP54,,0.130209176,0.520694164,,,,,0.40124954,,,,0,0,0
Q9UQ35,SRRM2,0.471342742,,,0.220917108,,,0.590333401,,,,0,0,0,0
Q07955,SRSF1,,0.119822974,0.50614703,,,,,0.376586519,,,,0,0,0
Q05519,SRSF11,,0.156823467,0.564009622,,,,,0.460984143,,,,0,0,0
Q01130,SRSF2,,0.014209976,0.41900495,,,,,0.055888607,,,,0,0,0
Q08170,SRSF4,0.249776383,,0.541949242,,,0.634917097,,,,,,0,0,0
Q16629,SRSF7,,,0.525377487,0.21136686,,,,,,0.566993487,0,0,0,0
Q13242,SRSF9,0.270666749,0.165057325,,,0.546475731,,,,,,,0,0,0
Q04837,SSBP1,,,0.513173216,0.238180891,,,,,,0.616879056,0,0,0,0
P40763,STAT3,,,0.084102742,0.730313093,,,,,,0.346143531,0,0,0,0
Q8IWL8,STH,0.297338718,,0.567608045,,,0.711524206,,,,,,0,0,0
P31948,STIP1,,,0.475353459,0.193128886,,,,,,0.535709864,0,0,0,0
Q93045,STMN2,0.355327705,,,0.232932506,,,0.64700733,,,,0,0,0,0
Q9UNE7,STUB1,,,0.507067932,0.248514349,,,,,,0.635825445,0,0,0,0
Q86Y82,STX12,,0.14670871,0.578623498,,,,,0.441604042,,,,0,0,0
P63165,SUMO1,0.48231914,,,0.228959544,,,0.603765791,,,,0,0,0,0
P17600,SYN1,0.33443734,,0.417318346,,,0.797919375,,,,,,0,0,0
O60506,SYNCRIP,0.228336271,,0.510539539,0.208604187,,0.599368372,0.686537526,,,0.562690271,0,0,0,0
P08247,SYP,,0.054785004,0.467028375,,,,,0.202277696,,,,0,0,0
P20366,TAC1,,,0.144750191,0.149859887,,,,,,0.635041031,0,0,0,0
Q92804,TAF15,0.360559562,0.37374883,0.697371001,,0.85445351,0.803844976,,0.821918617,,,,0,0,0
Q9UI15,TAGLN3,,0.150460895,0.604175651,,,,,0.452180128,,,,0,0,0
Q9ULP9,TBC1D24,,0.051892564,,0.261136341,,,,,0.183849818,,0,0,0,0
Q9UHD2,TBK1,0.644945265,,0.684134843,,,1.143690132,,,,,,0,1,0
P28347,TEAD1,0.48231914,,,0.252334699,,,0.645966124,,,,0,0,0,0
Q96N21,TEPSIN,0.212202138,,,0.309776923,,,0.628808382,,,,0,0,0,0
P19484,TFEB,,0.032202298,0.582192616,0.239484377,,,,0.174213891,0.096359522,0.615915648,0,0,0,0
P48307,TFPI2,0.503209506,,,0.205826081,,,0.557943347,,,,0,0,0,0
P31483,TIA1,0.423817468,0.045306605,0.522733579,,0.164035786,0.899381725,,0.189710286,,,,0,0,0
P01033,TIMP1,0.566980097,,0.165420421,,,0.478508603,,,,,,0,0,0
P16035,TIMP2,,,0.230729878,0.157593788,,,,,,0.560986778,0,0,0,0
Q9NUM4,TMEM106B,0.43384262,0.639908312,0.818386043,0.24337446,0.901173187,0.908970874,0.639733864,1.142605792,0.624198565,0.647936463,0,0,1,0
P01375,TNF,0.609310575,,0.138054388,0.2983447,,0.427811372,0.711570379,,,0.458477722,0,0,1,0
Q9Y6Q6,TNFRSF11A,,0.161520574,0.560247707,,,,,0.470256474,,,,0,0,0
O00300,TNFRSF11B,,,0.406119012,0.168223073,,,,,,0.49428317,0,0,0,0
P19438,TNFRSF1A,,,0.222795442,0.142003803,,,,,,0.525797555,0,0,0,0
P50591,TNFSF10,,,0.377751334,0.132409683,,,,,,0.415025625,0,0,0,0
Q9UKE5,TNIK,0.465635262,,0.562097777,0.230287395,,0.947497826,0.608831202,,,0.600092432,0,0,0,0
Q92973,TNPO1,,0.288407438,0.467659545,,,,,0.710389112,,,,0,0,0
O96008,TOMM40,0.381449928,0.057929667,0.548918271,,0.199038922,0.837903308,,0.231317927,,,,0,0,0
O94811,TPPP,0.460879028,,0.450045663,,,0.947052928,,,,,,0,0,0
Q9Y3C4,TPRKB,,0.20527838,,0.261136341,,,,,0.648524048,,0,0,0,0
P62995,TRA2B,,0.270798919,0.564728223,,,,,0.669011145,,,,0,0,0
Q9NZC2,TREM2,0.722319672,0.356146277,0.757131864,,0.799147795,1.223087212,,0.801950132,,,,0,1,0
P30536,TSPO,,,0.491053324,0.184480324,,,,,,0.516865196,0,0,0,0
Q5TCY1,TTBK1,,0.074663858,0.604360249,,,,,0.287908795,,,,0,0,0
Q6IQ55,TTBK2,0.312997227,0.017843507,0.553118303,0.262381097,0.034587534,0.737020129,0.725484857,0.122570651,0.023056604,0.655656014,0,0,0,0
P02766,TTR,,,0.377466108,0.287826052,,,,,,0.73737201,0,0,1,0
P68366,TUBA4A,0.228336271,,0.608680235,,,0.597195836,,,,,,0,0,0
Q13885,TUBB2A,,,0.51900883,0.193128886,,,,,,0.53249111,0,0,0,0
Q06418,TYRO3,0.503209506,,,0.240784456,,,0.62258295,,,,0,0,0,0
O43914,TYROBP,,0.060113165,0.633158797,,,,,0.262154747,,,,0,0,0
Q9BZF9,UACA,,,0.585522618,0.251064507,,,,,,0.635600235,0,0,0,0
Q9NZ09,UBAP1,,0.089141634,0.649495464,,,,,0.332884631,,,,0,0,0
Q5T6F2,UBAP2,,0.169266228,0.634378359,,,,,0.492581757,,,,0,0,0
P0CG47,UBB,,0.103123583,0.485545666,,,,,0.334970986,,,,0,1,0
P0CG48,UBC,,0.007082119,0.496337696,,,,,0.064498308,,,,0,0,0
Q969T4,UBE2E3,,0.061693451,0.56022839,,,,,0.244141406,,,,0,0,0
P63279,UBE2I,,,0.391355368,0.222266579,,,,,,0.611961638,0,0,0,0
P61088,UBE2N,,,0.452855728,0.235563623,,,,,,0.621019085,0,0,0,0
Q9H832,UBE2Z,,,0.59110726,0.266096779,,,,,,0.660501188,0,0,0,0
Q9NPG3,UBN1,0.292106861,0.072573824,,0.269784903,0.256671242,,0.752855048,,0.263860139,,0,0,0,0
Q9UMX0,UBQLN1,,0.142447109,0.618809137,,,,,0.438150546,,,,0,0,0
Q9UHD9,UBQLN2,0.404973234,0.56472874,0.79361085,,0.868357255,0.870014599,,1.060021319,,,,0,1,0
Q14CS0,UBXN2B,,,0.617286112,0.294863147,,,,,,0.70612928,0,0,0,0
Q9BZV1,UBXN6,,0.169661631,0.667489024,,,,,0.498080971,,,,0,0,0
Q13432,UNC119,,0.02009263,0.579371283,,,,,0.140026309,,,,0,0,0
Q9UPW8,UNC13A,0.312997227,0.271356726,0.644727013,,0.741789226,0.733939447,,0.669844785,,,,0,0,0
O95292,VAPB,,,0.627347539,0.242081144,,,,,,0.621376991,0,0,0,0
P15692,VEGFA,0.587870463,,0.148530191,0.053866454,,0.446336925,0.232468686,,,0.270474607,0,0,0,0
O15240,VGF,,0.197971547,0.604564844,,,,,0.543022911,,,,0,0,0
A8MV65,VGLL3,,0.095245024,0.594640004,0.253601655,,,,0.333081026,0.353436916,0.639826222,0,0,0,0
P08670,VIM,,,0.0818422,0.107581909,,,,,,0.498627543,0,0,0,0
P98155,VLDLR,,,0.453236087,0.637216577,,,,,,0.925923719,0,0,0,0
Q96QK1,VPS35,,,0.488752173,0.253601655,,,,,,0.647191369,0,0,0,0
Q12768,WASHC5,0.470867118,,0.616483044,,,0.948980647,,,,,,0,0,0
Q8IWB7,WDFY1,,0.14128609,,0.248514349,,,,,0.500385741,,0,0,0,0
Q8IZQ1,WDFY3,,,0.574720422,0.244664422,,,,,,0.624863092,0,0,0,0
P41221,WNT5A,0.524649619,,0.348549957,,,0.793996347,,,,,,0,0,0
P13010,XRCC5,0.524649619,,,0.208604187,,,0.561851305,,,,0,0,0,0
O60688,YPEL1,,,0.634455664,0.24337446,,,,,,0.623892641,0,0,0,0
P27348,YWHAQ,,0.43637693,0.50295607,,,,,0.919547361,,,,0,0,0
Q0D2J5,ZNF763,0.355327705,,0.73079672,0.329715086,,0.798618132,0.81608384,,,0.762830739,0,0,0,0
