SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
Q9Y614,ACTL7B,,,0.578627407,0.088833789,,,,,,0.314844422,0,0,0,0
P12814,ACTN1,,,0.418641238,0.649925557,,,,,,0.881234743,0,0,0,0
P35609,ACTN2,,,0.429917095,0.483067063,,,,,,0.915327397,0,0,0,0
O43707,ACTN4,,,0.34772761,0.328958428,,,,,,0.818730059,0,0,0,0
P42025,ACTR1B,,,0.484271548,0.324062544,,,,,,0.764020944,0,0,0,0
P61160,ACTR2,0.227096063,,,0.540439836,,,0.595094147,,,,0,0,0,0
P36896,ACVR1B,,,0.404884461,0.390700561,,,,,,0.885186024,0,0,0,0
P27037,ACVR2A,,,0.405986789,0.381183663,,,,,,0.871304843,0,0,0,0
P37023,ACVRL1,0.620676762,,,0.49088207,,,0.973211851,,,,0,0,0,0
Q03154,ACY1,,,0.44854178,0.480663081,,,,,,0.940158746,0,0,0,0
P07311,ACYP1,,0.111633125,0.605157926,0.502071366,,,,0.371538535,0.356991552,0.987780761,0,0,0,0
P14621,ACYP2,,0.083446485,,0.287242692,,,,,0.29659388,,0,0,0,0
P00813,ADA,0.666332123,,0.225985727,0.582406662,,0.597211605,1.076846033,,,0.592432175,0,0,0,0
O14672,ADAM10,0.916151015,0.530693753,0.734712336,0.388000477,1.035040431,1.247716872,0.865714208,1.018697806,0.84951799,0.842990406,1,0,0,0
O43184,ADAM12,0.605720695,0.036907597,0.514380968,0.392658196,0.195428849,1.002389155,0.848286878,0.163216091,0.129183052,0.858627321,0,0,0,0
Q13444,ADAM15,,,0.434799245,0.500196184,,,,,,0.918040127,0,0,0,0
P78536,ADAM17,0.733868802,0.299897727,0.55780442,0.627679457,0.720042651,1.049452853,1.125625732,0.716227644,0.713915386,1.051063503,0,0,0,0
Q9H013,ADAM19,0.529759621,,0.536843318,0.477413146,,1.028605316,0.966835443,,,0.96569544,0,0,0,0
