SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
P47756,CAPZB,,,0.420979299,0.492513685,,,,,,0.901373927,0,0,0,0
Q9BWT7,CARD10,0.480878027,,0.458521645,0.585375133,,0.952871697,0.963827266,,,0.936021348,0,0,0,0
Q9BXL7,CARD11,0.551411702,,,0.43584132,,,0.910850769,,,,0,0,0,0
Q5EG05,CARD16,,,0.283302161,0.296960506,,,,,,0.773487305,0,0,0,0
Q9BX69,CARD6,,,0.652982227,0.610902978,,,,,,1.108400494,0,0,0,0
Q86X55,CARM1,,,0.342746614,0.518592849,,,,,,0.786310777,0,0,0,0
Q5VZK9,CARMIL1,,,0.480016864,0.237234519,,,,,,0.619277192,0,0,0,0
Q16568,CARTPT,,,0.326067869,0.243546448,,,,,,0.682366867,0,0,1,0
O14936,CASK,0.62231274,,0.346795919,0.481329907,,0.783524434,0.961493247,,,0.799189192,0,0,0,0
P29466,CASP1,0.654413653,,0.407627268,0.806477896,,0.866710101,1.156843009,,,0.874758056,0,0,0,0
Q92851,CASP10,,,0.435789446,0.729942295,,,,,,0.904439336,0,0,0,0
Q6UXS9,CASP12,,,0.436356416,0.740059355,,,,,,0.905661534,0,0,0,0
P42575,CASP2,0.594025798,,0.467899678,0.770679013,,0.946978846,1.090821486,,,0.946432084,0,0,0,0
P42574,CASP3,0.698885201,0.16799054,0.653399477,0.966953755,0.500389399,1.152357951,1.219131113,0.492822933,0.56969238,1.173344503,0,0,0,0
P49662,CASP4,,,0.529558859,0.770313752,,,,,,1.018970073,0,0,0,0
P55212,CASP6,0.551411702,,0.489833384,0.772600407,,0.97880487,1.043877201,,,0.97283514,0,0,0,0
P55210,CASP7,,,0.578472396,0.896920079,,,,,,1.085074803,0,0,0,0
Q14790,CASP8,0.66799586,0.19366216,0.629851562,0.935408511,0.541574145,1.128141536,1.183772297,0.537224566,0.599999422,1.144594578,0,0,0,0
P55211,CASP9,0.645196559,0.366984599,0.615418117,0.919200051,0.811732521,1.113603948,1.158348812,0.812385662,0.839500387,1.12733533,0,0,0,0
P41180,CASR,,,0.247687852,0.480270525,,,,,,0.6380586,0,0,0,0
P20810,CAST,,,0.394360326,0.455093458,,,,,,0.8741711,0,0,0,0
Q86V15,CASZ1,0.594025798,,,0.492849592,,,0.977613791,,,,0,0,0,0
P04040,CAT,0.80093366,,0.301869882,0.869769891,,0.731406987,1.306217603,,,0.743081481,1,0,0,0
Q03135,CAV1,0.738320989,0.204911457,0.483572964,0.796119546,0.571738654,0.963524972,1.240585314,0.558043372,0.582898816,0.967145543,0,0,0,0
P51636,CAV2,0.652164071,0.266386372,0.45880255,0.663709241,0.662300755,0.932412788,1.151732664,0.674976062,0.662982415,0.932178489,0,0,0,0
P56539,CAV3,,,0.421810788,0.033563086,,,,,,0.124814006,0,0,0,0
Q6NZI2,CAVIN1,0.569552825,,0.449285068,0.530632275,,0.925949194,1.025077683,,,0.931258658,0,0,0,0
O95810,CAVIN2,0.551411702,,,0.561721483,,,1.050017407,,,,0,0,0,0
Q969G5,CAVIN3,,,0.482386242,0.410184827,,,,,,0.889086604,0,0,0,0
Q13951,CBFB,,,0.352314998,0.223041978,,,,,,0.628803507,0,0,0,0
P22681,CBL,0.607985588,,0.473339316,0.610186997,,0.952613715,1.107808451,,,0.952456675,0,0,0,0
Q13191,CBLB,,,0.419158095,0.518592849,,,,,,0.893897153,0,0,0,0
Q9ULV8,CBLC,,,0.355348431,0.260198314,,,,,,0.69847007,0,0,0,0
P23435,CBLN1,,,0.499747246,0.251555383,,,,,,0.642059493,0,0,0,0
P16152,CBR1,,,0.384443514,0.593644151,,,,,,0.837802594,0,0,0,0
Q13185,CBX3,0.456405054,,0.340860088,0.425596948,,0.796153954,0.91630194,,,0.805053219,0,0,0,0
P45973,CBX5,0.597839768,,0.313110917,0.524835538,,0.734460413,1.015356606,,,0.740307975,0,0,0,0
O95503,CBX6,,,0.591616057,0.558050583,,,,,,1.054188749,0,0,0,0
O95931,CBX7,0.559039642,,0.649583379,0.542908238,,1.051338756,1.04062261,,,1.032991094,0,0,1,0
Q9HC52,CBX8,,,0.407213082,0.269828357,,,,,,0.695035158,0,0,0,0
Q9Y3M2,CBY1,,,0.494743997,0.089130989,,,,,,0.300716402,0,0,0,0
Q8IX12,CCAR1,,,0.4765318,0.595394836,,,,,,0.957554166,0,0,0,0
Q96CT7,CCDC124,,,0.573527235,0.26680637,,,,,,0.662073586,0,0,0,0
Q9BUN5,CCDC28B,,,0.555022375,0.520990392,,,,,,1.015642108,0,0,0,0
Q9P031,CCDC59,,,0.546628322,0.37708858,,,,,,0.832075504,0,0,0,0
Q9H0W5,CCDC8,,,0.560007965,0.386462082,,,,,,0.843579076,0,0,0,0
Q76M96,CCDC80,,,0.505309955,0.567553025,,,,,,0.995408081,0,0,0,0
Q3V6T2,CCDC88A,,,0.578491703,0.495519895,,,,,,0.982378895,0,0,0,0
Q8TD31,CCHCR1,,,0.555513344,0.384351929,,,,,,0.841159502,0,0,0,0
P06307,CCK,0.670598259,,0.313526449,0.370159388,,0.735501477,0.816256026,,,0.783269912,0,0,0,0
P32238,CCKAR,,,0.459749433,0.245455329,,,,,,0.637730301,0,0,0,0
P32239,CCKBR,,,0.488206039,0.406593004,,,,,,0.882905565,0,0,0,0
P22362,CCL1,,,0.333209784,0.488787024,,,,,,0.777166106,0,0,0,0
P51671,CCL11,,,0.235176213,0.522920742,,,,,,0.610657862,0,0,0,0
Q99616,CCL13,,,0.328660359,0.621391637,,,,,,0.757151321,0,0,0,0
O15467,CCL16,,,0.344817684,0.116816591,,,,,,0.381577214,0,0,0,0
Q92583,CCL17,,,0.159851127,0.461306999,,,,,,0.467411224,0,0,0,0
P55774,CCL18,0.63627253,,0.41333322,0.294653163,,0.874611341,0.705977721,,,0.735460583,0,0,0,0
Q99731,CCL19,,,0.330210248,0.326097491,,,,,,0.82372278,0,0,0,0
P13500,CCL2,0.663154,,0.39949912,0.877511542,,0.855886287,1.171950827,,,0.873820129,0,0,0,0
P78556,CCL20,0.6400865,,0.289080001,0.696717967,,0.697463121,1.138446847,,,0.700502793,0,0,0,0
O00585,CCL21,,,0.414933098,0.370721219,,,,,,0.853035461,0,0,0,0
O00626,CCL22,0.64390047,,0.432261577,0.454305217,,0.899020835,0.92702727,,,0.925701859,0,0,0,0
O00175,CCL24,,,0.329492964,0.426708004,,,,,,0.787196853,0,0,0,0
Q9Y258,CCL26,,,0.271004391,0.563598206,,,,,,0.669404788,0,0,0,0
Q9Y4X3,CCL27,,,0.43510056,0.258854365,,,,,,0.667391044,0,0,0,0
P10147,CCL3,,,0.230047792,0.820666536,,,,,,0.627884218,0,0,0,0
P16619,CCL3L1,,,0.509967718,0.529196292,,,,,,1.006497781,0,0,0,0
P16619,CCL3L1,,,0.488331812,0.529196292,,,,,,0.980366261,0,0,0,0
P16619,CCL3L1,,,0.509967718,0.14087394,,,,,,0.424418972,0,0,0,0
P16619,CCL3L1,,,0.488331812,0.14087394,,,,,,0.424126761,0,0,0,0
P13236,CCL4,,,0.185233149,0.721821409,,,,,,0.535222566,0,0,0,0
Q8NHW4,CCL4L1,,,0.393860202,0.166723813,,,,,,0.493787796,0,0,0,0
P13501,CCL5,0.658227623,,0.348999103,0.758098936,,0.786524621,1.158302121,,,0.79225575,0,0,0,0
P80098,CCL7,,,0.365932651,0.591769808,,,,,,0.81210739,0,0,0,0
P80075,CCL8,0.583512615,,0.346298337,0.717230472,,0.784507704,1.077680168,,,0.785143321,0,0,0,0
O00622,CCN1,0.616909617,,0.605634016,0.786804191,,1.104750124,1.116274212,,,1.10421742,0,0,0,0
P29279,CCN2,0.64771444,,0.488759155,0.833895794,,0.969335811,1.151949023,,,0.976813397,0,0,0,0
P48745,CCN3,,,0.501232885,0.684449208,,,,,,0.983576088,0,0,0,0
O95388,CCN4,,,0.517201445,0.697073577,,,,,,1.002392867,0,0,0,0
O76076,CCN5,,,0.497435667,0.526589454,,,,,,0.991881375,0,0,0,0
P78396,CCNA1,0.565738855,,0.495863821,0.62546083,,0.984259339,1.060148344,,,0.978938514,0,0,0,0
P20248,CCNA2,,,0.529994699,0.87943293,,,,,,1.029401413,0,0,0,0
P14635,CCNB1,0.597839768,,0.573152945,0.920563726,,1.070589159,1.108912117,,,1.082398419,0,0,0,0
O95067,CCNB2,0.509164969,,0.438418191,0.811184957,,0.920998825,0.998429674,,,0.91386588,0,0,0,0
P24863,CCNC,,,0.369528391,0.62946152,,,,,,0.815508634,0,0,0,0
P24385,CCND1,0.698885201,,0.64883346,0.914862554,,1.147598712,1.212237619,,,1.161549065,0,0,0,0
P30279,CCND2,0.62994068,,0.583158811,0.863326166,,1.079280938,1.136118373,,,1.086284111,0,0,0,0
P30281,CCND3,0.565738855,,0.518030539,0.763963222,,1.010757342,1.059439611,,,1.005348273,0,0,0,0
O95273,CCNDBP1,,,0.545561749,0.452919473,,,,,,0.933632985,0,0,0,0
P24864,CCNE1,0.609281677,,0.539118917,0.861660895,,1.030998853,1.11414836,,,1.037572297,0,0,0,0
O96020,CCNE2,,,0.436184028,0.644202375,,,,,,0.904046372,0,0,0,0
P41002,CCNF,0.551411702,,0.544805481,0.759578629,,1.043847297,1.043216499,,,1.035763506,0,0,0,0
Q16589,CCNG2,0.541265882,,0.595514265,0.625076276,,1.03464617,1.032360176,,,1.093169545,0,0,0,0
P51946,CCNH,0.611799557,,0.436572156,0.329458996,,0.905998307,0.758525041,,,0.784141736,0,0,0,0
P22674,CCNO,0.523124759,,0.806746643,0.441115714,,1.014130927,0.921980516,,,0.916744778,0,0,0,0
O60563,CCNT1,,,0.265688539,0.36010604,,,,,,0.706211712,0,0,0,0
Q8ND76,CCNY,0.424304141,,0.47987688,0.242104657,,0.908630341,0.639877884,,,0.628117291,0,0,0,0
P32246,CCR1,,,0.434015511,0.4477005,,,,,,0.929883102,0,0,0,0
P46092,CCR10,0.565738855,,0.443875945,0.061940863,,0.919457929,0.24629089,,,0.218982124,0,0,0,0
P41597,CCR2,,,0.421967714,0.560462051,,,,,,0.891533166,0,0,0,0
P51677,CCR3,,,0.43669639,0.42781389,,,,,,0.924989898,0,0,0,0
P51679,CCR4,0.704630922,,0.383183995,0.350526731,,0.834958952,0.790278293,,,0.835382234,1,0,0,0
P51681,CCR5,0.654413653,,0.29285321,0.495021493,,0.703739222,0.976663083,,,0.71249408,0,0,0,0
P51684,CCR6,0.456405054,,0.336047837,0.483259928,,0.788831538,0.949623944,,,0.782601909,0,0,0,0
P32248,CCR7,0.607985588,,0.334657611,0.54695237,,0.766289551,1.040101601,,,0.770531211,0,0,0,0
P51685,CCR8,,,0.459850852,0.278670374,,,,,,0.695787001,0,0,0,0
P51686,CCR9,,,0.321107056,0.538517269,,,,,,0.750975627,0,0,0,0
O00421,CCRL2,,,0.457325026,0.348686817,,,,,,0.807698619,0,0,0,0
P50991,CCT4,0.509164969,,0.395997289,0.330125629,,0.864175285,0.768803705,,,0.798914884,0,0,0,0
Q99832,CCT7,,,0.425463609,0.526735031,,,,,,0.900894728,0,0,0,0
P50990,CCT8,0.367730256,,0.407669192,0.529052216,,0.851278376,0.821189985,,,0.876731797,0,0,0,0
Q6YHK3,CD109,0.569552825,,0.576061517,0.486901548,,1.068789815,0.972906976,,,0.972170329,0,0,0,0
P08571,CD14,,,0.316575856,0.76401685,,,,,,0.747504666,0,0,0,0
P48509,CD151,0.573366795,0.283149048,0.529790919,0.631155698,0.688665229,1.023647404,1.068336661,0.691937365,0.688010313,1.018734274,0,0,0,0
Q86VB7,CD163,0.65152841,,0.532021003,0.612429998,,1.020375493,1.110106054,,,1.02254426,0,0,0,0
Q04900,CD164,0.499019149,,0.524957659,0.347142598,,0.994076577,0.796163131,,,0.791876068,0,0,0,0
Q8N6Q3,CD177,,,0.474194571,0.279907086,,,,,,0.69487115,0,0,0,0
Q99467,CD180,,,0.437432148,0.462644824,,,,,,0.930231231,0,0,0,0
P06126,CD1A,,,0.273522129,0.120865316,,,,,,0.423491635,0,0,0,0
P29016,CD1B,,,0.332488284,0.160009964,,,,,,0.498612528,0,0,0,0
P15813,CD1D,,,0.368514261,0.29036396,,,,,,0.745568364,0,0,0,0
P06729,CD2,0.541265882,,0.236814067,0.57443854,,0.612358968,1.036828174,,,0.611344901,0,0,0,0
P41217,CD200,0.611799557,,0.443078549,0.09367519,,0.914341845,0.333414385,,,0.308081082,0,0,0,0
Q8TD46,CD200R1,,,0.462650658,0.075924568,,,,,,0.261546768,0,0,0,0
Q9UJ71,CD207,,,0.365812631,0.409470792,,,,,,0.847822749,0,0,0,0
Q9NNX6,CD209,,,0.283029342,0.278670374,,,,,,0.775362484,0,0,0,0
P20273,CD22,,,0.164182626,0.482033548,,,,,,0.475307225,0,0,0,0
Q15762,CD226,,,0.352230885,0.279495564,,,,,,0.73444881,0,0,0,0
P25063,CD24,0.611799557,,0.463825938,0.743708405,,0.940536186,1.108943142,,,0.939873869,0,0,0,0
P20963,CD247,0.594025798,,0.334302275,0.248290207,,0.766332828,0.630920158,,,0.686901284,0,0,0,0
Q9HCU0,CD248,,,0.416953046,0.258854365,,,,,,0.672482836,0,0,0,0
P26842,CD27,0.579698645,,0.145440592,0.683999104,,0.439110512,1.073487164,,,0.455592587,0,0,0,0
Q9NZQ7,CD274,0.686665242,,0.518444606,0.775938666,,1.003850269,1.188142051,,,1.006525576,0,0,1,0
Q5ZPR3,CD276,0.601653737,,0.536539306,0.214534424,,1.028643933,0.572712235,,,0.572381759,0,0,0,0
P10747,CD28,0.650599683,,0.21986976,0.53948475,,0.585340705,1.029021587,,,0.582053517,0,0,0,0
Q9Y5K6,CD2AP,,,0.321557009,0.438598609,,,,,,0.771204169,0,0,0,0
P20138,CD33,,,0.171311815,0.3018842,,,,,,0.54148094,0,0,0,0
P28906,CD34,0.63756862,,0.427780452,0.531632325,,0.893431315,1.020532553,,,0.90316544,0,0,1,0
P16671,CD36,,,0.298312256,0.802771532,,,,,,0.726582375,0,0,0,0
P04234,CD3D,,,0.336098874,0.589768964,,,,,,0.769200176,0,0,0,0
P09693,CD3G,,,0.348944469,0.430228875,,,,,,0.815820346,0,0,0,0
P01730,CD4,,,0.187075595,0.624305296,,,,,,0.524651046,0,0,0,0
P25942,CD40,0.6400865,,0.224539871,0.779733123,,0.592471782,1.140362193,,,0.611225942,0,0,1,0
P29965,CD40LG,0.6400865,,0.181662979,0.674578991,,0.516406123,1.138780593,,,0.521058185,0,0,0,0
P16070,CD44,0.699634622,,0.588621345,0.774557693,,1.083194254,1.201158776,,,1.085140814,0,0,0,0
P15529,CD46,0.62994068,,0.460441825,0.505910814,,0.935272221,0.990712873,,,0.949905411,0,0,0,0
Q08722,CD47,0.607985588,,0.501359771,0.593753948,,0.986708417,1.092495832,,,0.987898626,0,0,0,0
P09326,CD48,0.579698645,,,0.581130166,,,1.079542409,,,,0,0,0,0
P06127,CD5,,,0.180270047,0.449520066,,,,,,0.512590352,0,0,0,0
P19397,CD53,,,0.428479745,0.654538693,,,,,,0.893914488,0,0,0,0
P08174,CD55,,,0.303778663,0.698843691,,,,,,0.722688663,0,0,0,0
P19256,CD58,,,0.436916249,0.520094146,,,,,,0.917047501,0,0,0,0
P13987,CD59,,,0,0.724938859,,,,,,0.155362648,0,0,0,0
P30203,CD6,,,0.162078082,0.457052697,,,,,,0.472676065,0,0,0,0
P08962,CD63,,,0.35502955,0.513262344,,,,,,0.805286651,0,0,0,0
P34810,CD68,0.62994068,,0.484694314,0.676601594,,0.965175503,1.128018032,,,0.963796651,0,0,1,0
Q07108,CD69,,,0.224171932,0.697499609,,,,,,0.597698584,0,0,0,0
P32970,CD70,0.591140554,,0.517260247,0.495021493,,1.007068293,0.980506162,,,0.990606486,0,0,0,0
P04233,CD74,0.62231274,,0.518410346,0.520243755,,1.00595495,1.008109667,,,1.018078882,0,0,0,0
P11912,CD79A,,,0.198184179,0.451725227,,,,,,0.549099957,0,0,0,0
P33681,CD80,0.688078954,,0.359353447,0.608645449,,0.801798266,1.10504693,,,0.801895868,0,0,0,0
P60033,CD81,,,0.428183377,0.564593098,,,,,,0.899230175,0,0,0,0
P27701,CD82,0.594025798,,0.352937157,0.573842466,,0.79345816,1.071713772,,,0.794845275,0,0,0,0
Q01151,CD83,,,0.370356803,0.766098976,,,,,,0.821995717,0,0,0,0
P42081,CD86,0.611799557,,0.361237951,0.667361165,,0.804435525,1.108866481,,,0.803856249,0,0,0,0
P01732,CD8A,0.607985588,,0.290931163,0.578569712,,0.700056711,1.075747776,,,0.700833285,0,0,0,0
P10966,CD8B,,,0.402790545,0.122465689,,,,,,0.385251146,0,0,0,0
P21926,CD9,,,0.471835575,0.673953172,,,,,,0.948160452,0,0,0,0
Q9NPY3,CD93,0.509164969,,0.516767607,0.480270525,,1.007726298,0.974068136,,,0.972635066,0,0,0,0
P14209,CD99,0.594025798,,0.525645466,0.360692118,,1.016651353,0.804541601,,,0.811571495,0,0,0,0
P32320,CDA,,,0.371801617,0.642866984,,,,,,0.818433058,0,0,0,0
O75794,CDC123,,,0.476613168,0.048175289,,,,,,0.185111467,0,0,0,0
Q9UNH5,CDC14A,,,0.373216965,0.231255476,,,,,,0.636170864,0,0,0,0
O60729,CDC14B,,,0.564570276,0.619429162,,,,,,1.059236958,0,0,0,0
Q12834,CDC20,0.371544226,,0.545108092,0.761753971,,0.824438768,0.823182764,,,1.036209961,0,0,0,0
Q9UJX2,CDC23,,,0.428616358,0.375168684,,,,,,0.854873466,0,0,0,0
P30304,CDC25A,0.562853612,,0.50660907,0.696931397,,0.997543603,1.054635766,,,0.989951635,0,0,0,0
P30305,CDC25B,0.565738855,,0.493793216,0.724496005,,0.981751208,1.058111366,,,0.975242493,0,0,0,0
P30307,CDC25C,0.611799557,,0.543046645,0.738631639,,1.035326023,1.108804347,,,1.032934157,0,0,0,0
P30260,CDC27,,,0.443420311,0.428914653,,,,,,0.924409328,0,0,0,0
P49427,CDC34,,,0.370088616,0.692915415,,,,,,0.816758691,0,0,0,0
Q16543,CDC37,,,0.390977415,0.598320184,,,,,,0.84644923,0,0,0,0
P60953,CDC42,0.655342379,,0.486581593,0.707433711,,0.966461249,1.154359296,,,0.966217008,0,0,0,0
Q9Y5S2,CDC42BPB,,,0.50255894,0.434557854,,,,,,0.917247793,0,0,0,0
Q9UKI2,CDC42EP3,,,0.468354952,0.586283078,,,,,,0.948251339,0,0,0,0
Q9H3Q1,CDC42EP4,,,0.533559773,0.492681698,,,,,,0.98495469,0,0,0,0
O75419,CDC45,0.579698645,,0.365528112,0.717230472,,0.812396336,1.073479977,,,0.8116964,0,0,0,0
Q99459,CDC5L,,,0.436243588,0.357450656,,,,,,0.826650044,0,0,0,0
Q99741,CDC6,,,0.429484667,0.783714861,,,,,,0.900138612,0,0,0,0
Q6P1J9,CDC73,,,0.31413249,0.653003783,,,,,,0.735807614,0,0,1,0
Q96FF9,CDCA5,,,0.459597017,0.669286152,,,,,,0.933097072,0,0,0,0
Q9BWT1,CDCA7,,,0.506358461,0.676601594,,,,,,0.989718288,0,0,0,0
Q96GN5,CDCA7L,0.555225672,,0.606771242,0.592543387,,1.049631573,1.050894182,,,1.09126868,0,0,1,0
Q53HL2,CDCA8,,,0.405804081,0.627279013,,,,,,0.864950231,0,0,0,0
Q9H5V8,CDCP1,,,0.418903029,0.225122118,,,,,,0.609251011,0,0,0,0
P12830,CDH1,0.62994068,,0.464628011,0.866168998,,0.940490035,1.136406176,,,0.952043385,0,0,0,0
Q9Y6N8,CDH10,,,0.522050507,0.505751901,,,,,,1.002688101,0,0,0,0
P55287,CDH11,0.62231274,,0.517584595,0.404411561,,1.004983184,0.863293236,,,0.87420225,0,0,0,0
P55289,CDH12,,,0.577036582,0.069035552,,,,,,0.267044012,0,0,0,0
P55290,CDH13,0.6400865,,0.49005773,0.453712315,,0.971202361,0.926414317,,,0.944653719,0,0,0,0
Q13634,CDH18,0.424304141,,0.556901808,,,0.89504637,,,,,,0,0,0
Q9H159,CDH19,,,0.553703239,0.112697694,,,,,,0.365256926,0,0,0,0
P19022,CDH2,0.597839768,,0.607570498,0.778323603,,1.09699698,1.095344626,,,1.105825907,0,0,0,0
Q9UJ99,CDH22,0.396017198,,0.561335316,0.565954309,,0.856571223,0.85607178,,,1.060747491,0,0,0,0
P55283,CDH4,0.49520518,,0.499069102,0.553933024,,0.994389201,0.984987227,,,0.989659113,0,0,0,0
P33151,CDH5,0.579698645,0.048926517,0.506239054,0.492513685,0.217275438,0.995135741,0.978609086,0.195110073,0.19140683,0.989658948,0,0,0,0
O14735,CDIPT,,,0.522016255,0.369596226,,,,,,0.824927228,0,0,0,0
P06493,CDK1,0.63756862,,0.546712273,0.919395342,,1.037892219,1.150488275,,,1.05330798,0,0,1,0
Q15131,CDK10,0.537451912,,,0.360984616,,,0.810331189,,,,0,0,0,0
Q9NYV4,CDK12,,,0.520597863,0.496678783,,,,,,0.992012223,0,0,0,0
Q14004,CDK13,,,0.462014944,0.365042229,,,,,,0.830620093,0,0,0,0
O94921,CDK14,0.488505966,,0.575938033,0.543993419,,0.974141154,0.978249133,,,1.039796409,0,0,0,0
Q00536,CDK16,0.537451912,,0.460621027,0.448308571,,0.944603935,0.928935844,,,0.944886257,0,0,0,0
Q00537,CDK17,,,0.517915154,0.268968846,,,,,,0.669734792,0,0,0,0
Q07002,CDK18,,,0.489484745,0.23376505,,,,,,0.611612893,0,0,0,0
P24941,CDK2,0.614024373,,0.540670857,0.920258275,,1.032427737,1.126006919,,,1.046739818,0,0,0,0
Q8IZL9,CDK20,,,0.52452553,0.385409348,,,,,,0.846860806,0,0,0,0
O14519,CDK2AP1,0.523124759,,0.405418798,0.250161511,,0.874636045,0.637040664,,,0.660330152,0,0,0,0
O75956,CDK2AP2,0.62231274,,,0.434772247,,,0.903092643,,,,0,0,0,0
Q00526,CDK3,,,0.444446546,0.056740339,,,,,,0.203592522,0,0,0,0
P11802,CDK4,0.630501334,,0.665746239,0.75118243,,1.128897589,1.1290807,,,1.165828095,0,0,1,0
Q00535,CDK5,0.63627253,,0.449226935,0.606574373,,0.92090609,1.104526947,,,0.922519614,0,0,0,0
Q15078,CDK5R1,,,0.383521966,0.752029886,,,,,,0.838306484,0,0,0,0
Q96SZ6,CDK5RAP1,,,0.339545454,0.276594776,,,,,,0.735825439,0,0,0,0
Q96JB5,CDK5RAP3,,,0.543247998,0.551716204,,,,,,1.042013497,0,0,0,0
Q00534,CDK6,0.624537556,,0.638026021,0.749820185,,1.123727488,1.122720983,,,1.136964046,0,0,1,0
P50613,CDK7,0.597839768,,0.504680149,0.617847429,,0.991511561,1.096206104,,,0.989977032,0,0,0,0
P49336,CDK8,0.565738855,,,0.437541895,,,0.91128786,,,,0,0,0,0
P50750,CDK9,,,0.392450455,0.421326919,,,,,,0.881797373,0,0,0,0
Q00532,CDKL1,,,0.533706731,0.253860487,,,,,,0.642527371,0,0,0,0
O76039,CDKL5,,,0.337988668,0.443812825,,,,,,0.795187219,0,0,0,0
P38936,CDKN1A,0.638497346,,0.598433447,1,,1.095562373,1.163239279,,,1.121573773,0,0,0,0
P46527,CDKN1B,0.638497346,,0.58135901,0.934048988,,1.076807144,1.153376243,,,1.093134804,0,0,1,0
P49918,CDKN1C,0.6400865,,0.485680866,0.780334653,,0.965899817,1.14039296,,,0.968434981,0,0,0,0
P42771,CDKN2A,0.85389953,,0.711618036,0.803362996,,1.21849364,1.307068761,,,1.214669199,1,0,1,0
Q9NXV6,CDKN2AIP,,,0.520554479,0.247349,,,,,,0.632376571,0,0,0,0
Q96HQ2,CDKN2AIPNL,,,0.663627312,0.243546448,,,,,,0.62615013,0,0,0,0
P42772,CDKN2B,0.831095193,,0.654988953,0.605532028,,1.159247412,1.107291599,,,1.10251694,1,0,0,0
P42773,CDKN2C,0.683971919,,0.612986712,0.788115994,,1.109777911,1.186019103,,,1.112167324,0,0,0,0
P55273,CDKN2D,0.607985588,,0.433974296,0.614752537,,0.902890401,1.10745575,,,0.90247322,0,0,0,0
Q16667,CDKN3,0.607985588,,0.533514626,0.800206727,,1.024618778,1.107574631,,,1.02546698,0,0,0,0
Q16878,CDO1,,,0.54419849,0.556129357,,,,,,1.042496757,0,0,0,0
P51861,CDR1,,,0.355408874,0.138649389,,,,,,0.436798309,0,0,0,0
Q01850,CDR2,,,0.275015035,0.551716204,,,,,,0.676701921,0,0,0,0
Q92903,CDS1,,,0.314168972,0.490826989,,,,,,0.747321945,0,0,0,0
Q9H211,CDT1,,,0.450283638,0.591215706,,,,,,0.925066443,0,0,0,0
P47902,CDX1,,,0.385179719,0.480270525,,,,,,0.855032206,0,0,0,0
Q99626,CDX2,0.607985588,,0.244295446,0.505751901,,0.624399946,0.99196105,,,0.628535724,0,0,0,0
P13688,CEACAM1,0.594025798,,0.357847289,0.717817354,,0.800489389,1.089195726,,,0.801199766,0,0,0,0
P40198,CEACAM3,,,0.204286405,0.319576599,,,,,,0.606313569,0,0,0,0
P06731,CEACAM5,0.64390047,,0.286419817,0.291149595,,0.693450499,0.70076655,,,0.782994132,0,0,1,0
P49715,CEBPA,0.579698645,,0.377575789,0.772858868,,0.829335787,1.075296061,,,0.832259292,0,0,0,0
P17676,CEBPB,0.601653737,,0.494066676,0.859230723,,0.978430506,1.105768145,,,0.985848086,0,0,0,0
P49716,CEBPD,0.607985588,,0.337120363,0.717556696,,0.769897774,1.104320744,,,0.772275515,0,0,0,0
Q03701,CEBPZ,0.579698645,,0.443981345,0.607612167,,0.918093293,1.077031418,,,0.915769011,0,0,0,0
Q92879,CELF1,0.537451912,,0.427392607,0.63302406,,0.901762962,1.027501035,,,0.893089218,0,0,0,0
O95319,CELF2,0.579698645,,0.509855078,0.398494548,,0.999449258,0.858109541,,,0.867485961,0,0,0,0
Q9NYQ6,CELSR1,,,0.456918333,0.498160527,,,,,,0.947005161,0,0,0,0
Q8WUJ3,CEMIP,,,0.488458403,0.572885628,,,,,,0.974423465,0,0,0,0
P49450,CENPA,,,0.243526763,0.689711691,,,,,,0.628548729,0,0,0,0
Q02224,CENPE,,,0.425966985,0.70899344,,,,,,0.891148138,0,0,0,0
P49454,CENPF,,,0.532273853,0.782428099,,,,,,1.022806593,0,0,0,0
Q9HC77,CENPJ,0.63627253,,,0.495685797,,,0.978158057,,,,0,0,0,0
Q9BS16,CENPK,,,0.533907009,0.527316448,,,,,,1.026220354,0,0,0,0
Q71F23,CENPU,0.452591084,,0.493693658,0.680824284,,0.942428668,0.924319246,,,0.974598849,0,0,0,0
Q7Z7K6,CENPV,,,0.316029452,0.026503525,,,,,,0.073584629,0,0,0,0
Q6ZU80,CEP128,0.480878027,,,0.355364648,,,0.811990229,,,,0,0,0,0
Q5TB80,CEP162,,,0.551089554,0.263304953,,,,,,0.657325181,0,0,0,0
Q5SW79,CEP170,,,0.485209294,0.252018196,,,,,,0.644950074,0,0,0,0
Q96LK0,CEP19,,,0.566159516,0.467175308,,,,,,0.948932925,0,0,0,0
O15078,CEP290,,,0.349254954,0.660000322,,,,,,0.786912495,0,0,0,0
Q53EZ4,CEP55,0.601653737,,0.49853359,0.516322971,,0.98381681,1.005017674,,,0.995033434,0,0,0,0
Q8NHQ1,CEP70,,,0.422573741,0.245930163,,,,,,0.647408059,0,0,0,0
Q5JTW2,CEP78,,,0.54172634,0.369314143,,,,,,0.821702003,0,0,0,0
Q5SZL2,CEP85L,,,0.555005494,0.44992253,,,,,,0.928523516,0,0,0,0
O95813,CER1,,,0.454232285,0.42223227,,,,,,0.912415572,0,0,0,0
