proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
P08574,10988,19962,32187,44565,50373,44578,43835,36725,60732,48589,20261,55693,47792,24243,22258,42631
P08575,0,0,1182.4,0,877.64,2663.5,0,0,0,0,0,0,0,0,0,0
P08579,0,0,0,0,0,0,0,0,0,0,0,0,1517.8,0,0,0
P08603,5644.6,0,11236,8257,0,3922.5,6293,7001.2,0,0,8341.4,0,0,0,9718.9,7641.9
P08621,0,2777.9,413.92,326.73,373.93,2006.7,1779.7,474.63,1871.2,696.14,3076.9,0,3497,528.11,696.14,1471
P08670,2069100,3254600,2868200,2113700,5763900,4686900,1053600,2375300,3220600,2441800,3963200,2958800,1822700,3607000,4404300,3332800
P08708,313.25,2371.3,767.64,0,1570.2,1665.8,0,1704.8,1998.1,0,2301.7,1676.6,2247.5,1528,0,2026
P08727,0,0,2291.1,2209.5,3106.6,2028.5,2281,0,3960.4,4301.8,0,3245.7,3502,2882.6,3451.4,2803.5
P08754,2897.5,17925,4627.7,11632,25406,4263.7,3296.8,6908.6,11492,8395,7259.5,11441,9078.4,11538,12433,9826.2
P08758,389320,635460,341010,259630,778870,584620,418560,464490,754700,692680,505310,809360,341820,709500,582210,592980
P08779,22016,17990,90742,24074,67819,13339,6057.4,10214,76785,28842,35489,22407,11424,52810,31060,25990
P08865,46567,20594,29286,36098,16092,26907,27488,30737,32444,49789,52225,49406,43272,14337,49451,36625
P08962,0,0,0,0,1637.9,0,0,0,0,3626,0,0,0,0,0,0
P09012,0,0,1807.2,0,7351.4,0,1733.4,4946.4,2432.4,2974.8,2949,2732.1,3247.6,2701.9,8260.1,0
P09038,0,0,1647.7,0,941.19,0,0,0,1115.2,0,1878.3,0,0,2825.2,0,0
P09104,663310,1359600,904140,758310,692890,661230,1032000,663560,1001300,1301600,884690,785230,949050,687270,848160,866910
P09110,5356.7,13579,8928.2,11357,14222,4936.3,4405.7,7341.8,23303,7504.6,11487,14986,16284,14173,15568,8523.9
P09211,341090,418050,422710,258720,554760,323670,200620,256230,450490,421650,464440,493940,348440,376320,475900,348950
P09382,169820,155620,143950,81553,184310,230400,132900,147110,122500,229000,154560,97208,97281,130080,115870,208690
P09417,146880,152070,168980,151140,157980,107880,216620,99509,194380,201230,168220,164020,162490,158880,191950,151630
P09429,17577,19736,9922.6,0,1684.8,12010,13373,3955.6,16379,34429,29808,2011.8,9954.7,6665.1,5179.9,19622
P09455,29136,31065,15673,17554,29960,14343,4900.3,16802,34199,33676,25161,29434,32769,21666,40654,26393
P09467,326.52,769.36,0,0,0,587.7,0,1037.6,1582.9,0,1002.9,2123.8,0,0,622.67,0
P09471,678220,1231700,813600,732130,830350,625210,1023500,479750,712440,951590,826980,644290,767250,667840,1010200,656380
P09486,1866.5,0,0,0,3481.9,4124.6,1604.9,558.44,0,6362.6,0,0,0,0,1162.2,819.76
P09488,38620,185170,48151,313560,737070,48986,71996,292960,492590,149420,165660,170710,142340,289970,167780,174360
P09493,18008,19967,33675,16311,25904,8661.8,20639,11946,32138,28792,26205,25591,18892,19109,29657,20703
P09496,12153,24126,10439,9151.7,11108,15144,30920,15797,16058,20077,11876,11989,10743,11543,6910.4,18638
P09497,12129,17114,3650.6,5450.9,6253.6,4743.9,31779,4254.5,12318,23237,13136,5326.6,10128,8452.1,4588.3,22893
P09525,17927,21346,11491,18534,31192,31231,11693,16438,27778,22970,31220,24943,12306,15026,27922,8347.9
P09543,348600,714550,448820,383780,377460,317070,600290,214870,485550,624540,615480,400100,657190,530150,1038100,405000
P09601,0,0,0,0,0,0,0,1184.7,0,0,0,0,0,0,0,0
P09622,99071,142270,107220,97424,110980,73267,102910,55042,117010,144590,97964,109350,128880,74334,129480,111120
P09651,57277,69226,32712,69427,57329,36998,31526,24800,65237,29142,71137,65871,66375,61699,73745,64137
P09661,3432.1,3218.2,872.69,2332.9,1153.9,3195.1,0,0,2408.9,250.02,1041.2,5016,6543.7,1131.1,5203.2,1259.5
P09668,14140,5251.7,9239,6386.7,5210.7,8853.5,0,4112.6,10317,1921.6,9273.7,13182,3039.2,0,9251.3,0
P09669,7197.6,0,9873.7,21808,19698,0,35417,13144,29059,26657,5365.7,10666,34745,0,0,9115.5
P09874,6082.1,5199.5,9359.9,4204.9,2174.3,5753,3981.1,6926.9,8148,3165.2,8452.5,4056.1,8882.9,9194.1,4879.3,5531.5
P09913,0,0,0,0,0,0,0,0,0,0,0,8124.3,562.99,0,0,0
P09914,0,1886,7220.2,5913.8,8556.9,0,0,2751.4,1905.5,17705,1957.1,4335.6,6274.7,925.49,2761.2,4603.3
P09936,404420,896650,469130,474880,374320,393900,894520,481330,599780,910490,570070,520370,554370,423890,630810,532280
P09960,26941,52910,50800,34996,79563,47329,35690,14173,32980,34146,43587,42745,47807,24114,45896,52236
P09972,1035200,1155000,1181800,781000,895920,797730,930000,763970,1350200,1297000,1081800,1007000,1056200,1030600,1424500,959220
P0C0L4,7785.1,8842.5,12909,12199,11110,47713,25490,59024,24061,12536,28529,28479,2304.6,3552.8,29080,25664
P0C0L5,0,0,0,0,1045.4,0,944,0,0,0,0,1285.9,0,0,0,0
P0C870,499.83,13023,14021,11341,10434,10922,16368,10671,14737,14190,15217,18501,12821,14200,7261.7,16433
P0CG29,34953,11411,7463.3,17345,11083,4937.6,4415.9,2812.7,10657,38609,6718.9,54317,12570,16472,7967.1,7464.2
P0CG30,0,0,977.76,1511.8,1380.1,0,0,174.43,0,1222.8,0,5376,2568.9,0,0,190.78
P0CG39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0CJ92,16781,15133,1111.2,4370.9,0,22324,7140.9,8222.9,13930,1261.4,12804,11025,14242,15580,0,14621
P0DJI8,0,0,10783,0,0,0,0,0,2577.3,0,0,0,0,0,0,0
P0DMV9,503420,664790,657470,405200,766980,538300,535430,308940,518380,556540,553970,422240,383390,328360,647580,420540
P0DO92,0,0,1972.1,965.47,0,0,0,768.45,1538.3,1516.1,0,1010.7,1486.3,1916.6,1402.5,0
P0DOX2,0,0,2037.7,0,0,0,330.1,2844.9,1662,0,0,0,0,0,997.14,978.45
P0DOX8,7126,24589,28198,32187,31346,27947,18256,81506,53106,36499,22156,15310,26904,8792.7,11874,21126
P0DOY3,0,0,1935.5,3350,0,6921.5,4744.6,5166.6,8327.3,3343.2,5331,0,0,0,0,2558.3
P0DP01,0,0,0,0,0,0,0,2565,0,0,0,0,0,0,0,0
P0DP03,0,0,0,0,0,0,0,2070.6,0,0,0,0,0,0,0,0
P0DP25,119380,259310,39307,37135,28902,100110,150060,113820,51463,215140,169780,50409,67242,62262,57600,141760
P0DPA2,0,0,0,0,0,0,3617.4,0,0,0,0,0,0,0,0,0
P0DPH7,6302,2540.3,8175.1,13647,5578.6,6788,0,2940.4,11317,4200.2,2590.2,7217.7,19585,10926,16354,8708.6
P0DPI2,53544,63864,61893,48318,42880,40931,68745,28857,42048,67871,41098,45280,58082,20217,60530,40970
P10114,3347.7,3347.3,3005.9,2433.8,6022.8,3069.8,11307,1440.9,2201.7,2732.3,4049.5,2699,2275,3342.9,5022.9,4066.1
P10155,2533,6986.3,11811,6438.2,13675,16005,10634,9727.7,6888.3,8528.5,7336.3,6212.8,12878,8039.8,11320,10402
P10253,4359.1,6185.4,0,2749.4,4394.4,1753.6,3109.7,2187.8,8822.7,4790.9,2010.5,3289.4,2843.4,1296.2,6382.1,1902.5
P10301,1534.3,1916.9,2253.6,0,3451.4,1669.7,2579,955.05,0,1401.2,3617.7,1778.4,0,1612.8,2991.3,1284.7
P10321,3780.9,9430.3,0,0,0,0,0,0,8722.9,0,2251.3,2347.7,0,1113,0,6995.9
P10515,69236,76410,88163,85804,59967,79303,110110,73893,85770,115120,66871,70582,87178,66871,82101,78328
P10586,0,0,0,0,0,0,0,236.91,2315.3,1565.6,2214,1738.3,0,0,1447.9,0
P10599,29216,65935,38351,26640,40755,45799,41563,26591,18604,46397,34293,41916,29122,34404,54429,31596
P10606,58737,97780,34063,35713,36230,55454,67422,57755,68146,98167,61230,32994,65531,37079,50577,73374
P10619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10620,2680.8,0,3228.6,1670.2,0,2309.8,3336.4,0,4269.5,0,2680.8,0,0,0,3521.5,3896.2
P10636,65592,154790,91981,85967,97182,61277,175200,68972,114090,163920,57762,90318,82431,77447,103130,81606
P10644,52511,41235,58043,34898,70687,62761,33073,15360,39146,47545,65453,64820,31202,46943,61219,47584
P10645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10768,162810,185330,122850,120520,271640,163090,90766,91949,124200,182750,200210,227200,127140,131890,173330,157910
P10809,453430,604900,523390,531020,535970,415260,603310,436030,576890,753510,572780,411010,563440,387600,463360,531190
P10909,33290,56015,33412,29211,63444,58912,80470,47360,40199,34242,48027,33618,23997,37309,20867,42053
P10915,15070,10977,0,7028.7,14595,12883,21430,4833.2,17756,16998,27213,13382,14481,3157.4,10341,3061.2
P11021,141430,184440,166240,124490,228750,136930,147460,142380,221890,200880,119700,115310,142810,90254,152050,114230
P11047,55218,16693,58368,16563,54009,24409,9706.1,12399,75412,23674,78645,18991,22852,16526,26683,43414
P11117,0,1513.2,721.51,809.93,965.55,1762.2,0,0,0,0,1177.8,0,0,0,2324,800.5
P11137,320190,504500,289050,339310,252840,199350,302020,289660,322950,572710,266240,340580,448240,210360,685230,448730
P11142,1007300,1422700,1284000,940490,1233700,974780,1345200,821000,1224700,1406600,1122400,958100,1127500,849910,1186300,1258900
P11166,5523.4,13287,3263.8,4246.7,2551.2,4107.1,2131.1,3975.8,9572.8,4130.7,3056.3,2379.4,6624.9,2377.3,3242.5,7194.2
P11169,11003,20176,13098,10791,8397.8,9917,23078,6711.7,11775,19838,17249,10487,13214,14365,12431,9722.7
P11171,0,2907.7,3934.5,0,4562.5,3219.3,1722.3,807.58,4432.1,2409.6,2438.4,2481.6,2263.9,1934.8,3760,0
P11172,475.97,3046,4042.1,1198.2,3749.8,3611.1,998.37,522.47,3344.9,0,6412.8,1259.1,0,1253.4,5580.6,2199.6
P11177,87250,103610,104690,66608,95616,77375,139640,54330,105990,136640,103180,86639,104300,86646,127700,81601
P11182,3952.6,6641.7,8022.2,7318.5,9942.6,5780.5,8773.7,3291.9,5449.1,8584.1,5271.3,2990.7,7860.3,2616.1,4087.1,3431.6
P11215,0,1079.3,0,0,806.63,3726.5,680.15,1254.9,4777.2,1979.2,1628.4,1931.1,3458.6,0,2518.1,2634.4
P11216,359630,503960,687840,569720,841840,641080,648650,382180,547520,724220,653210,653890,572420,608930,706650,604270
P11217,139320,84024,268270,141420,418570,236570,139440,168290,202110,156270,194310,164820,125320,204570,101620,155740
P11233,15377,37788,25821,22288,17246,13671,24840,13716,21592,36942,15211,14145,22571,15675,18993,19807
P11274,725.26,236.24,0,568.31,0,1418.8,1770.1,511.2,0,706.23,0,0,0,0,0,1077.4
P11277,5416,1974.4,2096.8,1458.2,2495.3,674.15,603.37,3029.3,1328.5,949.74,271.06,5270.6,265.44,0,855.9,283.7
P11279,2891.9,13693,3754.9,4587.1,9875.2,6689.9,8606.3,5173.6,11072,14273,13106,5798.1,4230.9,3646.5,1181,14249
P11310,14675,24905,30597,18418,35603,16813,2003,11569,22613,21069,21534,24101,4490.5,13767,22057,26892
P11413,27852,43258,44667,29469,32773,41846,36108,15429,52714,49953,27917,35729,38178,35255,40573,37429
P11498,58961,91226,92167,75475,132170,80800,81260,45626,60257,89677,65561,74703,57479,55060,77647,106740
P11532,6243.1,12388,11380,9172.3,22297,7469.8,4743.7,5198.6,16864,7520,12463,18432,9679.9,7449.3,7247.2,14990
P11586,61997,106080,59187,55194,78040,59805,60074,48700,63989,68453,54510,58541,75275,58504,66049,82160
P11766,140030,190540,152200,117190,211270,132610,102530,89070,160200,187650,143880,203280,132680,156120,223760,130550
P11908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11940,20699,37970,21771,20128,36335,18514,27545,8416.7,32802,46418,22492,20394,15863,18281,33420,15919
P12004,2506.9,685.95,1594.8,0,3489.9,2272.9,0,0,0,679.02,0,0,0,0,0,647.44
P12036,9134,14512,9280.5,8744.7,2210.5,7518.8,10417,4452.7,19690,19719,13116,3123.4,8369,8858.6,14373,8344.2
P12074,0,0,8924.3,12756,4556.9,11841,7113.9,7775.9,0,0,0,3574.6,9891.6,0,9362.3,11012
P12081,2652.8,16244,7514.6,10297,13404,9274.6,8420,5657.2,1373.3,11361,10706,10487,15165,8204.7,16538,13296
P12109,44034,175950,77585,35130,151570,99399,23660,53812,123330,45441,129850,66571,40932,51558,86600,35898
P12110,42278,58452,32047,20973,77586,25028,17852,35458,44542,19726,52214,12700,24915,24160,39430,26143
P12111,146240,372160,139140,83564,473150,236900,76140,215140,287550,140870,285000,194390,128230,109510,178840,156670
P12235,56451,37064,74924,75805,65871,48662,165520,58185,86302,111690,58917,69429,88597,52169,57318,78790
P12236,227900,186710,226040,269450,235790,231640,397350,287840,316930,357810,219820,295490,372740,298330,261910,255840
P12268,2607.3,9537.8,3221.4,3663.7,4205.5,3140.2,1512.5,6795.3,9589.6,6694.3,9424.5,1346.9,6555.8,9593.7,4300.4,10479
P12270,2102,5159.5,814.18,0,3375.5,7377.4,5737.5,742.53,3236.7,3034.2,1768.6,3868.5,4987.3,848.97,3130.2,1315.8
P12271,0,0,0,0,0,1324.1,0,1625.1,0,0,0,0,0,0,0,0
P12273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12277,3005800,3288200,3497900,2812200,3832300,2258700,2575200,1915300,3654200,3708300,3096200,3393000,3116000,2813500,4086300,3039400
P12429,363.92,5189.9,3178.7,7280.7,6589.2,1995.9,3766.9,3679.6,6763.6,7179.1,3144.9,0,4770.8,2224.1,1797.8,0
P12532,122180,198310,115670,143690,74376,82145,343110,104760,113210,209430,121820,114210,161360,125420,134220,131440
P12694,3165.5,4044.2,7413.7,2931.4,2881,0,0,2585.1,7512.6,4144.9,3227,0,7615.2,6295.5,3675.7,3062.9
P12814,19593,40082,20816,35858,23662,21645,108770,25177,24539,22618,27780,16011,26967,25465,25540,33966
P12931,0,1041.7,0,0,0,520.1,0,0,0,0,636.32,0,0,0,0,0
P12955,17262,19175,21853,23550,17168,9025.6,11123,10394,22025,22538,11564,25706,17617,17729,24766,17425
P12956,51403,58646,52029,64431,68306,51461,22625,55636,56216,43220,51307,32739,67895,40513,38302,68447
P13010,62477,80845,82958,91568,82882,57234,19766,55757,85931,73254,80242,60824,82372,49162,90764,88849
P13073,49386,45389,81607,75359,65428,36800,114640,50325,95905,88418,48486,74581,104800,86391,53385,67374
P13473,6634.6,11259,6522.9,6561.3,6873.3,9058.1,10501,6957.6,8025.9,12858,8832.8,0,6910.6,5186.1,9757.5,8152.1
P13489,59179,125920,137710,83994,114560,99269,85192,64762,182620,123450,95434,118100,117160,102010,123060,127650
P13521,4314.8,10589,3832.1,1038.6,1170,23998,30196,6894.9,1095.9,9478.4,11501,1235.4,1316,0,17210,7949.4
P13535,1228.4,0,1827.6,0,1397.8,1129.7,0,6504.8,0,0,0,777.71,0,0,0,1534.6
P13591,373450,1295600,585690,362650,331520,287050,520970,370290,492790,837770,417760,472400,410700,381700,471460,503250
P13611,514150,289880,708110,371160,659640,721650,575950,246870,530830,481540,1266900,615580,424060,453160,499470,528290
P13637,290770,506980,337070,341290,228960,271190,585780,159530,278870,540220,566920,245410,322750,283390,462570,363800
P13639,121000,146480,199810,122970,197060,122710,119760,103530,187780,166200,141650,147110,168830,114780,176890,153860
P13645,579590,695220,563050,243090,376440,433270,458710,358650,530540,740230,1114300,564980,406440,442390,643970,483240
P13647,37278,24187,49435,15974,35872,19310,14014,13424,46514,23694,52680,19851,19221,25963,29766,16789
P13667,18850,5097.8,26704,12284,34798,16185,31243,19872,30798,13908,14248,24473,6007.8,4004.5,5859.6,16112
P13693,14024,39614,23665,6732.9,14596,20705,14774,26876,27381,34334,2707.4,19204,26769,21776,33038,19381
P13716,48137,31267,47981,39763,83105,55678,36356,34711,53276,53666,60403,44175,34377,61233,76996,41282
P13726,1194.1,3421,1229.6,0,4092.6,3042.1,3542.7,3766,1998.7,1337.3,3212.5,3049.8,3391,1900.6,0,1509
P13796,22903,35485,27260,30038,27217,36518,12138,15426,72515,26951,41247,35831,30242,17353,37747,31763
P13797,2756.3,8633.9,9947.1,6903.1,12017,5158.3,8735.3,4746.4,4342,7551.6,6373.6,8629.6,6378.8,11842,13362,5339.1
P13798,10414,12892,18005,9185.3,13427,25091,28118,11950,26448,21880,10301,2987.4,15930,21974,10921,21402
P13804,36440,48962,44503,38215,29990,23373,53773,32710,32228,51459,24472,21828,63803,16161,41351,48215
P13807,4102.7,6692.8,9077.6,5743.6,6167.6,4380.8,15011,5737.5,18588,2888.9,7064.3,8702.8,6646,8622.7,9201.9,1993.5
P13861,37958,47746,52453,44734,47973,36397,47731,25265,65476,73850,43458,60082,57977,39310,55543,59845
P13987,25066,59568,21892,18281,11454,25107,10873,11702,18642,14981,32175,23837,15237,4844.6,25415,27783
P14136,20141000,25454000,34873000,12111000,44092000,19282000,21356000,14921000,17938000,22953000,20243000,14736000,10511000,28360000,19452000,19055000
P14174,163980,191610,161860,114280,162280,192940,158670,111740,167810,203950,174760,135750,102940,115060,139810,193650
P14209,445.77,583.46,410.24,0,0,3818.6,44.942,725.68,632.35,3658.6,4693,714.04,383.24,710.02,4269.6,0
P14314,11949,14595,21311,10244,16027,13472,18483,11916,10285,17997,16490,13366,15419,758.9,13113,11959
P14317,681.35,1591,0,438,354.99,455.06,0,2550.3,3222,1075.1,0,0,0,631.24,1493.3,504.27
P14324,17377,18159,28580,21082,24983,29247,24874,14323,31063,25067,26465,22741,18997,10105,17378,12996
P14406,16242,39269,30718,19673,20547,14664,21224,17155,33307,27245,34057,11950,27468,9740.9,13509,18897
P14415,54353,118740,62453,51711,59010,28626,49139,58293,80404,77615,69950,93924,81898,74541,116890,90538
P14543,17451,41915,12594,5560.1,39178,9768.2,7094.2,7861.1,52591,12499,19993,50450,37827,7969.9,33207,11168
P14550,88844,119410,105620,74289,130880,74283,46853,53977,131610,113160,82782,132670,95873,89151,120960,111100
P14618,1366400,2089800,1615400,1470300,1948100,1498000,1627400,1067200,1557900,2250500,1732300,1683900,1597800,1416900,2096100,1719400
P14621,69484,71444,92647,39091,77851,61676,41065,56223,69442,52846,64812,74817,75011,62839,39016,56030
P14625,93045,99382,144380,121200,126070,110540,123440,121340,154830,146630,106900,103790,100580,91541,169590,121000
P14649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P14854,17287,20593,16295,9492.5,0,24172,17871,16842,0,14612,12767,8831.9,13708,4623.6,6347.8,13188
P14866,47333,44937,42176,47460,45220,26347,15947,22814,50239,66392,40998,56094,50253,28735,51933,50032
P14868,66757,85322,83349,61562,105720,72671,53715,58545,82806,71237,84382,87203,47825,74161,56557,53631
P14923,686.07,5445,1190.8,631.78,19495,9578.7,786.5,7307.2,6836.6,7539.1,517.88,4418.4,1791.4,1524.6,8646.5,8919
P14927,39819,22228,22820,22850,16952,25468,32999,28848,30848,55357,43200,29538,26582,14502,33755,31773
P15104,360820,584680,245290,247900,115800,90963,202000,309570,438970,496900,243520,318140,660100,363880,504930,313170
P15121,139450,267340,194970,167340,215400,163080,144340,119520,200220,274220,179450,258960,221310,196530,242840,201840
P15170,8275.3,12840,6017.5,5132.8,3542.3,1471.7,0,6547.9,10296,9442.4,3665.9,6606,6932.2,11413,4586.9,8404.7
P15259,11234,12038,24292,11074,47349,33752,11120,11459,5350.8,11930,7758.5,32891,1763.1,5639.4,12884,5884.2
P15289,840.89,0,0,0,919.02,0,68172,0,0,913.23,0,0,0,0,853.35,0
P15311,121620,121320,142750,128680,206350,174480,78707,116260,178010,135320,214210,192430,144330,169130,192190,168920
P15374,2339.3,7490.3,973.58,1115.2,5904.3,0,829.78,0,1006.6,785.11,3443,3069.5,695.42,1758.3,4587.8,983.16
P15531,24033,48004,37020,28674,33156,23720,31709,24911,45794,30138,28844,29746,42580,28496,37779,45107
P15559,4240.5,19383,11747,1341.7,10760,5069,7696.2,0,18144,0,4331.3,45839,0,55226,6108.8,28106
P15586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15880,3708.4,1063.8,4279.1,8835.7,6718.1,7637.2,3392.6,1318.3,10940,4120.2,5230.3,3814.7,3196.7,6761.6,6577.7,8428.1
P15882,992.7,0,732.79,899.67,571.49,529.88,767.2,2424.8,4838.8,2383.6,0,0,0,0,0,605.26
P15924,3161.7,2645.5,28030,886.46,55010,28238,2511.4,1936,3604.5,2978.2,29256,0,4264.5,27243,1875.7,1900.5
P15927,0,3456.5,3879.2,3936.4,3721.1,3797.1,1609.8,4179.7,3731.4,0,9096.4,2926.1,3269.5,5904.4,9399.4,1830.7
P15954,14831,5733.4,4079.7,13100,11695,6064.3,15529,18010,4460.3,21741,12977,3805.4,4188.9,3564.9,12523,14664
P16070,49269,39553,36857,26744,43147,53891,44609,28791,13505,21144,52765,41109,21332,32419,43409,48371
P16083,17059,12391,13466,5292.4,20114,8864.1,17603,3551.3,3213.4,19189,1571.7,15779,1414.1,15417,15361,3562
P16112,3306.1,0,0,0,0,4350.5,1746.1,1192.1,869.58,0,2655.3,3003.9,0,0,0,751.45
P16144,6081,8230.8,7497.9,1747.1,14654,5084.8,3947.7,8239.4,5086.1,4425.8,16709,2502.5,4844.4,1699.7,4501,6407.6
P16152,416830,448180,388440,271750,655950,385470,335570,272090,488150,410710,411110,369230,325940,365300,475470,445110
P16157,0,0,0,0,437.89,0,0,2167.3,0,336.84,0,0,0,0,0,0
P16219,8261.2,13169,16542,12204,12321,4120,2863.7,5185.8,14702,7870.3,13900,11548,12680,18020,24658,7166.6
P16278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16298,3193.5,11750,11971,12851,10077,9279.3,15928,6274.8,14789,17579,17376,1603.9,11393,8252.1,6012.2,0
P16333,2282.7,0,3216.4,2243.4,2519.5,0,0,2288.9,0,0,0,0,2795,0,0,2711.9
P16435,1348,2641.7,6715.7,2480.2,4560.3,2267.4,2735.7,6837.3,0,11838,7012.2,6411.5,8230.2,893,4202.7,7562.7
P16455,0,836.25,1815.7,0,2599.6,0,0,0,0,0,744.04,0,0,0,797.41,0
P16615,18472,29266,23272,27090,27501,12462,44803,8721.5,30575,33899,26329,25040,27933,19924,27218,41405
P16870,28139,38028,15441,21670,9249.3,11058,31298,9323.4,18406,24775,31449,3808.6,29134,23978,19615,16892
P16930,13351,22086,18582,7461.4,54807,21705,12607,13390,39979,16573,7481.7,43828,12032,16415,17086,21413
P16949,49304,63500,34620,30978,26937,52950,78239,46638,22911,66565,73378,34754,39539,36481,42056,63166
P17066,95247,121890,0,89492,130720,77196,122460,71401,108170,127500,103770,103040,0,91344,121720,96382
P17152,0,0,0,1712.4,1170.6,0,2586.1,1331.5,0,3979,3156.1,0,0,0,2228,0
P17174,336760,458220,295500,299200,262800,244160,478630,231540,416490,481800,381890,310360,490380,323300,409120,297870
P17252,81351,73724,102900,90103,131620,146520,111480,80548,133570,97318,94173,95901,92852,82758,93990,119700
P17301,34738,40127,32771,26527,0,996.83,22506,20536,1088.5,50011,46996,35359,0,33838,41825,916.58
P17302,101120,166400,119510,90668,205430,143690,87452,43552,150500,120230,133630,143380,164240,165270,323010,188030
P17540,4025.3,2443,0,1193.7,1659,2329.2,2006.6,0,0,0,0,1226.1,0,2714,0,1732.9
P17568,2329.5,3240.9,3318.9,2797.1,2442.6,2134.5,3786.9,2753.3,1880.5,1147.9,4429.8,682.53,0,1942.7,2258.6,3508.4
P17600,225920,330230,209210,310060,218220,191830,734810,167840,199330,361400,340950,212020,257960,177550,387500,271730
P17612,2305.6,5427.3,1677.1,2351.4,2773.6,2357.9,7107.9,2240.5,4544.8,5100,0,2508,4095.1,5127.2,2431.9,4421.4
P17655,32906,47676,65891,50858,95014,79384,28009,24450,66327,54496,37333,54918,61186,73510,87717,53139
P17677,48326,129810,33377,48951,43825,42088,156990,36760,23306,98663,46485,19418,38141,25549,74007,42226
P17812,4195.4,1755,2562.5,1010.7,0,810.97,970.76,0,731.18,1868.6,2786.9,0,1594.1,0,1978,2262.5
P17844,12410,11111,4171.1,3344,6136.3,7793.4,2906.8,7117.1,6931.5,18048,12472,4450.1,21013,4125.5,7498.8,5084.2
P17858,34190,31309,47124,45108,44095,49987,52199,50747,63620,54108,56039,42166,57488,53315,48898,52719
P17900,6579.3,1473.5,0,0,9164.8,7449.9,4732,0,6766.9,7754.6,8450.9,0,6647.4,0,7381.4,7415.8
P17931,62643,51061,21587,29981,41675,76076,55835,48120,56318,62374,44968,41123,22233,48672,61407,48547
P17980,13320,22634,19199,11930,15195,11626,10865,19627,15518,19012,16743,10328,18038,8648.9,17946,19915
P17987,118050,169540,135420,106220,129380,102390,131470,106830,163110,155010,89843,87686,112380,107650,140870,117740
P18031,1574.9,0,0,0,0,1296.2,0,1397.5,0,0,0,1152.8,1799.9,0,1586.6,1490
P18085,16925,28499,24302,15751,21131,7962.7,10959,3994,13279,22688,19336,21366,23821,12802,17281,17358
P18124,1188.7,0,0,0,0,0,902.47,788.6,1553.3,0,0,0,0,0,0,0
P18206,94062,116830,109460,62010,149660,124890,64422,79747,125700,74311,95969,80246,56949,75087,85855,84096
P18283,43680,31350,64437,28368,55792,47956,39629,1430.6,57141,46986,92941,58031,39858,47255,45623,42235
P18428,0,0,2084.8,0,0,0,0,0,2485.4,0,187.34,0,0,0,0,0
P18433,1821.1,4298.3,1317.1,2893.1,2045,2969.7,1132.3,2115.5,2179.9,1859.6,2729.2,0,1565,2484,4208.1,1058.7
P18505,1385.8,2232.9,0,994.36,793.59,0,7071.9,1540.9,0,0,0,0,2163.8,0,3017.4,0
P18507,455.04,955.83,0,1165.8,707.59,632.74,0,0,0,1794.7,944.95,892.6,1983.2,0,0,0
P18583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18669,601310,834150,765730,627690,779180,579060,654660,477390,810690,913880,727900,718140,721940,655530,833020,760560
P19021,1641.9,2042.1,0,3885.5,1545.3,0,3551.1,4557.9,0,0,0,2168.9,0,0,853.18,0
P19022,15906,25729,25038,15058,42109,39173,18914,23067,19009,20216,36225,26686,11158,22497,21846,15282
P19086,9594.5,12759,9083.8,7667.8,6087.3,9859.7,7905.5,4182.8,2518.5,8173.4,10805,3374.3,9407.4,7821,8561,10486
P19099,0,0,0,0,10995,0,0,0,18761,0,0,27421,0,0,0,0
P19105,16140,29956,18022,11647,11078,24288,8278.1,10834,17661,21702,14860,9264.7,7149.4,10039,11977,19014
P19174,0,4421.2,0,5965.3,0,0,1606.3,0,0,0,0,0,2447.1,0,1548.1,3648.9
P19338,71240,72279,55360,6639.8,1676.5,27111,28581,38319,84562,82797,50972,33703,63518,38407,81550,49230
P19367,274720,316650,327800,456720,332790,357960,881170,315540,367830,555340,323070,313750,493600,301570,248270,424180
P19404,15255,25670,9388.6,12354,6747.2,24428,29152,17299,14858,37530,39577,10630,15710,13480,26231,30298
P19474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P19525,4338.7,3147.6,5806.2,6858.4,9048.5,6516.2,6165.1,5639.2,7467,4094.4,6949.2,4470.1,10958,2467,4748,5818.2
P19623,10903,19760,13700,17209,15180,9738.9,12111,6688.7,21815,13219,14753,6809.7,20603,11730,19712,11257
P19652,0,0,0,1952.7,2113.2,2958.1,0,0,4150.1,0,0,0,0,1464.5,0,0
P19784,1059,1393.3,0,8879.2,0,0,0,0,1395.6,1545.7,834.17,1443.4,0,0,0,1011.9
P19823,0,0,0,0,0,0,542.64,3284.5,0,0,479.38,0,0,0,0,0
