ProteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18
,Disease,Control,Disease,Control,Control,Control,Disease,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Disease
P13591,1.469609,1.781889,1.684033,1.780787,1.664569,1.912898,1.444981,1.686513,1.801893,1.499452,1.808416,1.499809,1.422725,1.667841,1.587523,1.752841,1.428271,1.785455
P13611,1.47827219,1.21589331,1.86994908,1.05559482,1.20357939,1.43937666,1.69015261,0.41666754,1.70623903,0.27293954,1.78997702,1.42002328,1.02434314,0.2802105,1.83516422,2.00431061,1.78093188,0.07687108
P13637,1.273911,1.715609,1.530181,1.523185,1.090205,1.862898,1.453136,1.472806,1.857928,1.845824,1.919469,1.469634,1.657135,1.390309,1.539073,1.995463,1.540408,1.910607
P13639,-1.2836073,-1.0932705,-0.9587627,-1.8321141,-0.8315323,-0.895243,-1.1270738,-1.6060084,-1.2695574,-0.2865537,-2.3304925,-0.7008875,-0.6697498,-1.2704,-1.1489296,-0.6094491,-0.9202514,-1.6547841
P13645,1.909826,1.831811,1.683878,1.638608,2.124717,2.12002,1.450113,1.701156,1.962241,2.063312,1.892081,2.083366,1.861497,1.878025,1.86153,2.023952,1.659663,2.271234
P13647,-0.4224279,-0.2411602,-0.4591641,-0.513525,0.099573,-0.1332506,-0.5858417,-0.5172558,-0.2637749,0.3682035,-0.2841848,0.2423019,-0.1060163,-0.4401919,-0.4777057,0.4807899,-0.5538301,0.0458915
P13716,-0.143815138,0.316156257,-0.344514482,-0.369018797,-0.200612776,0.004114102,0.164924872,-0.46134842,-0.330895526,-0.117028455,-0.02479161,-0.773109088,-0.262433936,0.151862328,-0.198237023,0.320099469,0.13896567,-1.815194829
P13726,-1.5246309,-1.5260331,-1.3257257,-1.4066967,-1.1927195,-2.1571504,-1.3814396,-1.533335,-1.423167,-2.3122372,-1.0586289,-1.2907264,-1.2192506,-0.8742651,-1.8187773,-1.3903221,-1.1656401,-1.3152524
P13987,-0.01242367,0.31809143,0.22948907,-0.07659909,0.34984992,-0.12906557,0.34730608,0.28520793,-0.51517373,0.36185188,0.36799232,-0.33960561,0.2396789,0.41233892,0.28232087,-0.41706699,0.21363648,-0.11707328
P14136,1.695959,2.017307,2.066622,1.789429,1.72695,2.246658,1.984612,1.8349,2.052063,1.685595,2.207268,1.871269,1.886716,1.577556,1.681762,2.206874,2.148513,1.847879
P14415,0.6771997,0.7531267,1.2312588,0.7097221,0.8599775,1.5555415,0.6490769,1.0572971,1.4019,1.1448953,0.9837183,1.325695,0.7771164,1.0599457,0.7614815,0.3526033,1.1695747,1.5076772
P14618,1.830625,1.574769,1.312148,1.64949,1.508263,1.551224,1.744756,1.711838,1.614717,1.453586,1.482905,1.453122,1.720703,1.232041,1.804603,1.867585,1.869282,1.320299
P14621,-1.2935377,-1.1306148,-1.2757424,-1.3728821,-1.0593654,-0.9167049,-1.3552896,-1.3968894,-0.9708203,-1.1953316,-1.286526,-1.0082732,-0.7702622,-0.8170407,-1.1254653,-1.0557433,-1.3487464,-1.4895698
P14625,0.03231397,-0.54788928,0.18630387,-0.76383208,-0.00941931,-0.94134433,-0.9329227,-1.03415436,-0.17023111,0.18016005,-1.22139558,-0.4125297,-0.25844681,-0.30988689,0.10247856,-0.44486971,-0.15057246,-0.33694043
P14854,-0.28483903,-0.15912744,-0.04868969,-0.03544681,-0.62838447,-0.18853934,-0.85186087,-0.52137514,-0.57420804,0.02073645,-0.02090447,-1.30512466,-0.48626229,0.23278546,-0.54473358,-1.22456363,-0.50582792,-0.23292971
P14927,0.709666,1.2331719,0.8747415,0.8292217,0.437108,1.2427731,1.0738718,0.131583,0.4849173,1.2234557,0.5669169,0.6379642,0.8978748,0.983385,0.8034777,0.8207761,0.2084047,0.886527
P15104,0.7175499,0.3466077,0.9266042,0.736203,0.3703942,0.4456185,0.5887741,0.5036838,0.4385776,0.362451,0.4793862,1.1270894,0.8568154,0.50159,0.6290529,0.585165,0.7416259,-1.397872
P15531,0.59019814,0.79723643,0.39906279,-0.17146044,0.3321241,0.25891224,0.80680813,-0.13276498,0.19318344,0.20514861,-0.05660166,0.56563254,0.84015127,0.36439461,0.70081122,-0.15558961,0.16287607,0.14116531
P15880,-0.32648721,-0.20911721,-0.38423857,-0.05208045,0.30986698,-0.16033923,-0.36837201,-0.02531307,-1.0984832,-0.40774847,-1.46535524,-0.24855417,-0.28372095,-0.01641487,-0.48018511,0.1410701,-0.29419282,-0.37161331
P16070,-0.04733684,0.6982544,0.65177089,0.10912279,-0.50101348,0.10937499,0.36233948,-0.08535579,0.7821357,-0.35919744,0.45768678,0.03446596,-1.0028255,-0.05493353,0.48980582,0.85725196,0.2361187,-0.66947419
P16152,1.4477517,0.5914138,0.725709,0.1614579,0.6579923,0.6791614,0.893872,0.6263975,1.1151863,1.0200152,0.7060149,0.9566766,1.2393514,0.2733133,1.3655141,0.7777777,1.1964008,0.2124969
P16403,-1.392751422,0.003461952,-0.314257673,-0.28981582,-0.114717479,-0.065797577,-0.223190787,-0.399320068,-0.452119413,-0.411636249,-0.392551677,0.023060867,-0.084398408,0.083371155,0.099923415,-0.327342456,-1.051624528,-0.111305249
P16615,0.5959835,0.8518773,0.4855551,0.7324511,0.6967537,0.8431038,0.5757416,0.7077968,0.8175217,1.1020533,1.0952618,0.7806327,0.6022537,1.0229118,0.2629795,0.8871359,0.1877974,1.0840618
P16989,-0.52581327,-0.43439446,-0.41446041,-0.67076661,0.05371534,0.07859745,-0.37129934,-0.60008888,-0.25505464,-0.75326589,-0.50496012,-0.40558517,-0.68245994,-0.30158914,-0.62697616,-0.57418158,-0.60581676,-0.0711288
P17066,0.46510015,0.32984502,0.09356963,0.37514169,0.87417943,0.69920254,-0.18583308,0.67827881,0.57373134,0.5948818,0.54730687,0.46872398,0.69333945,0.32711064,0.63305738,0.56657733,0.64894675,0.41803198
P17174,1.15091258,0.76321289,1.09779271,0.7105372,0.07198347,0.80089105,0.88918441,0.91145314,0.47599159,0.70473278,0.67868206,1.02589967,0.58318039,0.3569795,0.65826703,0.83692216,0.98832291,0.65827324
P17252,-1.073400796,0.002554624,-1.122557416,-0.348452493,-0.565059775,0.163699357,-0.403704173,0.107181822,-0.174194467,-0.147623415,-0.091463535,-0.353968923,-0.241899378,-0.966953077,-0.459356901,-0.142016439,-0.204739311,-0.019474656
P17302,0.8177413,1.0467475,1.1295623,1.0873579,0.9914133,0.9137872,0.502457,0.8862157,1.3589959,1.0117077,1.1590565,1.2350083,1.1778577,0.8509953,0.7791854,0.9758696,1.0778005,1.2072298
P17568,-3.79E-01,6.19E-03,1.52E-01,3.65E-01,1.61E-09,5.27E-01,1.69E-01,1.29E-01,9.29E-02,4.07E-01,3.25E-01,4.61E-02,-2.07E-02,7.34E-01,6.73E-02,-1.12E-01,9.80E-02,7.98E-01
P17600,1.6817031,1.1772549,1.1955814,1.3296577,0.8620899,1.3750854,1.284304,1.4662375,1.5376759,1.3635324,1.2011885,1.3244772,1.3973686,1.0783969,1.4506164,1.1524887,1.8213713,1.1755165
P17612,-0.5042936,-0.9341156,-0.5621486,-0.7588917,-0.461617,-0.529706,-0.5603224,-0.617991,-0.7448975,-0.677145,-1.6257299,-0.5765243,-0.6603462,-0.9506473,-0.6437746,-0.8928547,-0.5529601,-0.5917769
P17677,2.012395,1.740749,1.917425,2.018662,1.900826,2.222263,1.912289,1.987929,1.528478,1.676338,1.800286,1.567681,1.514267,1.721223,1.738904,1.332631,1.677691,2.083241
P17858,-0.12866211,1.20143535,-0.0457554,0.3912737,-0.12733782,-0.05012939,0.0705082,0.11506203,0.29365374,0.17771959,0.60320898,-0.1683412,0.40044693,0.13555967,0.71372954,0.57735024,0.64054133,-0.72176868
P17980,-0.61830313,-0.96189392,-0.02961959,-0.60370508,-0.29305475,-0.95417359,-0.77899764,-0.52322414,-1.72731881,-0.82869614,-1.64151885,-0.92276828,-0.8524579,-0.29454734,-1.15387535,-1.23748923,-0.76237103,-0.78745978
P17987,0.32308821,0.15299105,0.3755221,0.34887261,0.57165118,0.45786053,0.34157448,0.1094396,0.42382198,-0.11577068,0.20453877,0.35432254,-0.01182602,-0.46483942,-1.22132208,0.64311412,-0.09927621,-0.30801714
P18085,-0.27372556,-0.69904942,-0.49290506,-0.3702758,-0.06035236,-0.28939114,-0.34770133,-0.40907783,-0.1575528,0.10680765,-0.05190054,0.16512741,-0.50365129,0.28843038,-0.22921616,-0.97308028,-0.50869794,-0.13318858
P18124,-0.49240553,0.09863059,-0.71591533,0.08686751,-0.11851754,-0.50507026,0.07499172,0.06016884,-0.07446847,0.30527035,0.35111424,0.37742595,0.02822248,0.75532586,-0.0486773,-0.03536649,-0.09912947,0.01171185
P18621,-0.3712946,-0.57478789,-0.62537356,-0.64250702,0.04168695,-0.80802807,-0.54747505,-0.51579121,-0.77083202,-0.73568276,-0.54857926,-0.38798938,-0.02721726,-0.42790116,-0.56377612,-0.53365201,-0.510939,-0.5633737
P18669,1.250984,1.178455,0.921814,0.9348222,0.4016159,1.0470801,0.602908,0.8932977,1.2613321,1.3373548,0.8013748,1.5536341,1.3516554,0.6736803,1.5468298,1.1901159,1.1716114,1.3118463
P19086,0.4860901,0.3716414,0.235761,0.5947222,0.2477444,0.8840459,0.5907923,0.353252,0.4563965,0.4568456,0.5752688,0.4421785,0.5144251,0.178672,0.308792,0.2014806,0.3560597,0.3227824
P19367,1.1688114,1.3931469,1.3973342,1.3615636,1.4183475,1.8506221,1.3639289,1.5694536,1.2552055,1.6821913,1.7317625,0.8959194,1.2457886,1.5544875,1.2984271,1.373395,1.3022932,1.9284199
P19404,0.004074256,0.794216403,0.254501028,0.064348388,-0.332524692,-0.049687013,0.676066864,0.00537094,-0.028600925,-0.064588013,-0.246352712,-0.463824374,-0.357505601,-0.560893312,-1.08447238,-0.47733213,-0.336350364,-0.56189094
P20020,0.6404699,0.9286916,0.76493,0.7174313,0.5774354,0.8685186,0.5518793,0.974273,0.6347486,0.9651749,1.1362455,1.1460422,1.3657674,1.4250356,0.5471312,1.163434,1.0572444,1.2846808
P20073,-0.8264056,-1.1485137,-0.8745867,-1.2634384,-0.6278578,-0.6663072,-0.923918,-0.706595,-1.0591391,-0.2757951,-0.813313,-0.5230003,-0.5303762,-0.7964753,-0.710559,-0.3920259,-0.2993401,-1.310256
P20336,1.0372813,1.1868154,1.2167581,1.4673525,1.2215794,1.3005069,1.2481443,1.1022632,0.9869634,1.0347752,1.1701809,1.0172445,1.3087452,1.2048011,1.0442709,1.0198176,1.1808591,1.6547204
P20339,-0.17857724,-0.20982178,-0.36763601,0.33109728,0.11154682,0.15962262,-0.07953694,0.20262561,0.06264681,-0.32533701,0.35423509,-0.03706366,-0.23886572,-0.06513291,0.1573521,-0.39105206,0.15588756,0.01512771
P20618,0.621553,0.9997815,1.0554985,0.2328048,0.7988865,1.0966693,1.1973591,0.8844564,0.5246024,0.6552088,0.8720432,0.3627042,0.7445879,0.7082539,1.1296454,0.5951949,1.2322825,1.0583556
P20645,-1.107746259,-0.452861432,-0.118908455,-0.157656639,0.213572682,0.091687485,-0.150824223,-0.001759953,-0.355272063,-0.207530899,-0.444584172,-0.570944961,-0.429499113,-0.093484117,-0.282718077,-0.224260305,-0.36650535,-0.101873269
P20674,1.61E-09,1.49E+00,9.99E-01,1.36E+00,1.58E+00,7.40E-01,-1.85E-01,1.34E+00,7.65E-01,5.54E-01,1.01E+00,4.54E-01,2.27E-01,1.47E+00,7.72E-01,8.31E-01,9.14E-01,1.52E+00
P20916,-0.465314413,0.123750381,0.005343737,0.352416319,-0.068079256,-1.464098168,-0.411928265,-0.302149939,0.889933891,-0.474408657,-0.937941365,-0.577163927,-0.036518419,-0.238645659,0.562085336,0.422724059,-0.308872722,-0.279212755
P21266,0.7113811,0.211326731,-0.113283977,-0.231817082,-0.01300298,0.327857481,0.2261706,0.211709355,0.001966028,0.746921477,-0.211878251,-0.065547448,0.06976702,-1.245927797,0.40426799,-0.553812513,0.91883299,0.320170288
P21281,0.52009249,-0.17720493,0.06663783,-0.23391398,0.39084668,0.38119402,0.13907222,0.4481969,-0.20559687,-0.34191655,-0.22073289,0.8258993,0.2180884,-0.45734635,0.46430576,0.51807047,0.09846807,-1.21835212
P21291,0.561937507,0.10589712,0.101573558,-0.076931765,-0.111743575,0.00260906,0.295274464,0.005430245,-0.170196807,-0.455044722,-0.048200244,-0.028939283,-0.209054797,0.042286878,0.45968295,0.144071263,-0.174217222,0.179638097
P21397,0.06206418,-0.14345496,0.61336534,0.39903423,0.04287485,0.45411316,-0.80747654,0.28131387,0.61290597,0.43441076,0.34922118,0.05735325,-0.17549091,1.0334573,0.30743385,0.83981388,0.664156,0.83838321
P21579,1.602427,1.817627,1.374896,1.892444,1.876497,1.886968,1.569443,1.933576,1.516188,1.528561,1.71133,1.460198,1.409256,2.000712,1.364426,1.587641,1.660684,2.055804
P21796,1.566448,1.990279,1.536665,2.058906,1.743076,1.744343,1.900568,1.710232,1.635538,1.873995,1.891057,1.343136,1.757852,2.050718,1.416923,1.833794,1.682084,2.225244
P21926,1.2858369,-1.7052476,-1.5925629,0.2026609,-0.1188109,-0.4610545,0.4500165,0.1570135,0.7577668,0.8971108,-1.3171982,0.8440302,-0.1643901,0.8328624,1.2715235,0.1437875,1.0023679,0.9502716
P22061,0.444611117,-0.34551379,0.125455425,-0.601850932,0.084031126,-1.404725495,0.436658612,-0.051990242,-0.169648282,0.150850645,0.31267647,0.734938403,0.395200168,0.009854703,0.612558135,0.531927299,0.074960253,0.015903667
P22234,-0.1777415,-0.5110271,-0.7751349,-1.037706,-0.3817407,-0.5196302,-1.1119744,-0.6557711,-1.142007,-1.6606823,-0.5113763,-0.379707,-0.6602989,-0.7786648,-0.8534056,-0.3690818,-0.7019448,-0.7407512
P22314,0.8952735,0.664509,0.482434,0.2734666,-0.3730451,0.4288039,-0.2102392,0.5157118,0.8774809,0.3204764,-0.2017277,0.4725565,0.1726627,-0.2443358,0.9487612,0.8902645,0.4600596,0.3838752
P22626,-8.99E-01,2.19E-01,5.16E-01,-4.43E-02,1.75E-01,3.52E-01,1.61E-09,3.71E-02,3.49E-01,-8.66E-03,-5.77E-01,-5.04E-01,-6.23E-01,1.13E-01,-4.59E-01,-3.19E-01,-7.41E-01,-2.39E-02
P22694,0.352953767,-0.802857484,-0.430259915,-0.202253394,-0.535434165,0.110317211,0.102179078,0.159391257,0.284322939,0.248806148,-0.814599744,0.346327076,0.0548248,-0.415446831,0.229245544,-0.183978291,-0.005621822,-1.017902546
P22695,1.790081,1.631446,1.692511,1.768801,2.071263,1.951807,1.62526,1.836281,1.656885,2.023663,1.610657,1.826444,1.832106,2.026062,1.311535,1.341282,1.433732,1.689007
P22748,-2.73E-01,1.77E-02,-7.52E-05,4.03E-01,-1.49E-01,1.18E-01,2.21E-01,9.02E-02,-2.14E-01,-8.66E-01,-7.39E-01,-6.16E-01,-3.82E-01,-3.99E-01,-3.26E-01,-8.20E-02,-3.49E-01,4.10E-02
P23396,-1.0488305,-0.17368774,-0.11619716,0.16900389,-0.19552606,-0.18969278,0.12351904,0.08619245,-0.09535297,-0.22559095,-0.17813436,0.28540255,0.29455443,-0.11793676,-0.38867872,-0.09211448,-0.31824008,-0.41934859
P23458,-0.09678771,0.2561125,-0.07694981,-0.44561911,-0.22586853,-0.23610179,-0.57592722,0.1905786,-0.2324224,-0.52970965,-0.20733245,-0.20071083,-0.44470391,-0.08811682,-0.35730461,-0.32639845,-0.23161162,0.23538326
P23471,-1.03636446,-0.21811103,-0.2371422,-0.67090379,0.02507386,-0.05959452,-0.5938823,-0.68039056,-0.62472146,-0.37277731,-0.78189335,-0.04221081,0.72254289,-0.4804462,-2.05545067,0.43873031,-0.45544011,-0.63810068
P23515,0.7166427,0.9832351,0.6002137,0.5483106,0.5248793,0.1530192,0.5787092,0.5620687,0.943984,0.7183532,0.8723836,-0.1118375,0.5251595,0.5145977,0.4706036,0.6729375,0.3258619,0.6055688
P23528,1.2993797,0.8457161,0.4474882,0.1936165,0.5463605,0.4824157,0.3553509,0.4597187,0.8516128,1.0278834,0.8127321,1.1043628,0.9649967,0.5376484,1.000809,0.8005525,1.2006639,0.5013857
P23634,0.1958155,0.5295445,-1.3306891,0.7426792,-1.6437671,0.5595242,0.3256854,0.2520077,0.4286697,0.5756345,0.712807,0.4092725,0.5777832,0.5354583,0.6176143,1.0369587,0.324765,0.853367
P23763,0.63626977,0.02648547,0.52007607,0.87411704,0.77816896,0.88692844,0.63598232,0.57279854,0.6329765,0.78673302,1.04292181,0.30853764,0.32536703,0.65926965,0.27318265,0.32297477,0.44996399,1.05384602
P24539,1.2216106,1.6208584,0.9594356,1.4733039,1.5315977,1.6147283,1.2438815,1.3610943,1.2622456,1.6558771,1.4588662,1.1103775,1.093405,1.864365,1.2765662,1.0084658,1.2918547,1.7538702
P24752,0.23453553,0.07801778,-0.19687514,-0.07910041,0.09943213,-0.12451624,-0.41708612,0.11881215,-0.41413542,0.14147085,0.02019598,0.34895739,0.43765578,-0.38693378,0.29101953,0.30870353,0.20830838,-0.32361083
P24821,-0.30535691,0.36070073,0.27025157,-0.70082371,-1.05258503,-0.69314645,-0.03919292,-0.5754729,0.20682962,-1.375692,-0.52096844,-2.07112443,-1.67087113,-1.65247863,-0.69586825,-0.12704122,-1.22510414,-0.30036026
P25686,-0.46089184,-0.21305364,-0.31511129,-0.47112725,-0.77555864,0.2171049,-1.48926111,-0.37098455,-0.59142545,-0.33011946,-0.07595372,-0.34799529,-0.48439092,-0.92833054,-0.65973306,-0.73088358,-0.46708669,-0.5799825
P25705,1.803978,1.5421,1.225268,1.333141,1.721508,1.519274,1.574506,1.917122,1.35858,1.649656,1.568167,1.767019,1.650339,1.575456,1.44269,1.753045,1.724535,1.59236
P25713,-0.6960362,-0.7870159,-1.052202,-1.1873018,-0.4779652,-0.8308005,-1.0008014,-0.9628448,-1.133318,-1.1082624,-1.6330075,-0.5637283,-0.8005561,-0.5926425,-0.69014,-1.1343405,-1.1017535,-0.9226584
P25786,0.7620085,0.836293,0.9545787,0.7253473,0.9552608,0.5796512,0.775146,0.6947765,0.5626478,0.5609813,0.6000487,0.6595307,0.671684,0.5065999,0.7717728,0.4405081,0.3126761,0.6979348
P25787,0.9819857,1.1803734,1.2057197,1.0022523,0.1905956,0.7566917,0.7050611,0.6883632,0.3731944,0.9753531,0.5351774,0.7800279,0.8686185,0.5175161,1.202897,0.7375896,1.0811231,1.2824683
P25788,0.85548026,1.2526073,0.81153299,0.58250196,0.06909238,0.86148165,0.94029559,0.72853473,0.12294048,0.83510107,0.49160126,0.60036189,0.12610962,0.57277442,0.99516793,0.442463,0.92629955,0.63677496
P25789,5.72E-01,7.23E-01,7.67E-01,7.04E-01,3.76E-01,6.26E-01,4.63E-01,4.32E-01,2.17E-01,2.41E-01,3.15E-01,8.23E-02,6.28E-01,4.13E-01,6.52E-01,1.61E-09,1.25E-01,2.51E-01
P26038,-0.3889818,-0.7280248,-0.9724484,-1.0426754,-0.4650093,-0.5599751,-0.6169075,-0.5412355,-0.509637,-0.6425481,-0.7091902,-1.2394856,-0.733071,-0.6773762,-0.2458213,-0.5213167,-0.8098818,-0.9276761
P26232,-0.70712693,-0.788309,-1.13076138,-0.5794982,-0.28894477,-0.54608429,-2.27017351,-0.44729014,0.05117828,-0.69680741,-0.45005311,-0.50019778,-0.29572668,0.14088749,-0.42670828,-0.66311703,-1.07543328,-0.56194205
P26373,-0.38265673,-0.30444889,-0.62086636,-0.15605644,-1.35493597,-0.54926569,-0.30526265,-0.73197298,-0.58415728,-0.25640776,-0.24526777,0.03140248,0.57124462,0.11554561,-0.48983649,-0.77488562,-0.26088644,-0.4864144
P26640,-1.2110038,-0.4799288,-0.8785358,-0.4221155,-0.6334795,-0.9864633,-0.6182353,-1.0630783,-0.5970813,-0.5197282,-0.2796768,-0.7184869,-1.1219297,-0.9522757,-1.0823652,-0.1501093,-0.4506181,-0.4830488
P26641,-1.73756103,-0.49464027,-0.45618716,-0.40175255,-0.21848789,-0.34055179,0.02059632,-0.1285869,-0.77617132,-0.11186595,-0.76624903,-0.45968708,-0.49464011,-0.5571519,-0.54881017,-0.16040054,-0.54200994,-0.31270361
P26992,-0.09436926,-0.59424953,0.08416272,0.44717993,-0.11730333,-0.28672957,-0.30332628,-0.11279047,-0.19628139,-0.75904277,-0.49874587,-0.50936137,-0.34488957,-0.03860386,-0.49197405,0.02356258,-0.29636479,0.05249076
P27105,0.19135844,0.33291949,0.06297807,-0.04097193,-0.57244879,0.06213985,0.05612613,-0.52391077,-0.50605408,0.1306409,-0.32878582,0.15451134,0.31492647,-0.8009847,0.14532325,0.39232321,-0.16546946,0.22939568
P27144,0.09896003,0.22426908,0.17331886,-0.04080347,0.06047899,0.26991849,-0.08997094,0.28736663,0.13557552,0.42516726,0.56095801,0.336277,0.11412717,0.245199,-0.08597478,-0.06683973,0.61345027,0.07073231
P27338,0.8702839,1.1560524,0.9834649,1.4421833,0.9390169,1.3230976,1.1477517,1.1825679,1.3020719,1.1582901,1.3761763,1.5284231,1.2777358,1.4150074,1.2573795,1.5747839,0.9924219,1.2773829
P27348,0.93499501,0.15047014,0.47118398,0.20342946,0.48045037,0.40749477,0.4160549,0.05526626,0.77971708,0.94958381,0.44426242,1.04544202,0.92411622,-0.06617587,1.25649055,0.61892478,1.01510908,0.47848494
P27361,-0.438268229,-0.963411278,-0.548724229,-0.77373557,-0.957574599,-0.69705498,-0.781992651,-1.176015844,-0.29266352,-0.428405614,-0.708708182,-0.488235457,-0.854647754,-0.635218354,-0.236294246,-0.082308937,0.007715852,-0.574310563
P27449,0.69994741,0.99056325,0.32873136,1.34124642,1.22852119,1.48039317,1.07242376,1.08798594,0.01152941,0.73581588,1.2374372,0.8012867,0.76229717,1.21166041,1.01977297,0.16487873,0.9326638,1.60961445
P27701,0.21260862,-0.560213233,-1.07596316,-0.602769547,-0.797863939,-0.486425187,-0.218901226,-0.679356199,-0.48148745,0.002054833,-0.455119969,-0.443938304,-0.09769284,-0.53139173,0.04104621,-0.488461763,0.068459409,-1.016985683
P27797,0.38288033,-0.52307474,0.03458709,-0.43592755,-0.47402187,-0.54389764,-0.85515273,-0.04966469,0.25352777,0.68761738,-0.4383027,0.05095225,-0.10657695,-0.71467503,0.13973997,-1.26461571,-0.75960844,0.41631745
P27824,0.9327351,1.3239881,1.3167138,0.8956459,0.8697934,1.2252531,0.957817,1.149152,1.3771812,1.2810677,1.4831369,0.7678616,0.5740786,1.5194606,0.9890308,1.1347392,1.2097636,1.1035905
P28065,-0.928469065,-0.503597178,-0.89001235,-0.774097225,-0.299954825,-0.632099519,-0.707934481,-1.028573091,-1.191859379,-0.684076838,-0.946426267,-2.198469752,-0.97690448,0.001018939,-1.140556561,-1.138934416,-0.788881672,-0.970468298
P28066,1.4214482,1.5444027,1.1118951,0.857293,1.1062812,1.0079434,1.47782,1.0477196,1.0693577,0.9327508,1.3471651,0.9922511,1.05198,1.0422519,1.3262667,1.0219839,1.2119911,1.0866102
P28070,0.9665515,0.8224664,0.8014948,0.7652492,1.0047214,0.779129,1.0033662,0.1146011,0.8116597,0.3114851,0.5187554,0.6546119,0.7142906,0.7477116,0.8103726,0.6948657,0.8639636,0.5414947
P28072,0.534008939,0.769606688,0.46731057,0.289733212,0.741170308,0.666775243,0.422107883,0.250416629,-0.111202612,0.32252243,0.121897839,0.004757863,0.153602886,0.037841548,0.385194686,-0.3036735,0.663649629,0.612072497
P28074,0.8381939,0.8307857,0.8155762,1.1022822,0.6906362,1.2064877,1.1848483,1.0807297,0.781446,0.5729251,1.0248407,0.602178,0.438146,0.7261742,0.9143002,0.6123393,0.8537007,0.821243
P28161,0.1518563,-0.24064783,-0.1921743,-0.23264986,-0.23812622,-0.31741908,-0.65620648,-0.21645529,-0.1240587,-0.04669702,-0.86549223,-0.68478766,0.05879223,-0.2539352,0.17363745,-0.42444501,-0.08224758,-0.27296673
P28331,0.1189698,1.1739276,0.9633601,0.8150301,0.6921143,0.8894399,1.0752611,0.8955757,1.1373195,0.9527766,1.174215,0.2326542,0.7365583,0.4778464,0.2758143,0.7905301,0.2669113,0.4321332
P28482,0.44376664,-0.16722479,-0.02174142,-0.23518178,-0.26352257,-0.18510197,0.08002924,-0.34673744,-0.27336074,-0.19726213,0.08830984,0.67002155,0.35327358,-0.65850492,0.01007683,0.66349628,0.16188109,-0.53977168
P28838,0.25961774,-0.1274219,-0.02729114,0.01365236,-0.07112949,-0.26779926,0.10392237,-0.24518253,-0.71549637,-0.59859314,0.22791565,-0.02806877,-0.51686978,-0.70381402,0.2391082,0.06342643,-0.05226083,-1.65724688
P29401,1.00289325,0.68524963,0.83392543,1.04613507,0.80387891,0.68248246,0.71260712,0.99583682,0.97566161,0.15588157,0.1992461,1.056205,0.84731639,0.40326771,0.89650944,0.80661111,0.85099375,0.05563526
P29692,-0.7709828,-0.3170506,-0.6709953,-0.5813442,-0.2247338,-0.4914276,-0.4263907,-2.3670695,-1.4264222,-0.8027118,-0.9369495,-1.0632829,-0.6808956,-0.5105938,-0.8360639,-0.7769575,-0.8242452,-0.5487555
P29966,1.0991937,1.4232466,1.1908584,1.3025953,1.2388221,1.156545,1.1728601,1.1989382,1.1059127,1.073258,1.1813976,0.1097114,0.3755242,0.999132,1.1074509,0.8667351,1.1579217,1.0847554
P29972,-0.0160299,-0.07663057,0.2868613,-0.04979213,-0.0681352,-0.26741165,-0.02273434,-0.40950158,0.42400541,-0.26547061,0.10585465,-0.23629542,-0.04088266,-0.41290651,0.22306297,0.20052667,0.12353033,-0.9824013
P29992,-0.98421024,-0.30170865,0.04396405,-0.78471843,0.05437225,0.12881238,-0.68534838,0.26614402,-0.82999392,-0.51320262,-0.73958963,-0.79367857,-0.7310337,-0.12123573,-0.09518116,-0.45339279,-0.81867906,-0.11657916
P30038,-0.170895595,-0.874550037,0.565062012,-0.419214681,0.000517866,-0.584694284,-0.23572869,-0.137354228,0.210385905,-0.145406792,-0.494511082,0.336316559,-0.022837741,-0.413091028,0.265442996,0.067999706,-0.172303005,-0.155531532
P30041,0.42297809,0.2270569,0.08840112,0.14772012,0.41772516,0.0757531,-0.42370575,0.27914847,0.64430747,-0.09369539,0.06004352,0.26326484,0.59946834,-0.00856767,0.87915253,0.38544098,0.66495654,0.14257406
P30044,1.09656414,0.53409742,0.62563211,0.01588884,-0.3534553,0.19666663,-0.02569778,-1.14550367,0.36122157,0.69974406,-0.42243438,0.3764713,0.12451218,0.1074971,0.80418675,0.25630716,0.59487784,0.25856183
P30048,-0.359530124,-0.000337778,-0.239206983,-0.362835989,-0.308889569,-0.222959371,-0.225661122,-0.324976703,0.200987818,-0.370075223,-0.006167554,-0.359928143,-0.689671174,-0.261443544,-0.781351435,-0.481075942,-0.180571079,-0.603156563
P30049,-0.27803499,-0.04273143,0.64501197,0.21172635,0.1060593,0.25846079,0.34652796,0.26378698,0.24489527,0.36702012,0.46420605,0.36349458,0.46310355,0.68093122,0.39509266,0.37743375,0.44587024,0.77009911
P30050,-0.227484393,-0.110292282,-0.369366424,-0.206157041,-0.042428373,-0.062562332,-0.291791862,0.061187085,-0.424952986,-0.034006908,-0.357360652,-0.017689436,-0.161241936,0.067103664,-0.250522487,-0.18044508,-0.008728249,-0.250497304
P30084,0.32494434,-0.45750891,-0.15783116,-0.31185615,-0.37246673,-0.27910468,-0.27319286,-0.34958199,-0.70628728,-0.0111587,-0.15479844,-0.24772411,-0.06290884,-0.4090347,0.09241338,0.0185913,0.12266548,-0.39330253
